t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
0.0,0.0,10.207982428962076,-29.623718691831957,18.24003635177501,30.598728618517633,-5.246487324853988,0.44880689484061814,-21.535389119182792,32.651777216687634,-30.396557291186998,26.001689544762606,12.5783814198468,-28.541889944364968,-25.926720198174582,-5.608605885867832,-4.953961027665472,26.1536918506093,7.049452748304001,33.20889051400462,19.79297497357192,38.97361188297805,33.1758164695804,-37.56947647484316,-10.190478688944646,-31.12668082536662,14.044360550441045,33.50353714219673,11.59309149280268,-26.945699503397247,36.94043853535102,-10.33963288255048,-24.785902904324594,39.200803841217635,-21.65649178235925,18.630794139686103,11.998344902967567,-32.370345765761776,-0.6470744068812639,-31.299061623890466,-35.16827143950478,-26.23486366519698,-15.330127256037649,-11.711997745369946,15.547520114441918
0.04,0.001001001001001001,10.20878779539866,-29.626100064502683,18.241484288939805,30.601171461685066,-5.246918424918561,0.44883620524704637,-21.53711396683029,32.65438763295118,-30.39899943290341,26.003759571313065,12.579377549216073,-28.544181393724337,-25.928802990887345,-5.609062634173697,-4.954364923258374,26.155774629127762,7.050016286152262,33.21154559069348,19.79455284433831,38.976722868729674,33.178464830950425,-37.57248224198899,-10.19129695066183,-31.12917145851672,14.04547211345757,33.50621644047584,11.594013633171809,-26.947864337397778,36.94338685229465,-10.34046439550217,-24.787888085899365,39.20393404810815,-21.65822832323664,18.63228086818807,11.999303863564055,-32.37293860211615,-0.647130319714816,-31.301577063492772,-35.17109283410844,-26.236963539663194,-15.331366161001784,-11.712946044687442,15.54876200117175
0.08,0.002002002002002002,10.209589687729526,-29.628523422200143,18.24294718578758,30.603654738491826,-5.247322306769671,0.448836805964391,-21.53884077980801,32.656899370700856,-30.401484104429144,26.005808973059114,12.580492237885544,-28.54652005613262,-25.93084880823947,-5.6095139097925175,-4.954817101131624,26.157821509798296,7.050639772403592,33.21409198117263,19.79612000143458,38.979847232584966,33.18099131751197,-37.575345291938554,-10.192223680187057,-31.131620183514872,14.046525577012092,33.508699375919136,11.594963258623052,-26.95001322316742,36.94635163604534,-10.341347114655703,-24.789824070033607,39.207019730794315,-21.65991666230798,18.633871396788276,12.000426974573895,-32.3755991207657,-0.6470628292753322,-31.304074156627404,-35.17399367464568,-26.23891345322004,-15.332641839861868,-11.713916328394268,15.550060538805631
0.12,0.003003003003003003,10.210388117966975,-29.63098796969646,18.24442553503464,30.606178100023737,-5.24769826927603,0.4488092497187045,-21.540570839026106,32.65931135077322,-30.404010068116815,26.00783761904377,12.581725185249876,-28.54890580940478,-25.93285750334555,-5.6099591678086105,-4.955317104292564,26.159832250659424,7.051323087768546,33.21652949081854,19.797676289161924,38.9829842896449,33.18339564596724,-37.5780659271883,-10.193258921597987,-31.134026647860804,14.047520712523133,33.51098596804159,11.595940226015284,-26.95214692248593,36.949332849911954,-10.342281269427682,-24.791710567985504,39.210061290686546,-21.66155730103756,18.63556461348474,12.001714527160201,-32.37832800208456,-0.6468714870818218,-31.306551405617604,-35.17697453487098,-26.240712989642894,-15.333954619846725,-11.714907521459367,15.551415635487608
0.16,0.004004004004004004,10.211183091761004,-29.63349297574798,18.245919887720834,30.608741205558378,-5.248045639218505,0.4487541069204257,-21.54230543649932,32.66162258047247,-30.406576077918807,26.009845386952026,12.583076073895166,-28.55133854267387,-25.93482891152228,-5.610397864570546,-4.9558644831572805,26.161806588578933,7.0520660385005405,33.21885791526024,19.799221553905724,38.9861333267246,33.185677556938195,-37.58064440669603,-10.194402723151825,-31.136390487159296,14.048457293826269,33.513076246543825,11.59694442163014,-26.954266152835643,36.952330474438725,-10.34326710949119,-24.79354728455745,39.2130591248413,-21.663150753127944,18.637359373213155,12.00316683756014,-32.3811259210996,-0.6465558588081434,-31.309007266362837,-35.18003604764815,-26.242361736375276,-15.335304868821693,-11.715918543765154,15.552827191954647
0.2,0.005005005005005005,10.21197460809098,-29.63603777334426,18.247430853175608,30.611343722955212,-5.248363770436329,0.448671965624061,-21.544045877697823,32.66383215379501,-30.409180879582443,26.011832163394438,12.584544570231479,-28.553818156753117,-25.936762850218667,-5.610829457793028,-4.956458795838369,26.16374423918303,7.052868357410959,33.22107703973275,19.800755644239825,38.98929360250802,33.18783681505759,-37.5830809439806,-10.195655136770382,-31.138711324444987,14.049335097476586,33.51497024981317,11.597975761374427,-26.956371588365432,36.955344507696395,-10.344304904654848,-24.79533391787608,39.21601362601422,-21.66469754512583,18.63925449908832,12.004784247071703,-32.38399354744651,-0.646115524785999,-31.31144014897442,-35.183178905145596,-26.24385928427946,-15.33669299598509,-11.716948309922998,15.554295101476386
0.24,0.006006006006006006,10.21276265895082,-29.63862175988951,18.248959098983036,30.613985329057574,-5.24865204298409,0.44856343150709266,-21.545793483885408,32.66593925158944,-30.411823210868,26.01379784419239,12.586130325060784,-28.556344564516436,-25.938659118931607,-5.611253406639049,-4.957099608414373,26.165644896837502,7.05372970497928,33.22318663850552,19.802278411029782,38.99246434773145,33.18987320905097,-37.585375705339715,-10.19701621753586,-31.140988769509573,14.050153903067978,33.516668023567085,11.599034191007599,-26.95846386082472,36.958374965582856,-10.345394944756153,-24.797070159182176,39.218925182696196,-21.666198217028484,18.641248783687796,12.00656712195285,-32.386931545323456,-0.6455500805055712,-31.31384841850114,-35.1864038590454,-26.245205227410526,-15.338119452630542,-11.717995729111482,15.555819249783184
0.28,0.007007007007007007,10.213547229026746,-29.641244397316242,18.25050535094637,30.61666571010667,-5.248909862300029,0.4484291278689968,-21.5475495944508,32.66794314165425,-30.414501801790262,26.015742334665298,12.587832974080941,-28.558917691297495,-25.940517499106623,-5.611669171783328,-4.95778649518162,26.167508234681403,7.054649670557048,33.22518647438619,19.803789707535046,38.99564476539658,33.19178655181111,-37.587528808183976,-10.19848602319747,-31.14322241823041,14.050913493568842,33.518169619640155,11.600119686395,-26.96054356046822,36.961421882133386,-10.346537539568716,-24.798755692629275,39.22179417913273,-21.667653322893038,18.643340990378654,12.008515853231659,-32.38994057344207,-0.6448591371130094,-31.316230395744153,-35.189711720764464,-26.24639916281401,-15.339584732977073,-11.719059704939138,15.557399514982245
0.32,0.008008008008008008,10.214328295366672,-29.643905212130715,18.252070393052684,30.61938456216786,-5.249136658386083,0.44826969565124863,-21.54931556923792,32.6698431787757,-30.417215374884233,26.01766554992007,12.589652138326414,-28.561537475307222,-25.94233775402337,-5.612076215458149,-4.958519038889132,26.169333904713692,7.055627773664418,33.227076298300204,19.805289389510083,38.998834031013594,33.19357668046603,-37.589540319485316,-10.20006461368909,-31.145411851899294,14.05161365567365,33.519475094915805,11.60123225378761,-26.962611236932066,36.96448530984084,-10.34773301872292,-24.80039019508964,39.22462099532673,-21.66906343145093,18.645529854688025,12.010630856425843,-32.39302128497525,-0.6440423219040539,-31.31858435816021,-35.19310336168573,-26.24744069034734,-15.341089375068988,-11.720139135333252,15.559035767461616
0.36,0.009009009009009009,10.215105827040372,-29.646603795389762,18.253655067438114,30.62214159156935,-5.24933188500003,0.4480857934791904,-21.551092790881025,32.67163880470809,-30.41996264549555,26.019567415143175,12.591587424546464,-28.5642038680698,-25.944119628665586,-5.6124740014827905,-4.9592968309571965,26.17112153793342,7.056663465377931,33.228855848946786,19.806777315304377,39.00203129287486,33.195243456441936,-37.59141025433857,-10.201752050658193,-31.147556636550313,14.052254180169856,33.520584510404014,11.602371930128994,-26.964667400081918,36.96756531998588,-10.348981731639432,-24.801973335966466,39.22740600702516,-21.670429126729747,18.647814085718057,12.012912571169867,-32.39617432750166,-0.6430992788131659,-31.320908540852262,-35.196579713397135,-26.24832941252531,-15.342633961747685,-11.721232912456232,15.560727869781806
