t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.0,0.0,-7.136244565965677,-12.81674731736732,23.918710691077425,45.573723764094304,-8.395981471724273,-19.094800952788187,-18.834857296170917,-19.756097052322968,13.22309618048955,4.5244181065535125,3.5228672853164613,-14.229744216367571,34.63915211386361,4.35230128872142,-28.29601256044864
0.04,0.001001001001001001,-7.136820030133094,-12.817774980381685,23.920617674999868,45.57736955385613,-8.396665326253487,-19.096338607318277,-18.83637360141773,-19.757685978207753,13.224153655503025,4.524775139488449,3.52314402790737,-14.230884978878487,34.64191360629889,4.3526417228529075,-28.2982878813554
0.08,0.002002002002002002,-7.1374447978515585,-12.818771051614121,23.922568721003067,45.580978342505134,-8.397336019136558,-19.09788308398886,-18.83796486856387,-19.759278523420456,13.225148060983356,4.525152973940096,3.5234859061043404,-14.232083797669729,34.64474259778483,4.353028409355443,-28.300558872470376
0.12,0.003003003003003003,-7.138118637436729,-12.81973543325807,23.924563306265807,45.5845505906117,-8.397993281899462,-19.099434277724416,-18.839631058634495,-19.76087500016012,13.226079173673543,4.525551717504227,3.523892865790198,-14.233340458824719,34.647638459792915,4.353461159156163,-28.30282512789581
0.16,0.004004004004004004,-7.1388413009428895,-12.82066803485732,23.926600897746308,45.58808674851064,-8.39863683663449,-19.100992088846226,-18.84137213112646,-19.762475724079636,13.226946782449861,4.525971479940002,3.524364844254158,-14.234654719853541,34.65060054705549,4.3539397680212275,-28.305086234676402
0.2,0.005005005005005005,-7.13961252423221,-12.821568773267714,23.92868095206912,45.59158725646387,-8.399266396098225,-19.102556423051098,-18.84318804371905,-19.76408101426074,13.227750688262349,4.526412373072652,3.5249017701123617,-14.236026309519955,34.65362819757671,4.354464016559867,-28.307341773007213
0.24,0.006006006006006006,-7.140432027047303,-12.822437572620236,23.93080291541193,45.59505254482679,-8.399881663818363,-19.104127191389217,-18.845078751970842,-19.765691193184896,13.228490704075327,4.526874510694276,3.5255035632234075,-14.237454927673982,34.65672073265059,4.355033670231208,-28.309591316447968
0.28,0.007007007007007007,-7.141299513087393,-12.823274364285588,23.932966223392853,45.59848303421837,-8.400482334209537,-19.105704310241215,-18.84704420900305,-19.767306586700055,13.229166654808168,4.527358008462766,3.5261701345991248,-14.238940245090978,34.65987745688671,4.35564847935417,-28.31183443214362
0.32,0.008008008008008008,-7.14221467008842,-12.824079086840374,23.93517030095859,45.601879135694695,-8.401068092698333,-19.107287701294496,-18.849084365169727,-19.7689275239832,13.229778377276547,4.527862983798919,3.526901386310853,-14.2404819033182,34.66309765824417,4.356308179120764,-28.314070681051067
0.36,0.009009009009009009,-7.143177169907409,-12.824851686035034,23.937414562274046,45.605241250926035,-8.401638615857646,-19.10887729151891,-18.85119916771523,-19.770554337498666,13.230325720134383,4.528389555781728,3.527697211391516,-14.242079514529841,34.66638060807455,4.357012489613121,-28.316299618171932
