t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.4,0.01001001001001001,13.91983770572328,-23.941096838757026,8.181270889843418,-6.626602884833055,16.77432063136023,25.989966351709764,-17.96958620245328,-6.329695064735595,12.995140364704007,-36.499460981949376,-3.5705130055567404,22.34792140897098,-8.818783422133691,24.896598106555608,24.46194524953318,-44.3581037807381
0.44,0.011011011011011011,13.920376283016067,-23.94354501134832,8.181657154509939,-6.62726596659276,16.77525010535409,25.991788920531594,-17.971551808372446,-6.329650100631935,12.99644543358053,-36.50388668450874,-3.5702720074165724,22.349547973318558,-8.819123629872355,24.89867666307697,24.464811296250033,-44.36010009365105
0.48,0.012012012012012012,13.920855560500588,-23.946045299127782,8.18201605279658,-6.627940451003784,16.776139630655187,25.99358400659457,-17.973568764828624,-6.3295504976485395,12.997776008805214,-36.508454962957856,-3.56997716971049,22.351159400406367,-8.819428329736338,24.900765338236994,24.46776792252622,-44.36193991826471
0.52,0.013013013013013013,13.921274996076512,-23.948597664262667,8.182347255333191,-6.628626021890276,16.77698920669006,25.995351014050097,-17.9756368415251,-6.32939643334478,12.999131799222694,-36.51316421494188,-3.5696284232862103,22.35275572726112,-8.819697770005066,24.9028641523809,24.47081496761865,-44.36362322213365
0.56,0.014014014014014014,13.921634047427416,-23.951202068379953,8.182650425419165,-6.629322351049672,16.777798833692877,25.997089341207396,-17.97775579900638,-6.3291880919480175,13.000512505272411,-36.51801277538632,-3.569225705683772,22.354336984474944,-8.81993219630282,24.90497311519535,24.473952253170435,-44.365149990859464
0.6,0.015015015015015015,13.921932172620718,-23.953858472393,8.182925219485437,-6.630029098292278,16.778568512693916,25.99879838062204,-17.97992538819795,-6.328925664790822,13.001917818907792,-36.52299891561047,-3.568768961065541,22.355903196285073,-8.820131851586737,24.907092225270766,24.47717958190112,-44.36652022860646
0.64,0.016016016016016016,13.922168830724658,-23.95656683630036,8.183171287568262,-6.630745911487792,16.779298245513232,26.00047751922267,-17.982145349910176,-6.328609350752853,13.003347423514398,-36.52812084242558,-3.568258140153023,22.357454380655213,-8.820296976131269,24.90922146966469,24.48049673626983,-44.3677339587283
0.68,0.017017017017017015,13.922343482442015,-23.959327118956708,8.183388273794256,-6.631472426619294,16.77998803475951,26.002126138476786,-17.984415414307115,-6.3282393567058595,13.004800993827331,-36.533376697224575,-3.5676932001704054,22.358990549358783,-8.820427807508976,24.91136082346763,24.483903477114126,-44.368791224503894
0.72,0.018018018018018018,13.922455590760265,-23.96213927781597,8.183575816876038,-6.632208267845216,16.780637883834128,26.00374361459646,-17.9867353003412,-6.327815897960215,13.006278195848102,-36.53876455507064,-3.567074104794722,22.360511708064163,-8.820524580567481,24.913510249372866,24.48739954226753,-44.36969208998049
0.76,0.01901901901901902,13.922504621617865,-23.965003268646697,8.183733550617868,-6.6329530475698295,16.781247796940452,26.005329318784735,-17.989104715154866,-6.32733919871131,13.007778686761279,-36.54428242379198,-3.566400824112558,22.362017856422106,-8.820587527402473,24.915669697251754,24.490984645158925,-44.37043664092166
0.8,0.02002002002002002,13.922490044586237,-23.967919045219684,8.183861104430559,-6.633706366522783,16.781817779098333,26.006882617523363,-17.99152335345036,-6.32680949248411,13.009302114851172,-36.54992824309047,-3.565673334583185,22.363508988155505,-8.820616877326572,24.917839103736117,24.49465847339722,-44.37102498585772
0.84,0.02102102102102102,13.922411333567089,-23.970886558968058,8.183958103854959,-6.634467813848226,16.782347836163826,26.00840287290249,-17.99399089682907,-6.326227022574106,13.010848119418874,-36.555699883672226,-3.564891619008028,22.364985091151613,-8.820612856833943,24.920018391809347,24.49842068734485,-44.371457257235775
0.88,0.022022022022022022,13.922267967504565,-23.97390575861989,8.184024171093212,-6.635236967204063,16.78283797485413,26.009889442992787,-17.996507013101887,-6.325592042482846,13.012416330699995,-36.56159514640811,-3.5640556665063574,22.366446147556942,-8.820575689560494,24.922207470407912,24.50227091868401,-44.3717336126663
0.92,0.023023023023023025,13.92205943111176,-23.97697658980355,8.184058925546983,-6.636013392871875,16.783288202777726,26.011341682260422,-17.999071355572276,-6.324904816346187,13.014006369783422,-36.56761176153271,-3.5631654724970945,22.367892133874932,-8.820505596239515,24.924406234035008,24.50620876897964,-44.371854236263076
0.96,0.024024024024024024,13.92178521561102,-23.98009899462603,8.184061984361803,-6.636796645878029,16.783698528469728,26.012758942025158,-18.0016835622939,-6.32416561935338,13.015617848531466,-36.57374738789032,-3.5622210386866255,22.369323021066588,-8.820402794652631,24.926614562388067,24.510233808243424,-44.371819340072726
1.0,0.025025025025025023,13.921444819487439,-23.983272911224482,8.184032962976605,-6.637586270126526,16.784068961432396,26.014140570961768,-18.00434325530475,-6.323374738155042,13.017250369501808,-36.57999961223671,-3.5612223730625088,22.37073877465421,-8.820267499575904,24.928832320001977,24.51434557350335,-44.371629165590015
1.04,0.026026026026026026,13.921037749254895,-23.986498273291335,8.183971475677527,-6.638381798544084,16.784399512180848,26.015485915644827,-18.00705003984,-6.32253247125806,13.018903525871599,-36.58636594860565,-3.5601694898929632,22.372139354828345,-8.820099922720965,24.931059355909774,24.518543567383503,-44.371283985354644
