t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8
0.0,0.0,-5.405136207269586,-13.804297158939399,14.98148728899008,3.432059994811212,-8.966138051053795,13.112784092056708,-7.041615377079272,-9.316015629127772,13.965564465574733
0.04,0.001001001001001001,-5.4055776978675,-13.805411957280086,14.982676583470452,3.4323257504711946,-8.966857771341985,13.11382083306611,-7.042185966232393,-9.316767366555695,13.966671010232808
0.08,0.002002002002002002,-5.405979169049819,-13.806507480358071,14.983862928518567,3.4325556500272194,-8.967614561613512,13.114835959207463,-7.042715128475203,-9.317544109036318,13.96779932874258
0.12,0.003003003003003003,-5.406340616836805,-13.807583884360628,14.985046261202095,3.432749661488973,-8.968408362915785,13.115829568066594,-7.043202892529879,-9.318346041007569,13.968949724855909
0.16,0.004004004004004004,-5.406662037701026,-13.808641326072095,14.986226517063146,3.432907749865587,-8.969239114318345,13.116801759692049,-7.043649283142254,-9.319173353446537,13.970122506022381
0.2,0.005005005005005005,-5.406943428535741,-13.809679962939242,14.987403630064957,3.4330298771653016,-8.970106752891171,13.117752636586717,-7.044054321025387,-9.320026243912768,13.971317983450241
0.24,0.006006006006006006,-5.407184786624324,-13.810699953137805,14.988577532539516,3.433116002396635,-8.971011213682878,13.11868230370336,-7.0444180228027005,-9.320904916594847,13.972536472165949
0.28,0.007007007007007007,-5.407386109610724,-13.811701455640188,14.98974815513613,3.43316608157111,-8.971952429698824,13.119590868444035,-7.044740400950615,-9.321809582360252,13.973778291072234
0.32,0.008008008008008008,-5.407547395470976,-13.812684630284409,14.990915426770993,3.4331800677075868,-8.972930331879164,13.12047844066338,-7.045021463740614,-9.322740458808406,13.975043763004516
0.36,0.009009009009009009,-5.407668642485762,-13.813649637844264,14.992079274577774,3.4331579108382675,-8.97394484907689,13.121345132675769,-7.045261215180676,-9.323697770326897,13.976333214785585
0.4,0.01001001001001001,-5.407749849214026,-13.814596640100797,14.993239623859274,3.4330995580164223,-8.974995908035856,13.122191059266328,-7.045459654956,-9.32468174815083,13.977646977278393
0.44,0.011011011011011011,-5.407791014467666,-13.81552579991505,14.994396398040179,3.4330049533259066,-8.97608343336885,13.12301633770578,-7.045616778368952,-9.325692630425257,13.97898538543682
0.48,0.012012012012012012,-5.407792137287283,-13.816437281302175,14.995549518620942,3.432874037892533,-8.977207347535726,13.123821087769137,-7.045732576278158,-9.32673066227064,13.98034877835428
0.52,0.013013013013013013,-5.407753216919017,-13.817331249506893,14.99669890513286,3.4327067498973647,-8.97836757082164,13.12460543175822,-7.045807035036659,-9.327796095851317,13.981737499309995
0.56,0.014014014014014014,-5.407674252792465,-13.818207871080372,14.997844475094332,3.432503024592007,-8.979564021315394,13.125369494527984,-7.045840136429057,-9.328889190446915,13.983151895812794
0.6,0.015015015015015015,-5.40755524449969,-13.819067313958522,14.9989861439684,3.432262794315969,-8.980796614887966,13.12611340351669,-7.045831857607555,-9.330010212526666,13.984592319642257
0.64,0.016016016016016016,-5.407396191775327,-13.819909747541757,15.000123825121559,3.431985988516176,-8.982065265171219,13.12683728877986,-7.04578217102682,-9.331159435826583,13.98605912688703
0.68,0.017017017017017015,-5.407197094477794,-13.820735342776251,15.00125742978391,3.431672533768715,-8.983369883536833,13.12754128302806,-7.045691044377562,-9.332337141429461,13.987552677980133
0.72,0.018018018018018018,-5.40695795257162,-13.821544272236705,15.002386867010685,3.4313223538028974,-8.984710379075512,13.128225521668488,-7.045558440518747,-9.333543617847624,13.989073337731057
0.76,0.01901901901901902,-5.40667876611089,-13.822336710210687,15.003512043645184,3.4309353695277354,-8.986086658576472,13.128890142850361,-7.045384317408351,-9.334779161108411,13.99062147535445
0.8,0.02002002002002002,-5.406359535223817,-13.82311283278454,15.004632864283176,3.4305114990609153,-8.987498626507266,13.129535287514114,-7.045168628032546,-9.33604407484231,13.992197464495193
0.84,0.02102102102102102,-5.40600026009846,-13.82387281793091,15.005749231238797,3.4300506577603755,-8.988946184993976,13.130161099444413,-7.044911320333225,-9.337338670373716,13.99380168324962
0.88,0.022022022022022022,-5.405600940969575,-13.824616845597921,15.006861044512,3.4295527582585814,-8.990429233801796,13.130767725326953,-7.0446123371337475,-9.338663266814251,13.995434514182673
0.92,0.023023023023023025,-5.405161578106634,-13.825345097800016,15.007968201757595,3.4290177104996107,-8.991947670316062,13.131355314809095,-7.044271616062822,-9.340018191158581,13.997096344340731
0.96,0.024024024024024024,-5.404682171803005,-13.82605775871051,15.009070598255919,3.428445421779151,-8.993501389523745,13.131924020564293,-7.043889089476385,-9.341403778382682,13.99878756525988
