t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.0,0.0,13.898942729416973,24.46737847438106,-38.39783161588823,-15.742621451012264,15.004831318315235,-20.377409873582323,-7.764022289686069,-16.163701500196076,-35.13547865002033,-26.671201787300063,9.20933923282397,15.74660107350475,-18.641757052840198,-10.76295885472542,18.335539188183844,-22.330179779174472,29.472546978022546,-10.600905335794035,-33.77084257118615,30.113265962002014,-17.02761632828402,20.142301376528888,-30.176038557109095,4.465262100289124,34.76160635385398,-11.958852373535413,-27.026907774556367,33.04788143483506,6.300589287675959,20.96537455527447,34.07162152740002,18.38716802559935,-29.955033522490066,-11.016836233175972,27.653171509994767,-17.72027225315056,-14.318736291715236,-6.041297882589712,-15.961166931047833,17.594529264300203,-10.297718078457923,10.847068124360726,-0.0959014367111753,30.83888080031201,-16.54930591055213,32.48181879910317,30.411673433274554,-9.877495579775543
0.04,0.001001001001001001,13.90004799166645,24.469333915500325,-38.40091346959291,-15.743891951051102,15.006022392991792,-20.37905205912954,-7.764651462686808,-16.165005024892274,-35.13829331711331,-26.67334506818617,9.21007160048253,15.747850839529201,-18.64325652082926,-10.76382291719435,18.336995200469392,-22.33197209671395,29.47489506385344,-10.601764251365303,-33.773555757077624,30.11566619705675,-17.028985294333577,20.14391207974896,-30.178461997647947,4.465611833487965,34.76438497533263,-11.95981007037666,-27.029072590384,33.050519293180315,6.301092206428506,20.967048022769024,34.074346850624266,18.38863038743059,-29.95743659983621,-11.017726160035558,27.655374723159138,-17.721696811105687,-14.319883976939868,-6.0417892009188625,-15.962451839811362,17.595935045167593,-10.298546365356843,10.84792943507879,-0.09591189564470863,30.841339020379838,-16.55063530681241,32.48441585660518,30.41410626530627,-9.878295556316662
0.08,0.002002002002002002,13.901235152274383,24.471266025958585,-38.40406032637287,-15.745169484459264,15.007122028850048,-20.380716219143192,-7.765322094837285,-16.166279394278455,-35.1411213310757,-26.675479151814443,9.210856845839118,15.749207993009975,-18.64473770745098,-10.76475063560226,18.338454667722967,-22.333816642938388,29.477243417374467,-10.602536698283926,-33.776250697560634,30.118058126714736,-17.030231911039287,20.145569146528363,-30.181000170590305,4.465970534011077,34.76703489874051,-11.960747578990857,-27.031324997908477,33.05319501819521,6.301623732217613,20.96859214907696,34.07700944405976,18.390069064604734,-29.959830813762093,-11.01855386287354,27.657694091197143,-17.722984552894605,-14.321141380532243,-6.042218076592906,-15.963552911368012,17.5973141415341,-10.299405458163504,10.848718905076602,-0.09590544469501641,30.843725301431853,-16.55196957501411,32.48700580275502,30.41653449566228,-9.87909222969715
0.12,0.003003003003003003,13.90250399727465,24.473175411604004,-38.40727266354155,-15.74645415715625,15.00812971145445,-20.382402163384917,-7.766034386295933,-16.16752430555185,-35.143963026124936,-26.677603860020646,9.211694345030999,15.750672816826274,-18.646200587369663,-10.765741852790052,18.339917248658868,-22.335713655071167,29.479591345199726,-10.603222110769314,-33.77892661868053,30.120441551461198,-17.03135579327114,20.147272650986253,-30.183653134028525,4.4663379192102175,34.76955644175411,-11.96166485442775,-27.033665224411664,33.05590766369338,6.302184034412283,20.970006704994347,34.07960942034225,18.391484212184523,-29.962215995587314,-11.019319045458323,27.660129276936217,-17.72413575504635,-14.322508537366152,-6.042585217650319,-15.964469718756543,17.59866670361664,-10.300295705161862,10.849436947507098,-0.0958825874606789,30.846040070741065,-16.553308514934734,32.489588616364344,30.418958984861803,-9.879884969900543
0.16,0.004004004004004004,13.903854266717635,24.475062680749993,-38.41055099603217,-15.747746060922719,15.009044936842955,-20.38410969838518,-7.76678857286766,-16.1687394384157,-35.146818739626994,-26.67971906049598,9.212583474784633,15.752245568662888,-18.647645125865175,-10.766796409137719,18.341382595840617,-22.337663370233543,29.481938140359436,-10.603819948473951,-33.78158274949002,30.12281627042938,-17.032356547986893,20.149022670543314,-30.186420918203847,4.466713681380234,34.771949889256504,-11.962561832994922,-27.036093507175046,33.05865630594425,6.302773292347273,20.971291523794058,34.082146899631155,18.392875989502762,-29.96459197307125,-11.020021396563282,27.662679959388672,-17.72515070809329,-14.323985486852822,-6.042891311153641,-15.96520183975807,17.599992881262512,-10.301217426542342,10.850083905276565,-0.09584379985933748,30.84828375110481,-16.55465190625397,32.49216429193734,30.42138059855319,-9.880673114958661
0.2,0.005005005005005005,13.905285654735598,24.476928444327086,-38.4138958767123,-15.749045273138496,15.009867211094807,-20.38583862690859,-7.7675849261143375,-16.16992445493996,-35.14968881238604,-26.68182466712166,9.213523612574965,15.753926480388344,-18.64907127896053,-10.767914142420404,18.342850356009453,-22.33966602523934,29.484283082458777,-10.604329697006753,-33.78421832229212,30.12518208149978,-17.033233774125613,20.150819285718665,-30.189303525228368,4.467097487648348,34.77421549265633,-11.963438432146217,-27.038610092923193,33.06144004417673,6.303391695076234,20.972446500802366,34.084622009417,18.394244560378052,-29.966958570660005,-11.020660589927456,27.665345833232244,-17.726029715851595,-14.325572272620711,-6.043137023290947,-15.96574885710991,17.601292823918133,-10.302170914134644,10.850660051011062,-0.09578952995742918,30.850456760898368,-16.555999508211045,32.494732839544056,30.423800207755505,-9.881455970998253
0.24,0.006006006006006006,13.906797809640667,24.478773316013488,-38.41730789672745,-15.750351856518684,15.010596049939663,-20.387588747397224,-7.768423753508882,-16.171078999412263,-35.15257358892662,-26.683920640318238,9.214514136778948,15.755715757373393,-18.650478993551157,-10.769094887637909,18.344320170415298,-22.341721856375784,29.486625437830032,-10.604750868439169,-33.786832572894056,30.1275387813937,-17.033987062480936,20.15266257993766,-30.192300928755614,4.467488979884049,34.776353469250274,-11.964294550358344,-27.041215237258033,33.0642580010708,6.304039441114302,20.973471593024048,34.0870348843447,18.395590093327968,-29.969315609721683,-11.021236284197311,27.66812660824375,-17.7267730947789,-14.3272689421029,-6.0433229994964694,-15.966110358861846,17.60256668056803,-10.303156431142824,10.851165587006879,-0.09572019780333538,30.85255951413501,-16.557351059255563,32.49729428469654,30.426218689092362,-9.882232812264377
0.28,0.007007007007007007,13.908390334056042,24.48059791234458,-38.420787685873314,-15.751665858847852,15.01123097840902,-20.389359853391614,-7.76930539863274,-16.172202698179102,-35.15547341776843,-26.686006987409538,9.215554426823434,15.757613577749417,-18.65186820753552,-10.77033847681765,18.345791675149925,-22.343831099170103,29.488964459678034,-10.605083001794313,-33.78942474087233,30.129886165761096,-17.03461599555423,20.15455263935049,-30.195413073600648,4.4678877746302295,34.7783640016265,-11.965130066995911,-27.043909204083274,33.06710932323625,6.304716738170432,20.974366818816666,34.08938566605209,18.396912761779948,-29.971662908769947,-11.021748122849013,27.67102200868544,-17.727381173407977,-14.329075546031762,-6.043449864588892,-15.966285938875851,17.603814599644135,-10.304174211882998,10.85160064516391,-0.09563619526325194,30.854592420532533,-16.558706276691883,32.499848668227834,30.428636925017766,-9.883002881121662
0.32,0.008008008008008008,13.910062785081081,24.482402852801652,-38.4243359129963,-15.752987312712378,15.011771530530867,-20.39115173292899,-7.770230241416561,-16.173295159477405,-35.15838865169351,-26.688083763001064,9.216643863327512,15.759620091606505,-18.65323884994671,-10.771644738791105,18.34726450148203,-22.345993988141455,29.49129938821892,-10.605325663519329,-33.79199406984898,30.1322240292629,-17.035120147387644,20.1564895526615,-30.19863987531071,4.468293463056174,34.78024723710683,-11.965944842165168,-27.046692265018315,33.06999318167792,6.305423802869819,20.975132257614348,34.09167450302296,18.398212744280112,-29.974000283675856,-11.022195734090714,27.674031772643527,-17.727854291855095,-14.330992137840651,-6.043518222925854,-15.966275197470415,17.605036728905414,-10.305224461523913,10.851965286900969,-0.0955378858590766,30.856555885586438,-16.56006485631708,32.5023960461735,30.431055804033907,-9.883765388034638
0.36,0.009009009009009009,13.911814674491051,24.484188759880087,-38.42795328642184,-15.754316235231027,15.012217249068444,-20.39296416791847,-7.771198698423837,-16.174355973256542,-35.161319648006014,-26.690151069372728,9.217781828239325,15.761735420131036,-18.65459084108469,-10.773013498943719,18.34873827619395,-22.34821075653783,29.49362945081216,-10.605478447941213,-33.79453980777934,30.134552165647825,-17.035499083377143,20.158473410969304,-30.201981219687546,4.468705610933005,34.78200328722528,-11.966738716556678,-27.049564698801017,33.07290877224676,6.306160860466727,20.97576804970105,34.09390155045417,18.3994902247003,-29.976327547867893,-11.022578730744387,27.67715565131838,-17.728192801401544,-14.333018772972395,-6.043528658573201,-15.966077742210711,17.606233215287904,-10.306307355830729,10.852259503052172,-0.09542560460759741,30.858450310649886,-16.561426472052577,32.50493648965552,30.433476220900694,-9.884519511528389
