t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.0,0.0,-29.546401161898693,-41.09788188353514,23.34067148249544,12.237437339334862,-11.58896637526522,7.067819317467487,-5.355739445292248,12.495996595888998,-5.861332530498364,-2.5767560944504346,23.074420947045912,-30.98557164112246,28.251390795950122,4.512460871507855,17.081980024539455
0.04,0.001001001001001001,-29.54876858002161,-41.10117674295692,23.342537487867997,12.238414970882248,-11.589896333986587,7.068375308373732,-5.356178144110033,12.49698857252184,-5.861806303000513,-2.576970206432116,23.076264227884838,-30.988050580243794,28.25364558134118,4.512810742670495,17.083338241376822
0.08,0.002002002002002002,-29.551211076388853,-41.104477070673816,23.34445612101086,12.239376586607191,-11.590857157723647,7.068920628925047,-5.35662911913475,12.498035506603612,-5.86234186965504,-2.577156159792905,23.0781497802075,-30.99058675098691,28.25591442597546,4.513189725207038,17.084744671986787
0.12,0.003003003003003003,-29.553728519142513,-41.107783287988525,23.34642786197775,12.240322056607567,-11.591849203628964,7.069455021069201,-5.357092709576971,12.499137363239347,-5.862939663658405,-2.5773137782573374,23.080077825563457,-30.993180063910692,28.25819752734405,4.513598231729897,17.086199580799715
0.16,0.004004004004004004,-29.55632077119806,-41.11109582322988,23.34845321311743,12.241251240079864,-11.592872855604949,7.06997822080337,-5.357569274594188,12.500294101309933,-5.863600144617243,-2.577442856871287,23.082048599792472,-30.995830432881835,28.260495081466317,4.5140366965293826,17.087703248066255
0.2,0.005005005005005005,-29.558987690195476,-41.114415111875594,23.350532699327367,12.242163985160452,-11.593928524531481,7.070489958067145,-5.358059193539503,12.501505673349468,-5.864323798518667,-2.577543161756861,23.084062353141096,-30.99853777502556,28.262807282973807,4.514505575697319,17.089255969894076
0.24,0.006006006006006006,-29.561729128452253,-41.11774159667506,23.352666868321663,12.243060128757762,-11.595016648512244,7.0709899566320855,-5.358562866229943,12.502772025416515,-5.865111137700305,-2.5776144298381087,23.086119350387392,-31.001302010682874,28.265134325196584,4.515005347259129,17.090858058287246
0.28,0.007007007007007007,-29.564544932918455,-41.12107572777247,23.35485629091301,12.243939496375228,-11.596137693139388,7.071477933987973,-5.3590807132344755,12.504093096959341,-5.865962700819266,-2.5776563685373284,23.088219870973578,-31.004123063374347,28.267476400252175,4.515536511314187,17.092509841187834
0.32,0.008008008008008008,-29.567434945134096,-41.124417962830336,23.357101561308482,12.244801901924902,-11.597292151776207,7.071953601225898,-5.359613176181835,12.505468820675192,-5.866879052819133,-2.5776686554417507,23.09036420914633,-31.007000859770464,28.26983369913716,4.516099590184165,17.094211662519285
0.36,0.009009009009009009,-29.57039900118905,-41.127768767153576,23.359403297418904,12.24564714753159,-11.598480545857422,7.072416662918353,-5.360160718088249,12.506899122363677,-5.867860784894038,-2.577650937940337,23.092552674104493,-31.009935329668476,28.27220641182153,4.516695128569104,17.095963882231086
0.4,0.01001001001001001,-29.57343693168572,-41.131128613814354,23.36176214118156,12.246475023327429,-11.599703425206684,7.07286681699647,-5.360723823705187,12.508383920774326,-5.86890851444884,-2.577602832830429,23.094785590153883,-31.01292640597584,28.2745947273459,4.51732369371091,17.09776687634416
0.44,0.011011011011011011,-29.576548561704715,-41.13449798377785,23.364178758895942,12.247285307236737,-11.600961368370845,7.073303754624576,-5.361302999887245,12.509923127448381,-5.8700228850543255,-2.577523925893947,23.097063296868924,-31.015974024700167,28.27699883392167,4.517985875563939,17.099621036996506
0.48,0.012012012012012012,-29.579733710773745,-41.13787736602904,23.366653841572216,12.248077764751056,-11.602254982970557,7.0737271600722105,-5.3618987759803005,12.511516646554897,-5.871204566396323,-2.5774137714428447,23.09938614926073,-31.019078124945736,28.279418919034278,4.518682286972315,17.101526772488427
0.52,0.013013013013013013,-29.582992192839995,-41.14126725770081,23.369188105292118,12.248852148694231,-11.603584906066668,7.074136710583778,-5.3625117042300525,12.513164374721216,-5.872454254217542,-2.5772718918334747,23.101754517951345,-31.022238648916506,28.281855169549612,4.519413563853585,17.103484507326748
0.56,0.014014014014014014,-29.5863238162462,-41.14466816420341,23.371782291581837,12.249608198977443,-11.60495180454191,7.074532076245999,-5.363142360211092,12.51486620085789,-5.873772670250876,-2.577097776949543,23.10416878935372,-31.025455541925645,28.284307771823737,4.520180365388286,17.105494682267338
0.6,0.015015015015015015,-29.589728383710657,-41.148080599355524,23.37443716779652,12.250345642344035,-11.60635637549725,7.074912919853338,-5.363791343276622,12.51662200597812,-5.87516056214283,-2.5768908836532844,23.106629365857035,-31.028728752411528,28.286776911816048,4.520983374214955,17.107557754355216
0.64,0.016016016016016016,-29.59320569231141,-41.15150508551716,23.3771535275159,12.251064192104069,-11.607799346662308,7.075278896771563,-5.364459277028964,12.518431663011773,-5.876618703365688,-2.576650635204498,23.109136666016926,-31.032058231960168,28.289262775205966,4.521823296630082,17.109674196961485
0.68,0.017017017017017015,-29.596755533474855,-41.154942153724456,23.3799321909506,12.25176354785846,-11.609281476819135,7.075629654799642,-5.365146809810965,12.520295036614074,-5.878147893116897,-2.576376420647071,23.111691124750184,-31.03544393533403,28.29176554751332,4.522700862792448,17.111844499816247
0.72,0.018018018018018018,-29.600377692968962,-41.15839234382668,23.38277400535849,12.252443395212609,-11.61080355623859,7.075964834030151,-5.365854615218434,12.522211982969024,-5.879748956204119,-2.5760675941625957,23.114293193533353,-31.038885820507176,28.294285414222568,4.523616826931261,17.114069169036668
0.76,0.01901901901901902,-29.604071950901385,-41.16185620462558,23.38567984547052,12.253103405479434,-11.612366407128514,7.076284066708379,-5.366583392633708,12.524182349587633,-5.881422742914272,-2.575723474390701,23.116943340604767,-31.042383848706617,28.296822560910943,4.524571967557435,17.116348727149234
0.8,0.02002002002002002,-29.607838081722658,-41.16533429401732,23.388650613925357,12.253743235371704,-11.613970884092808,7.076586977090346,-5.367333867780448,12.526205975101043,-5.883170128864806,-2.575343343715704,23.119642051169393,-31.045937984459844,28.29937717338077,4.525567087677314,17.11868371310523
0.84,0.02102102102102102,-29.61167585423469,-41.168827179137196,23.391687241712045,12.25436252668361,-11.615617874600439,7.076873181299933,-5.368106793299738,12.528282689048615,-5.88499201483535,-2.574926447519185,23.122389827605872,-31.04954819564835,28.301949437795976,4.526603015008085,17.121074682288384
0.88,0.022022022022022022,-29.615585031604812,-41.17233543650736,23.394790688619878,12.254960905961484,-11.617308299463328,7.077142287185334,-5.368902949347559,12.530412311661065,-5.886889326577779,-2.574471993398103,23.1251871896751,-31.053214453567037,28.30453954082307,4.527680602194056,17.123522206513563
0.92,0.023023023023023025,-29.619565371385526,-41.17585965218779,23.397961943694582,12.255537984163654,-11.619043113321972,7.07739389417507,-5.369723144213669,12.532594653638728,-5.888863014602616,-2.573979150348072,23.128034674729612,-31.056936732989367,28.30714766977668,4.528800727022908,17.12602687401535
0.96,0.024024024024024024,-29.623616625540215,-41.17940042193076,23.401202025699813,12.256093356309332,-11.62082330513753,7.077627593133798,-5.370568214961904,12.53482951592504,-5.890914053939598,-2.573447047911421,23.130932837923016,-31.060715012237992,28.309774012769815,4.529964292640973,17.128589289425204
1.0,0.025025025025025023,-29.627738540474976,-41.18295835133903,23.404511983582843,12.25662660111658,-11.62264989868904,7.077842966218157,-5.371439028091884,12.5371166894753,-5.893043443870103,-2.572874775289692,23.133882252418633,-31.06454927326072,28.312418758869065,4.531172227766492,17.131210073735954
1.04,0.026026026026026026,-29.63193085707675,-41.18653405602805,23.407892896943245,12.257137280629301,-11.624523953074272,7.078039586732915,-5.37233648022207,12.53945595502084,-5.8952522076289995,-2.572261380420237,23.13688350959648,-31.06843950171152,28.31508209825486,4.532425486899741,17.133889864252097
1.08,0.02702702702702703,-29.63619331075796,-41.190128161792416,23.41134587650328,12.257624939833304,-11.626446563212594,7.078217018987706,-5.373261498794078,12.54184708282865,-5.8975413920733795,-2.571605869016606,23.139937219257618,-31.072385687036274,28.317764222386987,4.533725050528834,17.136629314524512
1.12,0.028028028028028028,-29.64052563150777,-41.193741304776886,23.414872064578475,12.258089106261473,-11.628418860348136,7.078374818154623,-5.37421504279811,12.544289832456567,-5.899912067315474,-2.5709072035724523,23.143044009824862,-31.076387822562957,28.32046532417555,4.5350719253298895,17.139429094267925
1.16,0.029029029029029027,-29.644927543950168,-41.19737413165225,23.418472635546873,12.258529289588106,-11.630442012551308,7.078512530127004,-5.375198103519311,12.546783952504128,-5.902365326316922,-2.5701643023287124,23.14620452853878,-31.08044590559587,28.323185598157536,4.536467144360186,17.14228988925951
1.2,0.03003003003003003,-29.649398767408947,-41.201027299796365,23.422148796315177,12.25894498121255,-11.632517225216663,7.078629691379714,-5.376211705304799,12.549329180359162,-5.904902284441426,-2.5693760382038713,23.14941944164778,-31.084559937513514,28.325925240679187,4.537911767242806,17.14521240121679
1.24,0.031031031031031032,-29.653939015979773,-41.204701477480626,23.42590178677991,12.259335653832242,-11.634645741554822,7.078725828831281,-5.377256906351067,12.551925241940237,-5.907524078962659,-2.5685412376871692,23.15268943459108,-31.088729923869604,28.328684450084367,4.539406880341164,17.148197347653024
1.28,0.03203203203203203,-29.658547998609397,-41.20839734406228,23.429732880281527,12.259700761005327,-11.636828843076067,7.078800459708261,-5.378334799511344,12.554571851435051,-5.91023186852414,-2.56765867969467,23.15601521217319,-31.092955874496738,28.331463426909103,4.54095359692169,17.15124546170806
1.32,0.03303303303303303,-29.663225419182098,-41.21211559018285,23.433643384049233,12.260039736703105,-11.639067850062983,7.078853091412202,-5.379446513122467,12.557268711034872,-5.9130268325476445,-2.566727094388185,23.159397498728563,-31.0972378036121,28.334262374082503,4.542553057302839,17.15435749195259
1.36,0.03403403403403403,-29.66797097661348,-41.21585691797311,23.437634639634055,12.260351994852519,-11.641364122029302,7.078883221389656,-5.380593211850697,12.560015510665131,-5.91591017058653,-2.5657451619571203,23.162837038274773,-31.10157572992459,28.337081497134236,4.544206428988439,17.157534202163607
1.4000000000000001,0.035035035035035036,-29.67278436495159,-41.219622041264905,23.44170802332749,12.260636928869026,-11.643719058161896,7.07889033700566,-5.381776097555817,12.562811927712284,-5.918883101620202,-2.5647115113634147,23.166334594652774,-31.105969676742628,28.339921004408783,4.54591490678327,17.160776371068746
1.44,0.036036036036036036,-29.677665273485477,-41.223411685810206,23.445864946562885,12.260893911180208,-11.646134097742607,7.078873915421176,-5.382996410172746,12.56565762674704,-5.921946863285768,-2.5636247190498307,23.169890951652384,-31.110419672081857,28.34278110728665,4.547679712888612,17.164084792057114
1.48,0.037037037037037035,-29.682613386861117,-41.227226589507886,23.450106856296365,12.261122292740556,-11.648610720546356,7.078833423474993,-5.384255428609778,12.568552259244091,-5.925102711042741,-2.562483307611988,23.17350691312125,-31.1149257487719,28.34566202041273,4.549502096975366,17.167460272853994
1.52,0.03803803803803804,-29.687628385204757,-41.23106750263851,23.454435235363928,12.261321402537904,-11.651150447211686,7.078768317570649,-5.385554471662423,12.571495463298449,-5.928351917266475,-2.5612857444346506,23.17718330305534,-31.11948794456118,28.348563961932012,4.5513833362321625,17.170903635156808
1.56,0.03903903903903904,-29.69270994425358,-41.23493518810764,23.45885160281104,12.2614905470921,-11.653754839579582,7.078678043568936,-5.386894898941675,12.574486863338517,-5.931695770265845,-2.5600304402929304,23.1809209656689,-31.12410630221879,28.351487153732872,4.553324735385735,17.174415714229514
1.6,0.04004004004004004,-29.69785773549367,-41.23883042169807,23.463357514190747,12.261629009946548,-11.656425500996162,7.078562036686632,-5.388278111815382,12.577526069836031,-5.935135573220469,-2.5587157479192344,23.184720765441696,-31.128780869632294,28.354431821698068,4.555327626690642,17.17799735845249
1.6400000000000001,0.04104104104104104,-29.703071426305176,-41.242753992331394,23.46795456182598,12.261736051153349,-11.659164076574422,7.0784197214021205,-5.389705554361213,12.580612679013,-5.938672643032607,-2.557339960536964,23.188583587141252,-31.133511699900158,28.357398195963686,4.557393369885241,17.18164942882488
1.68,0.04204204204204204,-29.708350680114506,-41.2467067023395,23.472644375031486,12.261810906752878,-11.661972253409909,7.078250511368612,-5.391178714329513,12.583746272545795,-5.942308309088675,-2.555901310362172,23.192510335817612,-31.138298851417552,28.360386511186213,4.559523352110647,17.18537279841616
1.72,0.043043043043043044,-29.71369515655348,-41.250689367746304,23.477428620290297,12.261852788248708,-11.66485176074485,7.0780538093357475,-5.392699124114158,12.586926417266518,-5.946043911925118,-2.5543979670746157,23.196501936768076,-31.14314238795399,28.363397006817916,4.561718987789175,17.18916835176365
1.76,0.044044044044044044,-29.7191045116252,-41.25470281856028,23.482309001379438,12.261860882078935,-11.667804370074823,7.077829007080392,-5.394268361729265,12.590152664861836,-5.949880801793217,-2.552828036259885,23.200559335469165,-31.148042378721268,28.366429927390694,4.563981718458599,17.193036984212455
1.8,0.04504504504504504,-29.724578397876453,-41.258747899078344,23.48728725943904,12.26183434908504,-11.670831895191666,7.077575485347507,-5.395888051789369,12.593424551569404,-5.953820337117212,-2.551189557824554,23.204683497472953,-31.15299889842998,28.369485522808592,4.566313012558329,17.196979601194286
1.84,0.04604604604604605,-29.730116464576383,-41.26282546820145,23.492365172978683,12.261772323979596,-11.673936192155939,7.077292613802051,-5.397559866490443,12.596741597872086,-5.957863882839952,-2.549480504386612,23.20887540826473,-31.15801202733277,28.372564048649153,4.568714365163384,17.20099711744144
1.8800000000000001,0.04704704704704705,-29.73571835790119,-41.26693639976255,23.49754455781427,12.261673914814219,-11.677119159191705,7.0769797509929075,-5.3992855265887965,12.600103308190128,-5.962012808650123,-2.547698779643752,23.21313607307885,-31.163081851252308,28.375665766473713,4.5711872976618535,17.205090456132066
1.92,0.04804804804804805,-29.741383721124507,-41.27108158286735,23.50282726692831,12.261538202449362,-11.68038273649602,7.0766362443299275,-5.401066802374607,12.603509170571497,-5.9662684870849345,-2.5458422167224533,23.21746651666936,-31.16820846159189,28.378790944146846,4.573733357371256,17.20926054796279
1.96,0.04904904904904905,-29.747112194813113,-41.27526192224838,23.508215190245988,12.261364240027666,-11.683728905954984,7.076261430075243,-5.402905514636497,12.606958656380566,-5.970632291502008,-2.5439085765111975,23.221867783031993,-31.17339195532635,28.381939856165054,4.576354117089027,17.213508330144577
2.0,0.050050050050050046,-29.75290341702764,-41.279478338632956,23.51371025431882,12.261151052452792,-11.6871596907577,7.075854633350083,-5.404803535613177,12.61045121998538,-5.975105593914085,-2.5418955459815726,23.226340935073775,-31.178632434970766,28.385112783994817,4.5790511745721,17.21783474531771
2.04,0.05105105105105105,-29.7587570235278,-41.28373176912548,23.519314421907218,12.26089763587583,-11.690677154898964,7.0754151681584165,-5.406762789927817,12.613986298443727,-5.979689762680052,-2.539800736501506,23.230887054226482,-31.183930008524438,28.388310016420125,4.5818261519403265,17.222240740381515
2.08,0.05205205205205205,-29.764672647981723,-41.2880231676047,23.525029691452655,12.260602957191567,-11.694283402560997,7.074942337428816,-5.408785255500336,12.61756331118824,-5.98438616004568,-2.53762168214536,23.2355072399999,-31.189284789387195,28.391531849899586,4.5846806949982355,17.22672726523457
2.12,0.05305305305305305,-29.770649922178883,-41.29235350513629,23.53085809642958,12.260265953547139,-11.69798057736389,7.074435433076055,-5.410872964432391,12.621181659710825,-5.989196139527431,-2.5353558380061925,23.24020260947076,-31.194696896245087,28.394778588933132,4.5876164724694055,17.231295271420855
2.16,0.05405405405405406,-29.776688476246125,-41.29672377040143,23.536801704566575,12.259885531865802,-11.70177086147397,7.073893736084033,-5.413028003859306,12.624840727246646,-5.994121043132632,-2.5330005785160825,23.24497429670299,-31.200166452922268,28.398050546438405,4.590635175137492,17.23594571067746
2.2,0.055055055055055056,-29.78278793886618,-41.3011349701417,23.542862616925635,12.259460568388809,-11.70565647455862,7.073316516611702,-5.415252516762697,12.628539878458003,-5.999162198409302,-2.5305531957810663,23.249823452094805,-31.205693588195594,28.401348044136835,4.593738514887731,17.24067953337923
2.24,0.056056056056056056,-29.788947937498104,-41.30558812962092,23.549042966827805,12.258989908238624,-11.709639672575554,7.07270303412383,-5.417548702736947,12.632278459118382,-6.004320915318965,-2.528010897937947,23.25475124164799,-31.211278435568378,28.40467141294938,4.596928223642516,17.245497686875876
2.2800000000000002,0.057057057057057055,-29.795168098599028,-41.31008429310425,23.555344918612708,12.258472365007014,-11.71372274638392,7.072052537548477,-5.4199188187021115,12.636055795797036,-6.009598482925846,-2.5253708075409955,23.259758846154558,-31.216921132999413,28.408020993401912,4.600206052184456,17.25040111371699
2.32,0.058058058058058054,-29.801448047846467,-41.31462452435508,23.56177066621886,12.257906720371823,-11.717908020164057,7.071364265463229,-5.422365179555184,12.639871195544444,-6.014996165895969,-2.522629959987382,23.26484746029584,-31.222621822583235,28.411397136040165,4.603573768860115,17.25539074976049
2.36,0.05905905905905906,-29.807787410360596,-41.3192099071501,23.56832243157098,12.257291723746551,-11.722197849632076,7.0706374463123,-5.424890158750951,12.643723945579021,-6.020515200799838,-2.519785301991069,23.270018291648935,-31.22838065017728,28.414800201854124,4.607033158157492,17.260467522160095
2.4,0.06006006006006006,-29.81418581092568,-41.32384154581277,23.575002462759773,12.256626091967224,-11.726594620034973,7.069871298656772,-5.427496188802968,12.6476133129755,-6.026156792212641,-2.5168336901158423,23.275272559595287,-31.234197764971434,28.418230562711724,4.610586019150116,17.265632347227495
2.44,0.06106106106106106,-29.820642874209927,-41.32852056576571,23.581813031999015,12.255908509021321,-11.73110074391129,7.069065031460338,-5.430185761694401,12.65153854435541,-6.03192210860617,-2.51377188937917,23.280611494126084,-31.240073318995222,28.421688601801645,4.614234163800543,17.270886128165117
2.48,0.062062062062062065,-29.827158224982973,-41.33324811410215,23.58875643334409,12.255137625823982,-11.73571865860195,7.068217844413018,-5.432961429187673,12.655498865580105,-6.037812278027064,-2.5105965719396943,23.28603633453906,-31.246007466557547,28.42517471408497,4.617979415115933,17.276229752665472
2.52,0.06306306306306306,-29.833731488330166,-41.33802536017667,23.595834980155487,12.254312060047015,-11.740450823495312,7.067328928295484,-5.435825803020989,12.65949348144686,-6.043828383556391,-2.5073043158822985,23.291548328021186,-31.252000363613796,28.428689306755413,4.621823605148341,17.281664090373418
2.56,0.06406406406406406,-29.84036228986283,-41.342853496215426,23.60305100229006,12.253430396006705,-11.74529971699008,7.066397465386682,-5.438781554978928,12.663521575388515,-6.049971458546128,-2.503891604115959,23.297148728111758,-31.258052167054768,28.43223279970773,4.625768572832355,17.287189990207903
2.6,0.06506506506506507,-29.847050255923648,-41.347733737945866,23.610406843002362,12.252491184616801,-11.750267833159343,7.0654226299176255,-5.441831416823337,12.667582309177256,-6.05624248162874,-2.5003548234009028,23.302838793040223,-31.26416303391168,28.43580562601396,4.629816161652731,17.292808277540143
2.64,0.06606606606606606,-29.85379501378625,-41.352667325246024,23.617904855537763,12.251492943413526,-11.755357678098648,7.0644035885742715,-5.444978180069771,12.671674822633117,-6.062642371496739,-2.4966902635230084,23.308619783933246,-31.270333120471257,28.439408232406933,4.633968217134811,17.298519751225612
2.68,0.06706706706706707,-29.860596191848177,-41.35765552281323,23.625547399398542,12.250434156659901,-11.760571765940858,7.063339501052561,-5.448224695593713,12.675798233337808,-6.069171981449982,-2.492894116634862,23.314492962885417,-31.27656258129472,28.443041079770577,4.638226584150633,17.30432518048769
2.72,0.06806806806806806,-29.86745341981627,-41.36269962085212,23.63333683626382,12.24931327553717,-11.765912614520358,7.062229520668755,-5.451573873049718,12.679951636354543,-6.075832093709377,-2.4889624767844656,23.320459590888138,-31.282851568134163,28.44670464363629,4.642593104033905,17.31022530165144
2.7600000000000002,0.06906906906906907,-29.87436632888361,-41.36780093578157,23.641275525543808,12.248128718431586,-11.771382740669186,7.0610727950283,-5.455028680085548,12.684134103954566,-6.082623413496754,-2.4848913396542427,23.326520925611334,-31.28920022873973,28.450399414684785,4.647069611497306,17.316220814726545
2.8000000000000003,0.07007007007007007,-29.881334551897087,-41.372960810960244,23.64936581954869,12.24687887132533,-11.776984655127809,7.05986846675655,-5.458592141332228,12.6883446853511,-6.08954656288183,-2.4806766025347247,23.332678219032733,-31.295608705550663,28.454125899252457,4.651657931345999,17.322312379839314
2.84,0.07107107107107107,-29.888357723514734,-41.378180617430175,23.65761005825237,12.245562088300895,-11.782720857053535,7.058615674294678,-5.462267337149771,12.692582406441499,-6.096602074398568,-2.4763140645591197,23.338932714909724,-31.30207713426322,28.457884619841508,4.656359874981715,17.32850061351432
2.88,0.07207207207207207,-29.895435480351896,-41.383461754677704,23.66601056363135,12.2441766921687,-11.788593828110004,7.057313552764225,-5.466057402107198,12.696846269558415,-6.103790384434655,-2.471799427226862,23.34528564608902,-31.308605642268258,28.46167611563274,4.661177236692405,17.334786084807302
2.92,0.07307307307307308,-29.902567461115407,-41.38880565141098,23.674569633559354,12.242720975228362,-11.79460602612189,7.05596123490367,-5.469965523174242,12.70113525323081,-6.111111826399485,-2.4671282952462,23.351738231649673,-31.315194346951102,28.465500942999935,4.66611178972314,17.34116931129195
2.96,0.07407407407407407,-29.90975330672489,-41.3942137663531,23.683289535238718,12.241193200174477,-11.800759878279827,7.054557852080474,-5.473994937600954,12.705448311955717,-6.118566623677784,-2.462296177727917,23.35829167387535,-31.321843353846347,28.46935967602457,4.671165282124823,17.34765075490427
3.0,0.07507507507507508,-29.916992660420412,-41.39968758904957,23.692172498150203,12.239591601158384,-11.807057773881708,7.053102535381962,-5.478148930460281,12.709784375981675,-6.126154882377942,-2.4572984897643635,23.364947155052256,-31.32855275463998,28.473252907009588,4.676339432378233,17.354230817649533
3.04,0.07607607607607608,-29.924285167855665,-41.40522864068907,23.701220706504007,12.237914385017856,-11.813502056597924,7.0515944167883635,-5.48243083182749,12.714142351104766,-6.133876583886222,-2.452130554430112,23.371705834089582,-31.335322625011397,28.477181246990654,4.681635924792062,17.360909837178173
3.08,0.07707707707707707,-29.931630477175986,-41.41083847493568,23.710436291175792,12.236159732687222,-11.820095016249862,7.050032630431218,-5.486844013569218,12.71852111847826,-6.141731577240231,-2.4467876052427044,23.378568842959915,-31.34215302230777,28.48114532624337,4.687056404674881,17.367688082238377
