t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,0.0,-44.006530779940654,16.13774625042935,30.798426979914154,10.592462913475206,-21.139524526433217,15.796008522361381,9.596593781039358,-14.120555079743058,3.8811978871316404,-10.98273200915108,1.4136593541181468,10.748188836924898,-35.65922924930487,27.97866037088882
0.04,0.001001001001001001,-44.01005735538579,16.139031985492572,30.80088005727313,10.593308159628766,-21.14121994668545,15.797268803427324,9.597352824660122,-14.121687493834278,3.8814981796864227,-10.983610759996417,1.413765394572834,10.749038466447002,-35.662091350851284,27.980896287275115
0.08,0.002002002002002002,-44.01365602647674,16.1402741721596,30.803355320979705,10.594168010219384,-21.142902824843002,15.798493840767161,9.59814865491245,-14.12289173976926,3.8818151136939862,-10.984456324880634,1.4139212036828832,10.749851521346217,-35.6649360095151,27.983188339433422
0.12,0.003003003003003003,-44.01732724560977,16.141472824179477,30.805852365314443,10.59504226583282,-21.144572967612653,15.799684030892434,9.598981758712398,-14.124167632765358,3.8821487286932386,-10.985268637731991,1.41412659939246,10.750628001061228,-35.66776334358731,27.98553650493865
0.16,0.004004004004004004,-44.021071471332455,16.14262795858191,30.80837077261669,10.595930715122176,-21.14623018175618,15.80083977431501,9.599852624555703,-14.1255149910248,3.8824990639598185,-10.986047630371644,1.4143814078848953,10.751367908640697,-35.67057346186433,27.98794076238257
0.2,0.005005005005005005,-44.0248891682405,16.143739595726636,30.81091011315778,10.596833134754801,-21.147874274154898,15.801961475593322,9.600761742432494,-14.126933635521228,3.8828661584698394,-10.986793232489717,1.4146854636483501,10.752071250776751,-35.673366463660734,27.990401091217162
0.24,0.006006006006006006,-44.02878080686709,16.144807759357317,30.813469945016084,10.597749289353933,-21.149505051876172,15.803049543382306,9.601709603734685,-14.128423389777545,3.8832500508615477,-10.987505371623525,1.4150386095401124,10.752738037841356,-35.67614243882213,27.99291747158919
0.28,0.007007007007007007,-44.03274686356451,16.145832476659958,30.81604981395414,10.59867893143513,-21.151122322241932,15.804104390486906,9.602696701155606,-14.129984079635259,3.883650779394901,-10.988183973137854,1.4154406968495996,10.753368283925647,-35.678901467738264,27.995489884165995
0.32,0.008008008008008008,-44.03678782037778,16.146813778325733,30.81864925329821,10.599621801337543,-21.1527258928991,15.805126433918955,9.603723528581433,-14.131615533015415,3.884068381909057,-10.988828960207261,1.4158915853601486,10.75396200688228,-35.6816436213562,27.998118309952464
0.36,0.009009009009009009,-44.04090416491,16.147751698618176,30.821267783820456,10.600577627150104,-21.15431557189199,15.80611609495729,9.604790580973926,-14.133317579671303,3.8845028957777763,-10.989440253800328,1.4163911434096594,10.754519228370848,-35.68436896119378,28.000802730099235
