t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
0.0,0.0,-6.0804006895877025,32.08451140478838,21.421723713251218,17.013956986750607,-30.082998890442397,31.985211688755783,-9.47360603462051,-16.762427937820785,8.441063097604829,-3.2466136357206645,-19.93607857494317,25.87182778874322,-25.86409994080255,-22.06528643050845,11.868927634354511,-2.3666444899398917,-34.13754618678392,-29.025744934802706,-31.163587651049962,-2.4407933705370564,2.4714875013661977,35.3468891816067,5.895086891286685,1.4234781060832096,32.39694587459019,32.204046181747,-20.24401559741727,13.59648204102587,35.833909398131254,-22.07273594012043,16.302423588969603,22.725417525779,33.599193231464454,27.151895783075283,-6.873634520552186,-39.511041087561644,-37.20520003533713,-38.859426419055204,6.242150545049067,-9.858213246077339,-30.889821119653725,27.97360204701769
0.04,0.001001001001001001,-6.080889987819691,32.08707495532075,21.423432470719746,17.01531336182819,-30.085418053674754,31.98776537613358,-9.474373623009294,-16.763778489241698,8.441734486960268,-3.246877719576732,-19.937677881636233,25.87389570697589,-25.866181291662727,-22.067063078496098,11.869870111936766,-2.366837762196629,-34.14028835192972,-29.02807547133264,-31.166085652611855,-2.44099500747037,2.471678634287452,35.34970527113764,5.895551318152243,1.4235835857541115,32.39953697355807,32.20661839551825,-20.245635827428966,13.597567499807703,35.83676447526369,-22.074513546442574,16.303718809303106,22.727226351957025,33.60187536443054,27.154056231309188,-6.874189518541233,-39.51421055626557,-37.20818461842362,-38.86254269747388,6.242647126863379,-9.859010477890104,-30.892303339324215,27.975829923337045
0.08,0.002002002002002002,-6.081344131120939,32.08957581579823,21.42525265423874,17.016513282883512,-30.087916417752567,31.99028221325393,-9.475177594675538,-16.765190346962147,8.442498549032909,-3.247169013413831,-19.939322891968676,25.876006370424324,-25.86820617011549,-22.068891963678503,11.870834824903277,-2.367001457409861,-34.142941037441524,-29.030485893496284,-31.16853284771909,-2.4413015420547186,2.4718913910529787,35.35248132571791,5.8960894735317835,1.4235540000768951,32.40216577961705,32.20923373535409,-20.247364053216817,13.598624984890307,35.83967748381026,-22.076222113831072,16.304978156023772,22.729037207350355,33.60465159165793,27.156235635932017,-6.8746592307462935,-39.51732386653909,-37.21107055028809,-38.86575793579959,6.2432745009327,-9.859819601884732,-30.894795344670193,27.977948506408094
0.12,0.003003003003003003,-6.0817630698438805,32.09201347328807,21.427184697872164,17.01755642263646,-30.090493507038147,31.992762013136247,-9.4760176374729,-16.766663578573773,8.443355104820252,-3.2474871199494677,-19.941014060791463,25.878160027295987,-25.87017480411535,-22.070773173316617,11.871821649249641,-2.367135957449082,-34.145503525176444,-29.032976332358682,-31.170929728350167,-2.4417135738964544,2.47212608657956,35.355216550810795,5.8967016875116105,1.4233894378385608,32.40483212895216,32.211891348000094,-20.2492009517982,13.599654796282218,35.84264843208547,-22.077861487283677,16.306201358285556,22.730849362994416,33.60752189906469,27.15843428773816,-6.87504390799843,-39.52038044880417,-37.21385624206804,-38.869072038700054,6.244032627255257,-9.860640370088646,-30.897296523513024,27.979958124995328
0.16,0.004004004004004004,-6.082146756437527,32.09438743148396,21.429229026582068,17.018442484717898,-30.09314882723898,31.99520459239092,-9.476893445228178,-16.76819826829509,8.444303976128394,-3.2478316227208444,-19.942751842733806,25.880356947754926,-25.87208739537414,-22.07270679603371,11.872830447056158,-2.3672416745204816,-34.147975144398735,-29.035546923121988,-31.17327677232483,-2.442231712127271,2.472383022197015,35.357910171645884,5.897388354591041,1.4230899659448843,32.407535879895654,32.21459036931954,-20.251147223767646,13.60065724158893,35.845677367508735,-22.07943152631789,16.30738814835904,22.73266206513619,33.61048627448138,27.16065246508858,-6.8753437956780825,-39.52337978875322,-37.216540140609844,-38.872484912694226,6.244921514624274,-9.861472529560007,-30.899806250199426,27.98185907974649
0.2,0.005005005005005005,-6.082495145455958,32.09669721057952,21.431386055442008,17.01917120320276,-30.095881864830854,31.99760977160356,-9.477804717807627,-16.769794517213587,8.445344985340478,-3.2482020860214202,-19.94453669240826,25.88259742366554,-25.873944119394157,-22.074692921401176,11.873861066365537,-2.3673190514573275,-34.150355271834194,-29.038197804576388,-31.175574443440382,-2.4428565747588604,2.4726624858988817,35.36056143374847,5.898149933589243,1.4226556294775903,32.41027691298316,32.21732992450476,-20.253203593359647,13.601632635993424,35.848764377034804,-22.080932104561985,16.308538261505706,22.734474535457196,33.61354470739387,27.162890433735,-6.875559134033937,-39.52632142823119,-37.21912072898321,-38.87599646558949,6.24594122062187,-9.86231582211819,-30.90232388580605,27.983651643246546
0.24,0.006006006006006006,-6.082808193560095,32.09894234716596,21.43365618874479,17.019742342219605,-30.09869208646133,31.999977375713556,-9.478751161162325,-16.77145244352642,8.446477955119326,-3.248598054853593,-19.946369064620544,25.88488176833955,-25.875745125518083,-22.07673163951738,11.874913341072256,-2.3673685620441227,-34.15264333176378,-29.04092911855273,-31.17782319159275,-2.4435887880306493,2.4729647525807144,35.363169603448455,5.898986947590776,1.4220864518638288,32.41305513099865,32.22010912827472,-20.255370808486678,13.602581302256098,35.851909587612035,-22.082363109391206,16.30965143584804,22.73628597128045,33.61669718862309,27.165148446631587,-6.875690158521811,-39.52920496607413,-37.22159652696969,-38.87960660588184,6.24709185158618,-9.863169984085626,-30.90484877832398,27.985336060075124
0.28,0.007007007007007007,-6.083085859512697,32.10112239415417,21.436039819002538,17.020155695639076,-30.101578938334136,32.00230723438705,-9.479732487352518,-16.77317218277876,8.447702708044428,-3.2490190548985276,-19.948249414583973,25.887210316285998,-25.87749053699552,-22.078823040580115,11.875987090823468,-2.367390711374826,-34.154838796158685,-29.04374100937629,-31.180023452881787,-2.444428985749227,2.4732900842653436,35.36573396836863,5.89989998392952,1.4213824351589057,32.4158704590085,32.22292708505956,-20.257649640750937,13.603503570733638,35.85511316666891,-22.083724441609917,16.310727412235558,22.738095545762114,33.61994370994134,27.167426743733525,-6.875737100162653,-39.532030058904574,-37.22396609152631,-38.8833152421188,6.248373562551852,-9.864034746040968,-30.907380262823352,27.986912546866478
0.32,0.008008008008008008,-6.083328104166512,32.103236920721514,21.43853732583705,17.02041108684343,-30.10454184557503,32.00459918238456,-9.480748414550924,-16.77495388809878,8.449019066183494,-3.24946459250423,-19.95017819813845,25.889583422964137,-25.879180451065977,-22.08096721445319,11.877082120931373,-2.367386036245452,-34.15694118485895,-29.046633623321213,-31.18217564970026,-2.4453778086181255,2.4736387303144105,35.36825383789245,5.900889694210579,1.4205435604434447,32.418722844384476,32.22578288917316,-20.2600408854283,13.604399779416402,35.85837532262893,-22.08501601518033,16.31176593410689,22.739902408068605,33.62328426362489,27.169725551781767,-6.875700185918717,-39.534796421884366,-37.22622801722522,-38.887122282224745,6.249786557163933,-9.864909832583528,-30.909917661598424,27.98838129237125
0.36,0.009009009009009009,-6.083534890445505,32.10528551228361,21.441149074758528,17.0205083685792,-30.107580211579666,32.00685305992344,-9.481798667025027,-16.776797730428285,8.450426850598708,-3.2499341546930256,-19.95215587197392,25.89200146453903,-25.880814939058343,-22.083164250227792,11.878198222296998,-2.3673551055814253,-34.15895006579744,-29.049607108064997,-31.184280190805968,-2.446435903556677,2.474010927625467,35.37072854361121,5.901956794369679,1.4195697883363863,32.421612256815784,32.22867562497465,-20.262545361422937,13.60527027398394,35.86169630545419,-22.086237756998493,16.312766747347982,22.74170568353993,33.62671884194269,27.17204508407337,-6.875579639086941,-39.53750382942538,-37.22838093667055,-38.89102763278838,6.251331087564906,-9.865794962109005,-30.91246028429328,27.989742457519366
