t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,-10.539550149800007,-12.503347909980532,-11.985874156937175,29.429114250275468,7.786689801224843,-20.568096589883254,20.52573571285529,14.568629067790292,6.155141494927384,9.33905991502246,-34.62534502752153,18.99246539312128,6.268268785321041,-29.494279034722968,-34.60918255669995,-13.796600015006133,42.742765035272,-17.977201691871,-27.375918209068285,-34.33687395863737,-8.840324735435955,27.872778037251706,-18.53092215423465,37.707677614073816,42.05854595054263,-34.78692237096576,26.023791700093017,18.134489789631676,4.898394250893637
0.04,0.001001001001001001,-10.540399665526413,-12.504359218645035,-11.986835311941395,29.4314578699389,7.787303309918358,-20.569750408090865,20.527365357451988,14.569791328955281,6.155633550544231,9.339799051133651,-34.628125702765225,18.993975539309552,6.268769985353987,-29.49663997949205,-34.61195503261136,-13.79771237572936,42.746173628962474,-17.978642364119324,-27.378116541005934,-34.339629700686,-8.841036389709153,27.874997932557672,-18.532414857635075,37.71069174741391,42.061898703011565,-34.789711313892525,26.025865226682,18.13593789338947,4.898775974758642
0.08,0.002002002002002002,-10.541321791950972,-12.505318295500755,-11.987790096451297,29.433721322520427,7.787958230219227,-20.571280167285344,20.528928410598162,14.570981587697174,6.156087872160115,9.34061024068859,-34.63093102878506,18.99554399954206,6.269347817404242,-29.499165774319206,-34.61467009321616,-13.798849588027421,42.749595525305196,-17.980134768942587,-27.38034906652775,-34.34237210010003,-8.841734858112126,27.877177862924434,-18.533883068401817,37.71375374611796,42.06531551364944,-34.79253120395896,26.027871611684883,18.137312785114798,4.899233613484752
0.12,0.003003003003003003,-10.542316587608221,-12.506224904029377,-11.988737960236762,29.435904660799356,7.788654492753904,-20.57268622588981,20.530424867742386,14.57219940782108,6.156505180412871,9.341493089967281,-34.6337616474592,18.997171316771638,6.270002296079534,-29.50185714681624,-34.6173284470785,-13.800011685470418,42.75303101912791,-17.981678977498735,-27.382615952755565,-34.34510093178564,-8.842420058375238,27.879317767707466,-18.53532690615926,37.71686356780665,42.06879679990618,-34.79538229625842,26.029811125731992,18.138615231581557,4.899767140743554
0.16,0.004004004004004004,-10.543384104524273,-12.507078788071446,-11.989678357970435,29.438007945900512,7.789391989474701,-20.573968941635652,20.531854712054713,14.573444342706848,6.156886197612416,9.342447214244324,-34.636618210679124,18.99885806055518,6.27073345493154,-29.504714875448023,-34.619930793042954,-13.801198667563288,42.756480414286074,-17.983275064261758,-27.384917349196048,-34.34781596786264,-8.843091926674163,27.881417581483344,-18.536746487227944,37.720021159145254,42.07234299975313,-34.79826482912751,26.031684003840468,18.139845990175026,4.900376534653707
0.2,0.005005005005005005,-10.544524388310375,-12.507879671951912,-11.990610749097707,29.44003124741918,7.790170573600236,-20.57512867130616,20.533217914394957,14.574715935236418,6.157231647994709,9.34347223774985,-34.63950138041624,19.000604826803706,6.2715413460712135,-29.507739788358315,-34.62247782033555,-13.802410499677576,42.759944023734,-17.984923106783324,-27.387253387977754,-34.3505169778806,-8.843750417767152,27.883477233842907,-18.538141924591358,37.72322645522396,42.07595457152628,-34.801179024163716,26.03349044530433,18.141005809275008,4.901061777972981
0.24,0.006006006006006006,-10.545737478249691,-12.50862726063694,-11.991534597711107,29.441974643551944,7.790990059563548,-20.576165770492555,20.5345144332797,14.576013717707623,6.157542257981941,9.344567793622298,-34.64241182879106,19.00241223749787,6.272426039766509,-29.51093276208166,-34.62497020867602,-13.803647112959101,42.763422169607125,-17.986623185448078,-27.38962418409145,-34.35320372904264,-8.844395505129858,27.885496649183928,-18.53951332787444,37.72647937891334,42.0796319937619,-34.80412508624812,26.035230613579145,18.14209542866579,4.901822858282058
0.28,0.007007007007007007,-10.547023407377441,-12.509321239923134,-11.992449372429515,29.443838221233435,7.791850222968039,-20.57708059336132,20.535744214848403,14.5773372117348,6.157818756448517,9.345733523853273,-34.64535023814464,19.00428094036697,6.273387624021262,-29.514294720136185,-34.627408628400815,-13.804908404211611,42.76691518331524,-17.988375383222444,-27.392029835633874,-34.35587598643692,-8.845027181087797,27.887475746503416,-18.54086080333412,37.72977984019436,42.083375765024094,-34.80710320357333,26.036904636160607,18.143115579972104,4.902659768160629
0.32,0.008008008008008008,-10.54838220255454,-12.509961276660384,-11.993354546282559,29.445622076279076,7.79275080055145,-20.577873492431888,20.536907192829027,14.57868592813654,6.158061874992391,9.346969079224706,-34.648317301112144,19.006211608529455,6.2744262041338645,-29.51782663149162,-34.629793740596234,-13.806194235756601,42.77042340564638,-17.99017978539681,-27.394470424055257,-34.35853351327609,-8.845645456946546,27.889414439189682,-18.542184453862223,37.733127735462126,42.0871864037237,-34.8101135476766,26.038512604456354,18.144066987120414,4.903572505356355
0.36,0.009009009009009009,-10.549813884534897,-12.51054701900967,-11.994249596600577,29.44732631353378,7.793691490158125,-20.578544818363625,20.53800328850364,14.580059366810946,6.158272348211334,9.348274119238498,-34.65131372069832,19.00820494009275,6.275541902234274,-29.521529508906525,-34.632126197241206,-13.807504435269538,42.773947186881244,-17.9920364793209,-27.39694601441078,-34.3611760711447,-8.846250363119738,27.891312634814295,-18.54348437900121,37.73652294680267,42.091064447927906,-34.81315627347836,26.040054573650444,18.144950366824908,4.90456107294726
0.4,0.01001001001001001,-10.551318468026517,-12.511078096737231,-11.995134004910524,29.448951047026547,7.794671950719882,-20.57909491975112,20.539032410674483,14.58145701659882,6.158450913983706,9.349648312038783,-34.65434021035449,19.01026165771011,6.276734856797809,-29.525404407128416,-34.634406641359305,-13.808838795592834,42.77748688691784,-17.993945554132242,-27.399456655616284,-34.3638034202546,-8.846841949254962,27.893170234924035,-18.544760674973123,37.73996534124206,42.09501045516002,-34.81623151932613,26.041530562559995,18.145766429097595,4.905625479498109
