t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
0.4,0.01001001001001001,5.613351600068049,7.767629531171325,24.335585882325265,-27.377601459963287,9.721303503275655,26.480764491789625,-17.567804331466736,-36.33411921781102,38.203079666135665,-12.104551627629625,-1.8136579326745192,-6.000792751333312,20.400240364415865,9.197806666442435,-3.1042290919723716,2.5160028106899293,-6.426230629231802,-3.928595420296664,15.52344462057697,-37.378299542605326,0.42372229077668,-32.18756446050215,7.437710913609836,3.910269718090641,-5.8028049107695026,-18.164241547599023,-12.93340543491647,37.64653433473912,18.397803736659142,28.385145990300177,32.841430849850404,3.2644381107432414,29.63865179276973,-26.02742863271602,-15.563828008016406,-34.53049504487926,-14.818165766525311,33.11389215572034,33.82229204539955,-33.80572008045498,-24.96574025023766,-18.249104529441432,-25.926508102674294,29.881950243297283
0.44,0.011011011011011011,5.613744196135623,7.7681472760061565,24.33772999386568,-27.37977126138467,9.72086284821237,26.482390004708915,-17.568972242568652,-36.337525062922246,38.2062568013654,-12.105598084980606,-1.813801597704698,-6.000769947262914,20.402527083706435,9.19636042801683,-3.104435585762663,2.5167214365429555,-6.427423482434277,-3.9302668162736687,15.524503005438726,-37.38069891827998,0.4244847647840582,-32.18838503831601,7.439803970891007,3.910644387173598,-5.804132423339505,-18.16573235251958,-12.934648698853401,37.650126423922295,18.39874043242564,28.386321074036925,32.84482959000822,3.264335130191619,29.641422436534828,-26.028418166950388,-15.564945193422007,-34.53310070254357,-14.81863949698342,33.116609146684326,33.82482610848611,-33.810334640373384,-24.967748420068283,-18.250383700750767,-25.928039096075175,29.884546935761918
0.48,0.012012012012012012,5.614131523503229,7.768655971409333,24.339890594581867,-27.381940782537068,9.720299160255124,26.48397003320748,-17.57011337860906,-36.34097459016812,38.209444655283534,-12.106651370893003,-1.8139461376242534,-6.000698782748799,20.404879164378286,9.194699838951049,-3.1046380073170354,2.517490992001345,-6.428681987698703,-3.9320742768853454,15.525546326091245,-37.38303891354458,0.4253246597747768,-32.18902921375106,7.442051574095182,3.911025273007994,-5.805545367596025,-18.16722565683925,-12.935909416486153,37.65377454712632,18.399625927619162,28.387388296570315,32.84830315793085,3.264197181557377,29.644235884593414,-26.02929612418524,-15.566050195820907,-34.53569145407322,-14.819043233022708,33.11933378641949,33.82734354482206,-33.81514873001125,-24.969754257227127,-18.2516459355638,-25.929515930057722,29.887164194610776
0.52,0.013013013013013013,5.614513551911587,7.769155811617634,24.342067010083948,-27.384110632581994,9.719612055095247,26.48550526460588,-17.57122718344975,-36.344466657791365,38.21264300807857,-12.10771136334249,-1.8140917663817338,-6.0005798526269825,20.407296358164462,9.192825404242834,-3.1048365797936217,2.518311100846241,-6.430005657535451,-3.9340181787080537,15.526574723124483,-37.38531948397024,0.42624301411680227,-32.1894970375606,7.444454604747785,3.9114123128864073,-5.807043523748721,-18.168721365801364,-12.937187044081568,37.657478155065405,18.400460554613023,28.388347846160915,32.851850889804915,3.2640244032386345,29.64709234176714,-26.03006214044393,-15.567143331180043,-34.5382674711157,-14.819377418209458,33.12206617792671,33.82984418069417,-33.820164125925466,-24.971757115380154,-18.252891435105557,-25.930938744832662,29.88980188590387
0.56,0.014014014014014014,5.614890244448899,7.769646985526708,24.34425857107891,-27.386281448135293,9.718801138140105,26.486996434316882,-17.572313077072213,-36.348000097148415,38.21585167595929,-12.108777926360615,-1.8142387054028328,-6.000413774551932,20.409778386859216,9.19073763819919,-3.105031536065717,2.519181344966131,-6.431393957870842,-3.936098948939507,15.527588281929207,-37.38754057030613,0.4272409415707492,-32.18978859052837,7.447013979963216,3.911805446821422,-5.808626641090664,-18.17021936972554,-12.938481009604992,37.661236718535456,18.401244682242663,28.389199892451934,32.85547208137734,3.263816923050673,29.649991997557656,-26.030715864882538,-15.568224940395863,-34.54082892083463,-14.819642538075522,33.12480643113256,33.83232781092316,-33.82538265231874,-24.973756306759093,-18.254120388373543,-25.932307676447117,29.892459878968495
0.6,0.015015015015015015,5.6152615575189335,7.7701296770191535,24.34646461369961,-27.38845389448071,9.71786600506386,26.488444325005585,-17.573370455747014,-36.351573712502834,38.219070511735474,-12.109850910111094,-1.8143871839303243,-6.00020118844753,20.41232494127082,9.1884370672666,-3.1052231188725643,2.5201012637286153,-6.432846307597908,-3.9383170652187003,15.528587032681475,-37.38970209814842,0.428319632129463,-32.18990398340687,7.4497306512062105,3.9122046170986975,-5.81029443780401,-18.171719543866587,-12.939790713148913,37.66504972839187,18.401978716095183,28.389944586305642,32.85916598751559,3.263574857971972,29.652935026151205,-26.03125695880353,-15.569295389352563,-34.5433759659568,-14.81983912029437,33.12755466181708,33.83479419792596,-33.83080617957725,-24.9757511024813,-18.255332971879543,-25.933622856817394,29.89513804597699
0.64,0.016016016016016016,5.6156274408245235,7.770604065313691,24.34868447984337,-27.39062866683908,9.716806242394663,26.489849765704204,-17.574398692265,-36.355186280823254,38.22229940541751,-12.110930150960453,-1.814537439390507,-5.999942755904494,20.41493568010355,9.185924233011846,-3.10541158098087,2.5210703533146415,-6.434362078091929,-3.9406730554029514,15.529570950301707,-37.39180397758971,0.4294803529291909,-32.189843356903,7.452605602940246,3.912609767798167,-5.812046600714518,-18.173221748238724,-12.94111552737497,37.6689166955185,18.402663098832335,28.3905820596399,32.862931821753484,3.2632983138513376,29.655921586405054,-26.031685094608257,-15.570355069023266,-34.545908764834806,-14.819967734843328,33.13031099048281,33.83724307074773,-33.83643662270263,-24.97774073288608,-18.25652934938062,-25.934884413753874,29.897836261513618
0.68,0.017017017017017015,5.615987837367025,7.771070325335166,24.35091751752095,-27.39280649169364,9.715621428139295,26.491213630879137,-17.575397136233345,-36.35883655158707,38.225538284833306,-12.112015471543385,-1.8146897177873431,-5.9996391595242216,20.417610228767934,9.183199695250401,-3.105597185356504,2.5220880660156357,-6.435940592693287,-3.9431674972985395,15.530539954388724,-37.39384610284906,0.43072444923271447,-32.18960688170933,7.455639851158124,3.913020844283049,-5.8138827849955215,-18.174725827404735,-12.942454797969296,37.67283715078815,18.40329831054643,28.391112425263664,32.86676875582397,3.2629873850759132,29.658951821816018,-26.031999954685883,-15.571404395615081,-34.548427471525535,-14.820028994149663,33.133075541163926,33.83967412406463,-33.842275939629005,-24.979724387888098,-18.257709671599596,-25.936092470978004,29.900554402131743
0.72,0.018018018018018018,5.616342683462291,7.771528628105071,24.353163081216593,-27.39498812817172,9.714311132446294,26.492536839447844,-17.576365114439497,-36.36252324659109,38.228787116261024,-12.11310668082333,-1.8148442741255544,-5.999291102209043,20.42034817811855,9.180264035319018,-3.10578020534582,2.523153809494095,-6.437581126160399,-3.9458010183409913,15.5314939091292,-37.395828351882855,0.432053345484714,-32.189194758578864,7.458834441789625,3.913437792656323,-5.815802613822036,-18.17623161022973,-12.943807844111198,37.67681064501513,18.403884869148474,28.39153577671039,32.87067591917988,3.262642154199831,29.662025860471505,-26.032201230236353,-15.572443810759012,-34.55093223588468,-14.82002355321797,33.135848440174165,33.842087017157965,-33.848326129415426,-24.98170121734878,-18.258874075935296,-25.937247148131288,29.903292345902706
0.76,0.01901901901901902,5.616691908773762,7.7719791411522685,24.355420532259934,-27.39717436948323,9.712874918308628,26.493820353742944,-17.57730193128634,-36.36624505977043,38.23204590507577,-12.114203574148801,-1.8150013728640262,-5.998899306398886,20.423149083118584,9.177117859488769,-3.1059609248659936,2.5242669460083738,-6.4392829040957125,-3.9485742952206038,15.53243262318299,-37.39775058597674,0.4334685464395238,-32.18860721844077,7.462190448980946,3.9138605591842466,-5.817805677975849,-18.177738909599224,-12.945173958955245,37.6808367489002,18.40442333078788,28.391852188068153,32.87465239850418,3.2622626915332757,29.665143814983498,-26.03228862002461,-15.573473781745781,-34.553423203677724,-14.819952109736008,33.13862981479253,33.84448137286092,-33.85458923030363,-24.983670331466467,-18.26002268616303,-25.93834856077627,29.906049971957753
0.8,0.02002002002002002,5.617035436363295,7.772422028943557,24.35768923921052,-27.399366044416265,9.711312342306984,26.495065178420816,-17.57820686930199,-36.37000065702688,38.235314696408246,-12.115305933306104,-1.8151612884009558,-5.9984645132543335,20.4260124614306,9.173761802514333,-3.1061396386037656,2.5254267916025497,-6.441045102347996,-3.951488053448333,15.533355849544778,-37.399612649318804,0.4349716383613054,-32.187844522554585,7.465708973240421,3.9142890896864593,-5.819891535402533,-18.179247522101157,-12.946552410126795,37.68491505296808,18.404914290302983,28.39206171380531,32.87869723721103,3.2618490546917167,29.668305782405916,-26.03226182906318,-15.57449480180867,-34.55590051670761,-14.819815404155921,33.141419791885646,33.846856776478965,-33.86106731763089,-24.985630801186364,-18.261155612125773,-25.93939682038937,29.908827160024536
0.84,0.02102102102102102,5.617373182760348,7.7728574533337005,24.359968578255643,-27.40156401889,9.709622955394734,26.496272359311945,-17.57907918972791,-36.37378867606821,38.238593575813155,-12.116413526569156,-1.8153243055922708,-5.997987481786121,20.42893779193303,9.170196531314806,-3.1063166522219454,2.5266326152624434,-6.442866846394373,-3.954543066856705,15.534263285382565,-37.4014143685543,0.4365642902965218,-32.186906962699844,7.469391139444886,3.914723328892138,-5.822059710721443,-18.18075722767165,-12.947942440231108,37.68904516749795,18.40535838170163,28.392164388590544,32.88280943493935,3.261401288105067,29.67151184413594,-26.0321205672201,-15.575507390454575,-34.55836431295964,-14.819614219747537,33.1442184964658,33.84921277468542,-33.86776250158724,-24.987581658631196,-18.262272949416662,-25.94039203434553,29.911623789959673
0.88,0.022022022022022022,5.617705058050198,7.773285574034524,24.362257933622345,-27.403769197565243,9.707806303725661,26.497442982210085,-17.579918133189082,-36.377607726259725,38.24188266994491,-12.11752610874718,-1.8154907203049357,-5.997468987931078,20.43192451316213,9.166422748780775,-3.106492282573004,2.5278836380390417,-6.444747210705777,-3.9577401570299076,15.53515457185347,-37.40315555232202,0.4382482554184275,-32.185794861398136,7.4732380947009105,3.9151632197616415,-5.824309694689865,-18.182267789204133,-12.949343267376111,37.69322672244692,18.40575627867095,28.39216022710598,32.88698794704053,3.260919422486532,29.67476206579981,-26.0318645477489,-15.576512093844496,-34.56081472676395,-14.819349382620146,33.147026050183804,33.85154887439361,-33.87467692480617,-24.989521897553704,-18.26337477905348,-25.941334305894465,29.914439741279025
0.92,0.023023023023023025,5.618030965981858,7.773706549102616,24.364556698004264,-27.405982525512723,9.705861929525495,26.498578171597327,-17.580722920450274,-36.381456388489646,38.24518214723789,-12.11864342123113,-1.815660840006862,-5.996909823574572,20.434972021679194,9.162441197701746,-3.106666857919058,2.529179032140781,-6.446685218099732,-3.961080192656733,15.536029293897371,-37.40483599077269,0.4400253724431058,-32.18450857216407,7.477251006055005,3.9156087027730178,-5.826640943622616,-18.183778952121653,-12.950754085708992,37.69745936736661,18.4061086951155,28.392049223852215,32.891231684062205,3.2604034742609103,29.678056497123844,-26.031493485737265,-15.577509485224825,-34.56325188897625,-14.819021761708964,33.149842569756004,33.85386454160753,-33.88181275977769,-24.991450473812026,-18.264461167145875,-25.942223734128454,29.917274892687384
0.96,0.024024024024024024,5.618350804096375,7.774120535445161,24.366864273004143,-27.40820498993929,9.703789372008291,26.49967908930203,-17.581492753262513,-36.385333215049776,38.24849221858836,-12.119765192039784,-1.8158349843952317,-5.9963107955195385,20.43807967036322,9.158252664807327,-3.106840718157528,2.5305179199963566,-6.44867983908459,-3.96456408879952,15.536886980008884,-37.406455455069576,0.4418975671163712,-32.18304847978165,7.481431058046837,3.91605971517269,-5.829052878768476,-18.185290443912027,-12.952174065966732,37.70174277131289,18.406416385722878,28.391831352943935,32.89553951122999,3.259853444952139,29.681395171791284,-26.031007096470905,-15.57850016541082,-34.565675927177296,-14.818632268722219,33.15266816532475,33.856159200252854,-33.889172206072125,-24.993366305869166,-18.265532164556163,-25.94306041394142,29.920129121609357
1.0,0.025025025025025023,5.618664463876236,7.774527689343412,24.369180069592744,-27.41043762197209,9.701588168338677,26.500746933086564,-17.582226815304054,-36.38923672953317,38.251813138034734,-12.120891135866497,-1.8160134860651536,-5.995672724402167,20.44124676662929,9.153857984914822,-3.1070142150517155,2.5318993732899364,-6.450729991199576,-3.968192806071718,15.537727101988171,-37.408013696871535,0.4438668537706207,-32.18141500060214,7.48577945009946,3.9165161901896037,-5.831544885644959,-18.186801973625702,-12.953602356040776,37.706076622748654,18.40668014655588,28.391506567894826,32.899910247929505,3.259269320529867,29.68477810728588,-26.03040509370889,-15.579484763323748,-34.56808696589193,-14.818181858044571,33.155502938752036,33.858432230990594,-33.89675748736318,-24.995268275317695,-18.266587806554586,-25.94384443597918,29.923002303723308
1.04,0.026026026026026026,5.618971830916575,7.774928166993217,24.371503508584976,-27.41268149850073,9.699257854640951,26.501782935161728,-17.58292427322033,-36.39316542675046,38.255145203432726,-12.122020954127686,-1.8161966912206648,-5.994996443554364,20.444472570573332,9.149258045175065,-3.107187712465529,2.5333224119709117,-6.452834538355198,-3.9719673497161674,15.5385490746711,-37.409510447798816,0.445935336950453,-32.17960858285957,7.490297393740528,3.9169780562120464,-5.834116313333035,-18.188313231336036,-12.955038081555955,37.7104606294396,18.40690081567025,28.391074801390513,32.904342667190846,3.2586510707148895,29.688205304723006,-26.029687187866784,-15.580463936583314,-34.57048512682829,-14.817671526592346,33.15834698184608,33.86068297001573,-33.90457084823827,-24.997155227430916,-18.26762811247002,-25.94457588658062,29.92589431250036
1.08,0.02702702702702703,5.6192727851189215,7.7753221250620275,24.373834021133952,-27.41493774407733,9.696797967055954,26.502788360624788,-17.58358427776743,-36.39711777266664,38.25848875712156,-12.123154335014188,-1.8163849604302131,-5.994282797813148,20.447756293044133,9.144453789407443,-3.1073615866015554,2.5347860032405465,-6.454992290178805,-3.9758887685756323,15.539352255639201,-37.410945418881866,0.4481052131055774,-32.17762970699945,7.494986109648544,3.917445235926323,-5.83676647373349,-18.18982388756184,-12.956480346463865,37.714894518342724,18.407079273757127,28.39053596504821,32.90883549517816,3.257998648243284,29.691676748669323,-26.028853084103716,-15.581438372157026,-34.572870529138235,-14.817102313615838,33.16120037452079,33.862910707843604,-33.912614550784205,-24.9990259717417,-18.268653085337164,-25.945254847709563,29.928805018750488
1.12,0.028028028028028028,5.619567200908218,7.775709721261741,24.37617104924381,-27.41720753287435,9.694208042846604,26.50376450581794,-17.584205965063862,-36.401092204360225,38.26184418657712,-12.12429095354669,-1.8165786694288513,-5.993532642277123,20.451097093643934,9.139446222514124,-3.107536226241651,2.536289060518163,-6.457202001370268,-3.9799581539465705,15.540135944909919,-37.41231829999345,0.4503787723492048,-32.17547888601651,7.499846824518221,3.9179176454164075,-5.839494640786759,-18.191333592652,-12.957928233650819,37.71937803548728,18.40721644480914,28.389889949161752,32.9133874106869,3.2573119880891386,29.695192406952003,-26.027902480309525,-15.582408787068301,-34.57524328969977,-14.81647530044375,33.16406318288853,33.86511468808687,-33.9208908709361,-25.000879282650196,-18.26966271154126,-25.945881396877088,29.931734290177893
1.16,0.029029029029029027,5.619854947473847,7.776091114936695,24.37851404630203,-27.419492090699922,9.691487621552916,26.504712696604155,-17.58478845795539,-36.405087130006706,38.26521192504757,-12.125430471636507,-1.8167782099695025,-5.99274684101025,20.45449407865923,9.134236414962508,-3.107712032989196,2.5378304423897644,-6.459462371072955,-3.9841766383065558,15.54089938460754,-37.41362875926438,0.45275840027974595,-32.173156665796924,7.5048807677392,3.9183951932236467,-5.842300049658116,-18.192841976132023,-12.959380805560553,37.723910945847976,18.40731329680931,28.38913662243076,32.917997044651734,3.256591006645797,29.6987522304587,-26.026835064988063,-15.583375929165223,-34.57760352342265,-14.815791610164611,33.16693545728667,33.86729410622634,-33.92940209457745,-25.002713900061714,-18.27065696046156,-25.946455607054013,29.93468199094792
1.2,0.03003003003003003,5.62013588903541,7.77646646766607,24.380862477632075,-27.42179269707039,9.688636246197213,26.505634286557303,-17.585330867497856,-36.40910092888846,38.26859245216676,-12.126572538153013,-1.8169839907257672,-5.991926265693144,20.457946298923847,9.128825507323846,-3.107889421512144,2.5394089515422946,-6.461772042265376,-3.9885453939051962,15.541641758615265,-37.414876442483106,0.4552465798632327,-32.1706636254601,7.51008916788254,3.9188777793655603,-5.84518189589022,-18.194348646012394,-12.96083710483179,37.72849303320988,18.407370842441733,28.388275831672605,32.922662979668104,3.255835600865605,29.70235615292954,-26.02565051503279,-15.584340577951956,-34.57995134357825,-14.815052407239833,33.16981723023876,33.869448108379004,-33.93815051337918,-25.004528530055868,-18.27163578411463,-25.946977546573265,29.937647981267883
1.24,0.031031031031031032,5.6204098851339985,7.776835943879929,24.383215821067104,-27.424110687339578,9.685653464540215,26.50653065506359,-17.585832294562994,-36.41313195143328,38.27198629454019,-12.12771678899914,-1.8171964382488635,-5.991071794222155,20.46145274761684,9.123214714854862,-3.1080688197859554,2.5410233336870256,-6.464129601179021,-3.993065631207815,15.542362192208728,-37.41606097247959,0.4578458933734265,-32.16800037769561,7.515473248989598,3.9193652943127164,-5.848139334525111,-18.19585318805863,-12.962296154950785,37.733124100024675,18.407390139823182,28.387307401515926,32.927383749530755,3.255045647358196,29.706004090742436,-26.02434849339077,-15.585303545484996,-34.58228686215503,-14.814258897042922,33.172708514351704,33.871575790067176,-33.94713842036573,-25.006321845588232,-18.272599116798784,-25.947447279021794,29.940632116984315
1.28,0.03203203203203203,5.620676790949702,7.777199711488028,24.385573567545563,-27.426447454884247,9.682538830388518,26.50740320533139,-17.586291831572215,-36.417178519283745,38.27539402629829,-12.128862847196341,-1.81741599798142,-5.990184309256558,20.46501235799827,9.117405332108087,-3.1082506693355056,2.542672276475882,-6.4665335767481045,-3.9977385971805757,15.543059751671322,-37.417181948493706,0.46055902438607726,-32.16516756909005,7.5210342266582515,3.9198576179226428,-5.851171479197821,-18.19735516502297,-12.963756960918934,37.73780396725772,18.40737229325475,28.386231134074535,32.93215783879271,3.254221001447427,29.709695942693315,-26.022928646611334,-15.586265677336549,-34.584610190241,-14.813412325319186,33.175609300150334,33.873676194992626,-33.956368105196375,-25.008092487225607,-18.273546874740877,-25.947864863121698,29.94363424919918
1.32,0.03303303303303303,5.6209364576460885,7.777557942520523,24.38793522172946,-27.42880445334511,9.67929190495389,26.508253362306686,-17.58670856436339,-36.42123892539999,38.278816269610935,-12.130010322980553,-1.8176431353309688,-5.989264696714175,20.468624001086415,9.111398737555362,-3.108435425475012,2.5443544084148373,-6.468982440097064,-4.0025655734051595,15.543733443891611,-37.4182389455285,0.4633887598232426,-32.16216588043895,7.5267733039217255,3.920354618329677,-5.854277401203849,-18.198854115837616,-12.965218509935482,37.74253247422529,18.407318453992684,28.385046808600457,32.93698368234836,3.2533614961871575,29.713431589772775,-26.021390602275716,-15.587227853627498,-34.58692143843474,-14.812513977560137,33.17851955385158,33.875748313820154,-33.96584184915015,-25.00983906391596,-18.274478955746723,-25.94823035260019,29.946654223907824
1.36,0.03403403403403403,5.6211887327424,7.777910813779591,24.390300302646118,-27.431183198922536,9.675912258264685,26.50908257049148,-17.587081574195636,-36.425311434198235,38.282253695157394,-12.131158813910618,-1.8178783368061129,-5.988313844215827,20.47228648328062,9.105196398207758,-3.1086235575450285,2.546068297778851,-6.47147460407181,-4.007547874010529,15.544382215943024,-37.41923151368873,0.46633799204297033,-32.15899602703871,7.532691666915722,3.9208561507896333,-5.857456128542848,-18.200349554769574,-12.966679772095373,37.74730947842152,18.407229821037713,28.38375418111507,32.941859665044575,3.252466941336154,29.71721089494098,-26.019733966304248,-15.588190990132592,-34.58922071728665,-14.811565178286719,33.18143921508057,33.877791082975214,-33.97556191980334,-25.011560153794036,-18.275395238856447,-25.94854379604804,29.949691881661412
