t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
0.0,0.0,-24.307734977735215,29.409618277849454,20.40618456158825,-27.112445496235964,0.46804620076228687,0.6656162389873743,-24.841119872365834,-24.35507423925882,-21.073630428814894,23.47545717032696,-23.281737909940084,-4.366317086342079,-4.38513880841561,-15.98517504054125,25.259406228704314,-3.925410980172131,-22.080541291475402,9.402197981833357,-21.16713409774299,-1.148532932557112,-6.236979535280039,41.26574928468173,1.7382599191058976,-24.467321402353168,23.24102026310126,-29.095616261496637,-9.32742012548507,-21.141613895881466,40.64182173474477,-27.291876443790645,32.472280974178226,11.266965105497848,28.641708487174387,36.801035677995486,13.241211057593924
0.04,0.001001001001001001,-24.309685609460356,29.41196708145793,20.407812400352597,-27.114623624565773,0.4680801836547997,0.6656681083967853,-24.84311884294026,-24.35703151314381,-21.07531858323419,23.477323503211732,-23.283609278626212,-4.366667191034907,-4.385499182093766,-15.986454064245354,25.261424400341458,-3.9257314734343076,-22.08231309005966,9.402942230776269,-21.168832454790206,-1.148631050406529,-6.237489785927184,41.26904583921484,1.738391941338278,-24.469288777992197,23.242872199683024,-29.097953015958694,-9.32817331881488,-21.14331767781286,40.645063602786564,-27.294070822407775,32.47487578675585,11.267863291966938,28.643990967162477,36.80397860314338,13.2422675549471
0.08,0.002002002002002002,-24.31171068346448,29.414220951882363,20.409463958001776,-27.11679858678861,0.4681067785059509,0.6656780444937705,-24.84515126916665,-24.35897110076777,-21.077173952465635,23.47914305782598,-23.285455699653653,-4.367024287075129,-4.385755583446548,-15.987697393250798,25.263528325425906,-3.9259213998165596,-22.08409648767268,9.403649906702784,-21.17055379096572,-1.1487970410659265,-6.2380557207787986,41.27235405798401,1.738583618600751,-24.47122262651017,23.244619897991964,-29.100253124581055,-9.328732042054176,-21.14498273375944,40.64824885459974,-27.296308754259048,32.47740136130738,11.268803766818328,28.646243819016398,36.80694353634801,13.243430680278841
0.12,0.003003003003003003,-24.31381093399852,29.416379571162818,20.411139486466347,-27.118970497894004,0.46812570528345326,0.6656459827418703,-24.84721756339398,-24.360892832742117,-21.079195996941042,23.48091589010991,-23.287277400197343,-4.367388360828654,-4.385908069146195,-15.98890505705725,25.265718501785788,-3.925980816180332,-22.085891519586475,9.404321310805647,-21.17229793621421,-1.1490311277079386,-6.238677466931617,41.27567459382619,1.738835000767902,-24.47312404912,23.246263342791924,-29.10251622278935,-9.329096362000868,-21.14660924428274,40.65137754486532,-27.298590142155362,32.47985766450888,11.269787032391166,28.648467453014945,36.80993027632839,13.24470058055856
0.16,0.004004004004004004,-24.31598710949101,29.418442666781456,20.412839254098508,-27.121139477973895,0.46813668139175674,0.6655718689075459,-24.84931815193364,-24.362796555896796,-21.081384117120923,23.482642049848256,-23.28907459748974,-4.367759385958107,-4.3859566752247865,-15.990077088544767,25.267995409088474,-3.9259097818611512,-22.08769821766553,9.404956747300288,-21.174064718046253,-1.1493335443010666,-6.239355162625925,41.279008078697615,1.7391461252369986,-24.474994162233443,23.247802508690285,-29.104741947873535,-9.329266394928892,-21.14819741610789,40.654449741530385,-27.30091486828778,32.48224467014599,11.270813580646767,28.65066226934497,36.81293863006654,13.246077430030399
0.2,0.005005005005005005,-24.318239972989396,29.42041001137935,20.41456354548871,-27.123305652049318,0.4681394214754684,0.665455659178392,-24.8514534755406,-24.364682133452167,-21.08373765262721,23.48432158061612,-23.290847498616223,-4.368137323397052,-4.385901416916647,-15.991213523590298,25.27035950892233,-3.9257083589571367,-22.089516610129266,9.40555652337671,-21.175853961362158,-1.14970453577367,-6.240088957381933,41.282355123823564,1.739517017181678,-24.47683409820183,23.249237359605083,-29.106929938666138,-9.32924230585479,-21.149747481945393,40.65746552565124,-27.30328279398535,32.48456235917785,11.27188389287386,28.652828658123255,36.81596841274345,13.247561430060607
0.24,0.006006006006006006,-24.320570302586866,29.422281422482715,20.416312661257763,-27.12546914988505,0.46813363721663875,0.665297320264826,-24.85362398992117,-24.36654944518449,-21.08625588128492,23.485954519755506,-23.292596300327062,-4.368522121326807,-4.385742288521783,-15.992314400686212,25.272811244870354,-3.925376612690297,-22.09134672130508,9.406120949174635,-21.17766548826021,-1.1501443581531223,-6.240879012128086,41.285716319868,1.739947689811265,-24.478645006070504,23.2505678483247,-29.109079835229778,-9.329024308024872,-21.151259700305467,40.660424991250245,-27.30569375944936,32.486810719814144,11.272998439410456,28.654966999425767,36.81901944766359,13.249152808991612
0.28,0.007007007007007007,-24.322978891834588,29.424056762239594,20.41808691782406,-27.127630105791987,0.4681190371258757,0.6650968294852403,-24.855830166268007,-24.368398387585103,-21.08893801807649,23.487540898382726,-23.2943211888659,-4.368913715155699,-4.385479263290013,-15.993379760560595,25.27535104257537,-3.924914611839227,-22.093188571371865,9.406650337782324,-21.179499117829373,-1.1506532786800596,-6.241725499321342,41.28909223712403,1.7404381446356272,-24.4804280523474,23.251793916160285,-29.111191278554195,-9.328612662621483,-21.152734355304833,40.66332824518658,-27.30814758346446,32.48898974760536,11.274157679381727,28.657077663324074,36.8220915661683,13.250851822002529
0.32,0.008008008008008008,-24.325466550139183,29.425735937167854,20.419886647145532,-27.129788658417066,0.4680953263272354,0.6648541748345852,-24.858072491822814,-24.37022887401334,-21.091783214013052,23.48908074142669,-23.29602233981459,-4.369312027500647,-4.3851122933255375,-15.99440964579897,25.277979309796425,-3.924322429241714,-22.09504217609397,9.407145005259462,-21.18135466592655,-1.1512315758976543,-6.242628603059428,41.292483425726154,1.7409883717354941,-24.48218442178626,23.252915492691013,-29.113263910263015,-9.328007678686213,-21.15417175646565,40.666175407041116,-27.31064406308722,32.49109944554647,11.275362060453245,28.65916100992871,36.825184607538205,13.252658750975762
0.36,0.009009009009009009,-24.328034103145317,29.42731889791512,20.421712196435884,-27.131944950520438,0.4680622063368289,0.6645693550363494,-24.860351470467467,-24.372040834843222,-21.09479055492748,23.490574067698223,-23.297699917954276,-4.3697169681709065,-4.384641309511837,-15.995404100467024,25.280696436456303,-3.9236001423656495,-22.096907546545538,9.407605270684574,-21.1832319449385,-1.1518795397158732,-6.243588519185102,41.295890415885346,1.7415983500381753,-24.48391531818483,23.253932495602132,-29.115297372330527,-9.327209713257208,-21.15557223850627,40.66896660901567,-27.313182973312767,32.49313982419405,11.276612018598952,28.661217389439315,36.828298418885,13.254573904369389
0.4,0.01001001001001001,-24.330682393103228,29.42880563903113,20.42356392785468,-27.134099128739628,0.4680193748350721,0.6642423795778912,-24.862667623344098,-24.37383421760402,-21.09795906019451,23.492020889990354,-23.299354077142564,-4.370128434153839,-4.384066221456856,-15.996363169733867,25.283502794680032,-3.922747833946532,-22.098784688825198,9.408031456227404,-21.185130763528498,-1.1525974714506881,-6.244605455382462,41.29931371814816,1.7422680475986312,-24.485621965198316,23.25484483061574,-29.11729130680869,-9.326219171717058,-21.15693616112342,40.671701995846654,-27.315764066720348,32.495110901796984,11.277907977883137,28.663247142201374,36.83143285503271,13.256597617094936
0.44,0.011011011011011011,-24.333412279221026,29.43019619875269,20.42544221817089,-27.13625134334034,0.46796652543249506,0.6638732687290669,-24.865021489504795,-24.375608987114738,-21.10128768138383,23.49342121520961,-23.30098496020669,-4.3705463096025365,-4.3833869174585836,-15.997286899495323,25.286398738824484,-3.921765592689705,-22.100673603761113,9.408423887246729,-21.187050926367856,-1.1533856838382273,-6.245679631265329,41.30275382368105,1.742997421885865,-24.487305607168423,23.255652391514044,-29.11924535556461,-9.325036508347043,-21.158263908765335,40.67438172473353,-27.318387073098755,32.497012704440685,11.27925035025578,28.66525059876947,36.83458777838877,13.258730250400168
0.48,0.012012012012012012,-24.336224638001557,29.431490658801334,20.427347458399414,-27.13840174795361,0.4679033474290139,0.6634620535440909,-24.86741362659163,-24.377365125612585,-21.10477530085261,23.494775044538233,-23.30259269885246,-4.370970465825113,-4.382603264491196,-15.998175335996608,25.289384605499148,-3.9206535140353505,-22.102574286606405,9.408782892414086,-21.18899223385239,-1.1542445010238744,-6.246811278457754,41.306211204581174,1.7437864200746107,-24.488967509968152,23.256355060254897,-29.121159160028803,-9.323662227082883,-21.159555890395364,40.67700596528212,-27.32105169905265,32.49884526620498,11.280639535360462,28.667228079976915,36.83776305880513,13.260972191756455
0.52,0.013013013013013013,-24.339120363563634,29.4326891441935,20.429280053410213,-27.140550499298875,0.46782952556655905,0.6630087758465546,-24.869844611547656,-24.379102632875536,-21.108420730284333,23.496082373627196,-23.30417741358886,-4.371400761275489,-4.381715108212086,-15.999028525453767,25.29246071357839,-3.9194117009841034,-22.10448672672498,9.40910880386393,-21.190954481804013,-1.1551742585263434,-6.248000640666701,41.309686314215035,1.7446349793423106,-24.490608961862495,23.25695270717918,-29.123032360954454,-9.32209688246643,-21.16081253924543,40.679574899463056,-27.323757627591032,32.50060862933561,11.282075920354167,28.669179897011716,36.8409585734296,13.263323854750274
0.56,0.014014014014014014,-24.342100367947385,29.433791823062887,20.43124042150963,-27.142697756892613,0.4677447397749385,0.662513488197518,-24.872315041359574,-24.38082152633907,-21.11222270918153,23.497343192819958,-23.30573921366814,-4.371837041545431,-4.380722272990178,-15.999846513673123,25.295627364205508,-3.918040264980992,-22.10641090726784,9.409401957370706,-21.19293746115758,-1.1561753031767803,-6.249247973746958,41.31317958758639,1.7455430271713823,-24.492231274385134,23.257445191309646,-29.124864598187983,-9.320341080787092,-21.162034312558777,40.68208872158549,-27.32650451769916,32.502302844429266,11.283559879738124,28.671106351498832,36.84417420654778,13.265785678978366
0.6,0.015015015015015015,-24.34516558140348,29.434798906494457,20.433228993993513,-27.144843682742053,0.4676486649108053,0.661976253846579,-24.87482553383286,-24.382521841207108,-21.116179903320376,23.49855748740671,-23.307278197041224,-4.372279139357626,-4.3796245619560255,-16.000629345667978,25.298884840789018,-3.9165393268552418,-22.10834680483995,9.409662692553384,-21.194940957633115,-1.1572479930329775,-6.250553545758338,41.316691441734825,1.7465104816567862,-24.493835783231177,23.257832360740604,-29.126655510451176,-9.318395481406062,-21.163221691321326,40.68454763828637,-27.32929200389536,32.50392797063219,11.285091775198941,28.67300773558869,36.847409849415634,13.268358129946028
0.64,0.016016016016016016,-24.348316952665968,29.435710648369398,20.435246214671825,-27.146988441023538,0.4675409704895841,0.6613971466658137,-24.877376728400023,-24.384203630557337,-21.120290903175746,23.49972523790894,-23.30879445032825,-4.372726874559513,-4.378421757074338,-16.00137706527169,25.302233408991736,-3.914909017813298,-22.11029438915777,9.409891353107977,-21.196964751393658,-1.158392697268811,-6.251917637015243,41.320222276166476,1.747537251818916,-24.495423849165928,23.258114053117904,-29.128404735135213,-9.316260798255811,-21.164375179980947,40.68695186853543,-27.332119695774352,32.50548407585219,11.286671955459134,28.674884332052002,36.850665400083194,13.271041698967997
0.68,0.017017017017017015,-24.351555449208405,29.436527345220068,20.437292539364414,-27.149132197745033,0.4674213204102004,0.6607762510664692,-24.879969286962822,-24.385866965440933,-21.124554222325816,23.50084642039403,-23.310288048804065,-4.373180054117604,-4.377113619239621,-16.002089714746226,25.305673316713268,-3.9131494804822213,-22.112253622697594,9.41008828706859,-21.199008616688893,-1.1596097960390577,-6.25334054012866,41.323772473318435,1.7486232379218387,-24.496996858949586,23.25829009620838,-29.13011190810687,-9.313937801506516,-21.165495306153968,40.68930164365616,-27.334987177538757,32.50697123698399,11.288300756136207,28.676736414380887,36.85394076320943,13.27383690307136
0.72,0.018018018018018018,-24.354882057483014,29.437249336093934,20.439368435367697,-27.151275120392228,0.46728937267244314,0.6601136618982795,-24.88260389476918,-24.387511934976803,-21.12896829584577,23.50192100681958,-23.311759056398493,-4.373638472111946,-4.375699888395771,-16.00276733438524,25.309204794066613,-3.9112608700004103,-22.114224460334846,9.41025384709754,-21.2010723214848,-1.1608996803197906,-6.254822560040673,41.32734239905834,1.7497683317969253,-24.498556226277813,23.25836030855798,-29.131776663527205,-9.311427319390477,-21.166582620318113,40.691597207362925,-27.337894007520664,32.50838954014781,11.289978499609333,28.678564246896403,36.85723584986865,13.276744284899864
0.76,0.01901901901901902,-24.358297783142486,29.437877002425175,20.441474380892046,-27.15341737755768,0.4671447790867783,0.6594094843312633,-24.885281261325623,-24.389138646440465,-21.133531478700736,23.5029489654071,-23.313207525711196,-4.374101909730382,-4.374180283680529,-16.003409962110613,25.312828053349715,-3.909243355152387,-22.116206848974507,9.410388390805103,-21.203155627079582,-1.1622627517245998,-6.2563640140515755,41.33093240322067,1.750972417171912,-24.500103392737923,23.258324500237567,-29.13339863368309,-9.308730240174837,-21.167637695491205,40.69383881581461,-27.34083971769518,32.50973908094088,11.29170549489267,28.680368084862554,36.86055057734865,13.279764412618986
0.8,0.02002002002002002,-24.3618036512441,29.43841076791256,20.443610864469747,-27.15555913855243,0.46698718497641933,0.6586638337198509,-24.888002121346076,-24.39074722534762,-21.13824204414852,23.503930261044637,-23.314633498040887,-4.374570135262227,-4.3725545035958024,-16.0040176330614,25.316543289012813,-3.9070971195441406,-22.11820072717289,9.410492281099424,-21.205258287706144,-1.1636994222969474,-6.257965231839676,41.334542820181326,1.7522353700054478,-24.501639828780537,23.25818247367537,-29.134977448831876,-9.30584751427219,-21.168661126894797,40.696026737684896,-27.343823813188063,32.51101996470186,11.293482037514277,28.6821481746069,36.863884868940815,13.282897879821068
0.84,0.02102102102102102,-24.36540070643575,29.438851098401976,20.445778384333476,-27.157700572999417,0.46681622887144614,0.6578768354491727,-24.890767235737822,-24.392337815532557,-21.143098182163143,23.504864855717837,-23.316037003428768,-4.375042904090902,-4.370822226204969,-16.00459037917402,25.320350677622567,-3.904822362815296,-22.120206024750992,9.410565886567138,-21.20738005012144,-1.16521011427903,-6.259626555473895,41.338173969471875,1.7535570588271794,-24.503167034706376,23.257934024574805,-29.13651273705958,-9.302780156477981,-21.169653531602027,40.698161254249555,-27.346845771779627,32.5122323067878,11.29530840939956,28.683904753647944,36.86723865372255,13.286145305429793
0.88,0.022022022022022022,-24.369090013123497,29.43919850177188,20.447977447765286,-27.15984185040809,0.4666315421947532,0.657048624763335,-24.893577392625488,-24.393910579221455,-21.148097997890698,23.505752708968927,-23.317418060715895,-4.375519958685086,-4.3689831093583456,-16.005128228752472,25.324250377823997,-3.9024193018841107,-22.122222662399636,9.410609581885224,-21.209520653183038,-1.1667952598575901,-6.261348339419259,41.34182615643507,1.7549373450834413,-24.50468654166791,23.257578942916386,-29.13800412415291,-9.29952924832286,-21.170615548168918,40.700242659490975,-27.349905043407226,32.51337623286344,11.29718487875807,28.68563805082942,36.870611866332126,13.289507333603236
0.92,0.023023023023023025,-24.372872655620192,29.439453527819733,20.450208570416226,-27.161983139729493,0.466432748939593,0.6561793465754912,-24.896433408413937,-24.39546569710071,-21.153239510149344,23.506593778382943,-23.31877667761434,-4.376001028587836,-4.367036790948105,-16.005631206027388,25.32824253030134,-3.899888172221053,-22.124250551276745,9.410623748264607,-21.211679827413263,-1.1684553008872052,-6.263130950535393,41.34549967292299,1.756376083488614,-24.506199912685478,23.257117014042166,-29.139451233485527,-9.29609594052741,-21.171547836248415,40.702271260220286,-27.353001049668755,32.51445187920257,11.299111699972464,28.68734828646174,36.87400444673625,13.292984633634664
0.96,0.024024024024024024,-24.376749738274704,29.439616768147356,20.45247227559682,-27.164124608891132,0.46621946533846875,0.6552691552595067,-24.899336128890937,-24.397003368380382,-21.158520649985757,23.507388020100542,-23.32011285079188,-4.376485830403137,-4.364982889194004,-16.006099330702504,25.33232725773897,-3.897229229146432,-22.126289592596972,9.41060877392602,-21.213857294551367,-1.1701906885916669,-6.264974768068136,41.34919479803915,1.7578731223822208,-24.50770874367749,23.256548019821125,-29.140853685918877,-9.292481455545976,-21.17245107618645,40.704247376217324,-27.35613318332967,32.51545939300102,11.30108911348829,28.689035672470794,36.87741633999072,13.296577899850229
1.0,0.025025025025025023,-24.380722385581283,29.439688856043013,20.454769093538665,-27.166266424310866,0.46599129952311763,0.6543182144230056,-24.902286430370488,-24.398523810852836,-21.163939259300545,23.508135389356585,-23.321426565969983,-4.376974067779262,-4.362821002961359,-16.00653261748729,25.336504664783664,-3.8944427491472813,-22.12833967721405,9.410565054608556,-21.21605276709415,-1.1720018832441605,-6.266880183634387,41.35291179892589,1.7594283040918415,-24.509214664504224,23.255871739893657,-29.142211099717997,-9.28868709018562,-21.17332596859939,40.70617134038886,-27.35930080783615,32.51639893270109,11.303117345703251,28.690700412554364,36.880847495994196,13.300287851502642
1.04,0.026026026026026026,-24.3847917422685,29.43967046635786,20.45709956062766,-27.16840875038907,0.46574785117531264,0.6533266966615714,-24.905285220877744,-24.40002726094673,-21.16949308955556,23.508835841043616,-23.322717798034905,-4.377465431388279,-4.36055071211278,-16.006931075614247,25.340774838009413,-3.8915290312084214,-22.130400685196182,9.410492994111394,-21.218265947825586,-1.1738893538270616,-6.268847601200315,41.35665093159821,1.761041465301915,-24.510719340024778,23.255087952993183,-29.143523090482667,-9.28471421828544,-21.174173233932194,40.70804349894535,-27.36250325683712,32.51727066832687,11.305196608854443,28.69234270234646,36.88429786923553,13.304115232659855
1.08,0.02702702702702703,-24.388958973367245,29.4395623153743,20.459464218609327,-27.170551748978255,0.46548871116819873,0.6522947832938644,-24.908333441376435,-24.401513973776392,-21.175179800576185,23.50948933029929,-23.323986511161586,-4.377959598901012,-4.358171577895244,-16.007294708339455,25.3451378458862,-3.8884883981523215,-22.13247248539482,9.410393004869066,-21.220496529335932,-1.1758535776722743,-6.270877437053039,41.36041244182517,1.7627124374285161,-24.51222447116664,23.254196438342746,-29.144789271094286,-9.280564293440902,-21.1749936119968,40.70986421159664,-27.365739833717935,32.518074781830116,11.307327100902011,28.69396272958985,36.8877674185348,13.308060812087746
1.12,0.028028028028028028,-24.39322526425716,29.43936516066364,20.461863613767004,-27.17269557882935,0.4652134611978651,0.6512226640774085,-24.911432067039705,-24.402984223186742,-21.180996959461908,23.510095813116642,-23.325232658950135,-4.378456234956685,-4.35568314336415,-16.00762351242484,25.349593738754045,-3.885321197982113,-22.13455493500723,9.410265508560643,-21.22274419353098,-1.177895040083163,-6.272970119765924,41.36419656605966,1.7644410470001857,-24.513731796007303,23.253196977124205,-29.14600925167886,-9.276238851757086,-21.17578786149018,40.71163385176699,-27.369009811148555,32.518811467446135,11.30950900540754,28.695560674317182,36.89125610677829,13.312125383125704
1.16,0.029029029029029027,-24.397591820690906,29.439079800930394,20.464298296073693,-27.174840395013774,0.4649216734048445,0.6501105369047855,-24.91458210856533,-24.404438301793792,-21.18694203961857,23.510655246976075,-23.326456184574642,-4.378954991126458,-4.353084933846047,-16.007917477600607,25.35414254880377,-3.882027805221814,-22.136647879133182,9.410110936753135,-21.22500861113204,-1.1800142339392492,-6.275126090157613,41.36800353241754,1.7662271160449006,-24.5152430908674,23.252089354017542,-29.14718263958651,-9.271739514614127,-21.176556759491657,40.71335280682986,-27.37231243064916,32.519480932059295,11.31174249140539,28.69713670904098,36.894763900647725,13.316309763554017
1.2,0.03003003003003003,-24.402059868795586,29.438707075840405,20.46676881831852,-27.176986348320444,0.4646129099852163,0.6489586074799665,-24.917784613536266,-24.405876521020886,-21.193012419925807,23.51116759149772,-23.32765702094399,-4.379455505869986,-4.3503764574417865,-16.008176586006254,25.358784290065888,-3.878608622247531,-22.13875115032623,9.409929731579373,-21.227289441167404,-1.1822116592849845,-6.277345801244918,41.37183356170654,1.7680704624832695,-24.516760171414703,23.250873358807493,-29.148309039387875,-9.267067991427526,-21.177301100939165,40.71502147836282,-27.375646902176154,32.52008339557753,11.31402771326509,28.69869099895299,36.89829077034392,13.320614795451812
1.24,0.031031031031031032,-24.40663065505064,29.438247865829947,20.469275735209,-27.179133584626868,0.4642867227909779,0.6477670889744997,-24.921040667827462,-24.40729921113073,-21.19920538405307,23.51163280911285,-23.328835090874463,-4.379957404484131,-4.347557205571877,-16.008400811608507,25.363518958409085,-3.8750640806031473,-22.140864568139932,9.409722346450556,-21.22958633045596,-1.1844878229040467,-6.2796297181897,41.37568686850554,1.769970900528042,-24.518284893778418,23.249548788054568,-29.149388052887748,-9.262226082385398,-21.178021698084176,40.71664028242307,-27.379012403731593,32.52061909131529,11.316364810542742,28.70022370213325,36.90183668930518,13.325041345044319
