Time,traj,gen,theta
146.0,1.1337000131607056,1.0728619566868145,-0.27
147.0,1.0612000226974487,1.0709445682517453,-0.265
148.0,1.072100043296814,1.0690177989883167,-0.26
149.0,1.1272000074386597,1.067081784674188,-0.255
150.0,1.0988999605178833,1.0651366612981608,-0.25
151.0,1.0506999492645264,1.0631825648396176,-0.245
152.0,1.0721999406814575,1.0612196310647621,-0.24
153.0,1.1243000030517578,1.0592479953389144,-0.235
154.0,1.0571999549865725,1.0572677924541547,-0.22999999999999998
155.0,1.0821000337600708,1.0552791564715678,-0.22499999999999998
156.0,1.0647000074386597,1.0532822205773558,-0.21999999999999997
157.0,1.0273000001907349,1.0512771169520934,-0.21499999999999997
158.0,1.082800030708313,1.049263976652388,-0.20999999999999996
159.0,1.079300045967102,1.0472429295042556,-0.20499999999999996
160.0,1.0885000228881836,1.045214104007501,-0.19999999999999996
161.0,1.1191999912261963,1.0431776272504445,-0.19499999999999995
162.0,1.070199966430664,1.0411336248343297,-0.18999999999999995
163.0,1.093500018119812,1.0390822208067843,-0.18499999999999994
164.0,1.093400001525879,1.0370235376037376,-0.17999999999999994
165.0,1.0852999687194824,1.034957695999202,-0.17499999999999993
166.0,1.107699990272522,1.0328848150623653,-0.16999999999999993
167.0,1.1190999746322632,1.030805012121469,-0.16500000000000004
168.0,1.132699966430664,1.0287184027339613,-0.16000000000000003
169.0,1.1008000373840332,1.0266251006624492,-0.15500000000000003
170.0,1.1256999969482422,1.0245252178560003,-0.15000000000000002
171.0,1.121500015258789,1.02241886443636,-0.14500000000000002
172.0,1.1002999544143677,1.0203061486886842,-0.14
173.0,1.1181999444961548,1.0181871770564037,-0.135
174.0,1.0681999921798706,1.0160620541398757,-0.13
175.0,1.1267000436782837,1.0139308826984705,-0.125
176.0,1.1345000267028809,1.0117937636557799,-0.12
177.0,1.073300004005432,1.0096507961076866,-0.11499999999999999
178.0,1.125599980354309,1.0075020773329686,-0.10999999999999999
179.0,1.0800000429153442,1.0053477028062323,-0.10499999999999998
180.0,1.083199977874756,1.0031877662129067,-0.09999999999999998
181.0,1.108299970626831,1.0010223594660896,-0.09499999999999997
182.0,1.1171000003814695,0.9988515727250429,-0.08999999999999997
183.0,1.1160999536514282,0.9966754944151378,-0.08499999999999996
184.0,1.1523000001907349,0.9944942112490959,-0.07999999999999996
185.0,1.0299999713897705,0.9923078082493283,-0.07499999999999996
186.0,1.1282999515533447,0.9901163687712656,-0.06999999999999995
187.0,1.1346999406814575,0.9879199745275064,-0.06499999999999995
188.0,1.132200002670288,0.9857187056126793,-0.05999999999999994
189.0,1.0680999755859375,0.983512640528889,-0.05499999999999994
190.0,1.1475000381469729,0.9813018562116529,-0.04999999999999993
191.0,1.090399980545044,0.9790864280562153,-0.04499999999999993
192.0,1.125,0.9768664299441641,-0.040000000000000036
193.0,1.1025999784469604,0.9746419342702612,-0.03500000000000003
194.0,1.1539000272750854,0.9724130119694087,-0.030000000000000027
195.0,1.0271999835968018,0.9701797325437022,-0.025000000000000022
196.0,1.1109000444412231,0.9679421640894772,-0.020000000000000018
197.0,1.0119999647140503,0.9657003733243387,-0.015000000000000013
198.0,1.1296000480651855,0.963454425614075,-0.010000000000000009
199.0,0.985010027885437,0.96120438499945,-0.0050000000000000044
200.0,1.0709999799728394,0.9589503142228136,0.0
201.0,1.0657000541687012,0.9566922747545021,0.0050000000000001155
202.0,1.0822999477386477,0.9544303268189921,0.010000000000000009
203.0,1.0937999486923218,0.9521645294207806,0.015000000000000124
204.0,1.0887000560760498,0.9498949403699741,0.020000000000000018
205.0,1.0195000171661377,0.9476216163075536,0.02499999999999991
206.0,1.1191999912261963,0.9453446127302989,0.030000000000000027
207.0,1.08270001411438,0.9430639840153671,0.03499999999999992
208.0,1.0663000345230105,0.9407797834444896,0.040000000000000036
209.0,1.023900032043457,0.9384920632278039,0.04499999999999993
210.0,1.0729999542236328,0.9362008745272797,0.050000000000000044
211.0,1.0293999910354614,0.9339062674797585,0.05499999999999994
212.0,1.0196000337600708,0.9316082912195781,0.06000000000000005
213.0,1.0277999639511108,0.929306993900796,0.06499999999999995
214.0,1.0281000137329102,0.927002422718992,0.07000000000000006
215.0,0.9620599746704102,0.9246946239326598,0.07499999999999996
216.0,1.0454000234603882,0.9223836428841752,0.08000000000000007
217.0,0.9453499913215636,0.9200695240203547,0.08499999999999996
218.0,0.9872599840164183,0.9177523109125917,0.09000000000000008
219.0,1.0419000387191772,0.9154320462765757,0.09499999999999997
220.0,0.940060019493103,0.9131087719916083,0.10000000000000009
221.0,1.091099977493286,0.9107825291194912,0.10499999999999998
222.0,0.8817399740219116,0.9084533579230277,0.1100000000000001
223.0,1.13100004196167,0.9061212978841047,0.11499999999999999
224.0,1.0092999935150146,0.9037863877213842,0.1200000000000001
225.0,1.1224000453948977,0.9014486654076042,0.125
