cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
2.351480183505665,-1.2304957643233116,0.2667059614348647,-1.351882224545546,-0.81219000537344,1.0429171760619445,1.1661655825001451,-0.23199450894858864,-2.236011853495258,-0.9691615535106619
