Time,traj,gen
1.0,1.2611000537872314,1.2540706782245523
2.0,1.3221999406814575,1.1955834503176312
3.0,1.291599988937378,1.0889547620310904
4.0,1.2979999780654907,0.9162925890371427
5.0,1.3009999990463257,0.690301264155211
6.0,1.3098000288009644,0.47989301089219505
7.0,1.346400022506714,0.3554587246672595
8.0,1.3279000520706177,0.3115881077098095
9.0,1.327399969100952,0.30783617367602767
10.0,1.2963000535964966,0.3191672031315287
11.0,1.3229000568389893,0.3357459599265414
12.0,1.312399983406067,0.3541813587287083
13.0,1.3072999715805054,0.37332456130822966
14.0,1.3098000288009644,0.3927781202526872
15.0,1.3203999996185305,0.4123991101481106
16.0,1.2821999788284302,0.43213295670567514
17.0,1.3050999641418457,0.4519565377951878
18.0,1.278499960899353,0.4718581104777807
19.0,1.277899980545044,0.49182999628618435
20.0,1.281499981880188,0.51186581811875
21.0,1.3039000034332275,0.5319594080429859
22.0,1.2914999723434448,0.5521043445793538
23.0,1.2901999950408936,0.572293731800297
24.0,1.258999943733215,0.5925200716550637
25.0,1.291700005531311,0.6127751708026812
26.0,1.3005000352859497,0.6330500579314794
27.0,1.2899999618530271,0.6533349012913511
28.0,1.2812000513076782,0.6736189217614833
29.0,1.2683000564575195,0.6938902991342071
30.0,1.2861000299453735,0.7141360703528673
31.0,1.2353999614715576,0.7343420189872631
32.0,1.245300054550171,0.7544925556004098
33.0,1.2811000347137451,0.7745705890104047
34.0,1.2792999744415283,0.7945573888644138
35.0,1.225499987602234,0.8144324404744512
36.0,1.2302000522613523,0.8341732935643663
37.0,1.2403000593185425,0.8537554074910051
38.0,1.2421000003814695,0.8731519966776139
39.0,1.239199995994568,0.892333881481806
40.0,1.2346999645233154,0.911269351556776
41.0,1.229200005531311,0.9299240509834134
42.0,1.246399998664856,0.9482608970581655
43.0,1.2553999423980713,0.966240047579963
44.0,1.2598999738693235,0.9838189346857612
45.0,1.257699966430664,1.0009523865382077
46.0,1.2324999570846558,1.017592861139265
47.0,1.208400011062622,1.0336908187330776
48.0,1.2035000324249268,1.0491952599802812
49.0,1.2275999784469604,1.064054455448521
50.0,1.214400053024292,1.0782168869267947
51.0,1.1928999423980713,1.0916324115398088
52.0,1.1885000467300415,1.104253644665389
53.0,1.225200057029724,1.116037536747836
54.0,1.1897000074386597,1.1269470926091782
55.0,1.2206000089645386,1.13695315143199
56.0,1.226199984550476,1.1460361145039626
57.0,1.2093000411987305,1.154187481081872
58.0,1.2059999704360962,1.1614110366898527
59.0,1.212399959564209,1.167723539460007
60.0,1.23389995098114,1.1731547740530752
61.0,1.202399969100952,1.1777468912269988
62.0,1.219099998474121,1.1815530211414753
63.0,1.2170000076293943,1.1846352311079311
64.0,1.2069000005722046,1.1870619800311364
65.0,1.2080999612808228,1.188905286579298
66.0,1.1878999471664429,1.190237862570711
67.0,1.20360004901886,1.191130459625538
68.0,1.180799961090088,1.1916496366991358
69.0,1.2139999866485596,1.1918560878753883
70.0,1.1710000038146973,1.1918035885060425
71.0,1.184999942779541,1.191538539502964
72.0,1.216599941253662,1.1911000275134385
73.0,1.1811000108718872,1.1905202803849093
74.0,1.1557999849319458,1.1898253839821242
75.0,1.1865999698638916,1.189036134124185
76.0,1.1927000284194946,1.18816891927817
77.0,1.1611000299453735,1.1872365581725186
78.0,1.148300051689148,1.1862490453093453
79.0,1.1759999990463257,1.185214182147253
80.0,1.163699984550476,1.1841380903677952
81.0,1.1389000415802002,1.183025615793314
82.0,1.1526999473571775,1.181880638024259
83.0,1.1434999704360962,1.1807063030975535
84.0,1.1512999534606934,1.1795051959041383
85.0,1.1473000049591064,1.1782794670081151
86.0,1.134600043296814,1.1770309258180631
87.0,1.1291999816894531,1.1757611093736156
88.0,1.1461999416351318,1.174471333649494
89.0,1.156999945640564,1.1731627323689033
90.0,1.145900011062622,1.1718362868608072
91.0,1.139299988746643,1.1704928494314994
92.0,1.1370999813079834,1.1691331619688745
93.0,1.1432000398635864,1.167757870978392
94.0,1.1548999547958374,1.1663675398958253
95.0,1.1591999530792236,1.1649626592819005
96.0,1.1402000188827517,1.1635436553405394
97.0,1.1369999647140503,1.1621108970898586
98.0,1.1478999853134155,1.16066470243624
99.0,1.152500033378601,1.159205343345275
100.0,1.2134000062942505,1.1577330502620728
101.0,1.1683000326156616,1.1562480159024833
102.0,1.187399983406067,1.154750398513229
103.0,1.1857000589370728,1.1532403246806298
104.0,1.2109999656677246,1.1517178917532527
105.0,1.1691999435424805,1.150183169932378
106.0,1.1714999675750732,1.148636204074962
107.0,1.194700002670288,1.1470770152463496
108.0,1.2028000354766846,1.145505602053875
109.0,1.1664999723434448,1.1439219417874986
110.0,1.1920000314712524,1.1423259913894548
111.0,1.1679999828338623,1.140717688271438
112.0,1.1579999923706057,1.1390969509949371
113.0,1.1723999977111816,1.1374636798278737
114.0,1.1576000452041626,1.1358177571886239
115.0,1.111799955368042,1.1341590479867003
116.0,1.1729999780654907,1.1324873998678306
117.0,1.1704000234603882,1.1308026433698548
118.0,1.090499997138977,1.1291045919946427
119.0,1.1198999881744385,1.1273930422002405
120.0,1.166100025177002,1.1256677733165035
121.0,1.1555999517440796,1.1239285473866139
122.0,1.1131000518798828,1.122175108936158
123.0,1.0951999425888062,1.120407184670672
124.0,1.100000023841858,1.118624483101931
