,1e-05,5e-05,0.0001,0.0005,0.001,0.005,0.01,0.05,0.1,0.5,1,5
-20,-1157.9231024739966,-1147.8982294598075,-1123.501259227133,-1094.571735116868,-1092.8898444047836,-1089.0386528876668,-1089.4957365172968,-1065.1619273607691,100000.0,-132.6683123506156,-244.3085855414057,-52.93336157402635
-15,-1160.8820551570268,-1153.7097594952947,-1131.711539524943,-1092.882294253985,-1090.4536887362212,-1087.8931914453387,-1091.6460258143031,100000.0,-133.6088954530217,-170.3090718287139,-289.015212608693,-53.61345475623553
-10,-1163.706473542709,-1158.1197692122348,-1140.7675098898228,-1090.683047735495,-1087.1921785776685,-1088.834442355188,-1065.217678428281,-266.28901845373235,100000.0,-244.76937686417983,-315.32588778357126,-54.38736003586723
-5,-1164.8852390810894,-1156.9656219037654,-1140.2418327887067,-1078.937605061788,-1074.9489382759018,-1069.4302545856463,100000.0,100000.0,-145.24977681454362,-338.2206112488132,-373.9644499675339,-55.25015589889871
-1,-1058.7706524755447,-1062.3290394586588,-1061.6748516360826,-1061.7091995792182,-1069.430151934262,-1068.5543302372348,-44.73961123241064,-197.27224740163416,-298.36528739368555,-418.98626791653277,-422.3359734426316,-56.00179782436686
0,-1062.7599987348597,-1062.7422571383172,-1062.4758796264196,-1061.6460763172854,-1064.4294258582147,-1068.5519370177326,-146.4874296812001,-273.81088917771956,-368.4676524378106,-439.42166539277497,-434.55856443945237,-56.198022436129236
1,-1062.132712636134,-1064.9010286250632,-1060.929995939844,-1061.662329455741,-1064.4337418803668,-1068.5520650719338,-414.7442115587995,-354.2926650403944,-438.38460569990434,-459.8198529482363,-446.81439042464075,-56.39752730748273
5,-1165.2516747436077,-1157.9550340286355,-1141.6315553682002,-1156.1488908929264,-1120.683430048253,-1116.0414352921719,-1120.2602946047477,-579.6987880424734,-636.3045077443014,-539.6544902750346,-495.9733223056885,-57.22794210184719
10,-1163.8600885827022,-1163.8036540320338,-1159.8491269521762,-1103.5247193385317,-1095.9757562036054,-1101.977944510048,-1112.6186482887526,-941.9872372659579,-663.4164604456583,-630.1442928704532,-556.9433061725176,-58.3374675147882
15,-1160.8871685387912,-1158.5562902860115,-1141.9092388501074,-1097.6107855240457,-1094.833110505338,-1098.6213982115291,-1103.489236719797,-1117.6637779011483,100000.0,-702.5964324679501,-616.0927551082541,-59.52454446092777
20,-1157.8711575197635,-1151.5436703435646,-1128.8724567937932,-1096.9926033851007,-1095.6023969835258,-1097.7112813391634,-1099.858810422082,-1114.4102096348079,-1016.3903759753368,-751.943409337541,-672.0190123324489,-60.78738194847061
