Time,traj,gen,theta
59.0,1.153499960899353,1.1324868377994965,0.295
60.0,1.178500056266785,1.1316956280829715,0.3
61.0,1.1347999572753906,1.130896841677017,0.305
62.0,1.1509000062942505,1.1300902534307058,0.31
63.0,1.155500054359436,1.12927564769606,0.315
64.0,1.142199993133545,1.1284528185884137,0.32
65.0,1.1437000036239624,1.1276215702209749,0.325
66.0,1.143100023269653,1.1267817169127952,0.33
67.0,1.1385999917984009,1.1259330833694754,0.335
68.0,1.1434999704360962,1.1250755048361032,0.34
69.0,1.139899969100952,1.1242088272220394,0.34500000000000003
70.0,1.1567000150680542,1.1233329071973253,0.35000000000000003
71.0,1.1532000303268433,1.122447612260645,0.355
72.0,1.1502000093460083,1.1215528207789138,0.36
73.0,1.1059999465942385,1.1206484219987052,0.365
74.0,1.1349999904632568,1.1197343160299038,0.37
75.0,1.1083999872207642,1.1188104138020742,0.375
76.0,1.125,1.11787663699421,0.38
77.0,1.1198999881744385,1.1169329179386174,0.385
78.0,1.113700032234192,1.1159791994998545,0.39
79.0,1.1131000518798828,1.1150154349297123,0.395
80.0,1.1187000274658203,1.1140415876993666,0.4
81.0,1.0851000547409058,1.1130576313099017,0.405
82.0,1.129699945449829,1.1120635490824864,0.41000000000000003
83.0,1.1103999614715576,1.111059333929577,0.41500000000000004
84.0,1.125,1.1100449881085426,0.42
85.0,1.1394000053405762,1.1090205229591965,0.425
86.0,1.1174999475479126,1.1079859586267151,0.43
87.0,1.121500015258789,1.1069413237714756,0.435
88.0,1.0950000286102295,1.1058866552673428,0.44
89.0,1.1053999662399292,1.1048219978899305,0.445
90.0,1.0821000337600708,1.1037474039963742,0.45
91.0,1.077299952507019,1.1026629331980968,0.455
92.0,1.086899995803833,1.1015686520280565,0.46
93.0,1.080600023269653,1.1004646336038995,0.465
94.0,1.0952999591827393,1.0993509572884035,0.47000000000000003
95.0,1.0627000331878662,1.098227708348551,0.47500000000000003
96.0,1.0637999773025513,1.0970949776144985,0.48
97.0,1.0363999605178833,1.0959528611396514,0.485
98.0,1.082200050354004,1.0948014598629858,0.49
99.0,1.0197999477386477,1.093640879274681,0.495
100.0,1.1130000352859497,1.0924712290860499,0.5
101.0,1.0241999626159668,1.0912926229046889,0.505
102.0,1.066100001335144,1.090105177915677,0.51
103.0,1.0585999488830566,1.0889090145695786,0.515
104.0,1.1119999885559082,1.0877042562779344,0.52
105.0,1.0614999532699585,1.0864910291168444,0.525
106.0,1.1258000135421753,1.0852694615391536,0.53
107.0,1.106600046157837,1.0840396840957187,0.535
108.0,1.1019999980926514,1.0828018291661132,0.54
109.0,1.1003999710083008,1.081556030699101,0.545
110.0,1.1052000522613523,1.080302423963119,0.55
111.0,1.0865999460220337,1.0790411453069615,0.555
112.0,1.0635000467300415,1.077772331930797,0.56
113.0,1.1088000535964966,1.0764961216675817,0.5650000000000001
114.0,1.0140999555587769,1.075212652774913,0.5700000000000001
115.0,1.0779999494552612,1.0739220637372862,0.5750000000000001
116.0,1.093400001525879,1.0726244930786968,0.58
117.0,1.0664000511169434,1.0713200791854907,0.585
118.0,1.100499987602234,1.0700089601393152,0.59
119.0,1.0292999744415283,1.0686912735600071,0.595
120.0,1.0631999969482422,1.0673671564582232,0.6
121.0,1.066499948501587,1.0660367450975863,0.605
122.0,1.0693000555038452,1.0647001748661142,0.61
123.0,1.0938999652862549,1.0633575801566582,0.615
124.0,1.0780999660491943,1.0620090942560918,0.62
125.0,1.0377999544143677,1.0606548492429493,0.625
126.0,1.0942000150680542,1.0592949758932189,0.63
127.0,1.0779000520706177,1.057929603594001,0.635
128.0,1.1054999828338623,1.0565588602646945,0.64
129.0,1.082800030708313,1.0551828722854277,0.645
130.0,1.0228999853134155,1.0538017644323938,0.65
131.0,1.0992000102996826,1.0524156598197973,0.655
132.0,1.041700005531311,1.0510246798480851,0.66
133.0,1.0291999578475952,1.0496289441581588,0.665
134.0,1.0607999563217163,1.0482285705912604,0.67
135.0,1.0760999917984009,1.0468236751542408,0.675
136.0,1.0872000455856323,1.0454143719898972,0.68
137.0,0.9915400147438048,1.0440007733521164,0.685
138.0,1.0722999572753906,1.0425829895855252,0.6900000000000001
139.0,1.058500051498413,1.041161129109389,0.6950000000000001
140.0,1.0625,1.0397352984054862,0.7000000000000001
141.0,1.0597000122070312,1.038305602009714,0.705
142.0,1.0019999742507937,1.0368721425071699,0.71
143.0,1.0348000526428225,1.035435020530484,0.715
144.0,1.0204999446868896,1.033994334761165,0.72
145.0,1.0236999988555908,1.03255018193375,0.725
146.0,0.9957799911499025,1.0311026568425479,0.73
147.0,1.0399999618530271,1.0296518523507803,0.735
148.0,1.0234999656677246,1.028197859401923,0.74
149.0,1.0083999633789062,1.0267407670330806,0.745
150.0,1.0260000228881836,1.0252806623902124,0.75
151.0,1.0098999738693235,1.0238176307450533,0.755
152.0,1.035099983215332,1.0223517555135695,0.76
153.0,0.9571499824523926,1.0208831182758196,0.765
154.0,1.0866999626159668,1.0194117987970575,0.77
155.0,0.9586899876594543,1.017937875049974,0.775
156.0,1.0681999921798706,1.0164614232379408,0.78
157.0,0.9685500264167786,1.0149825178191425,0.785
158.0,1.0336999893188477,1.013501231531497,0.79
159.0,1.0335999727249146,1.0120176354182544,0.795
160.0,0.9452300071716307,1.010531798854187,0.8
161.0,1.121399998664856,1.009043789572278,0.805
162.0,0.98225998878479,1.0075536736908257,0.81
163.0,0.995169997215271,1.006061515740897,0.8150000000000001
164.0,1.0764000415802002,1.0045673786940388,0.8200000000000001
165.0,0.9752299785614014,1.0030713239902034,0.8250000000000001
166.0,1.038699984550476,1.001573411565808,0.8300000000000001
167.0,0.9736400246620178,1.000073699881888,0.835
168.0,1.0585999488830566,0.9985722459522738,0.84
169.0,1.038599967956543,0.9970691053717589,0.845
170.0,0.9939500093460084,0.9955643323442049,0.85
171.0,0.9859799742698668,0.9940579797105488,0.855
172.0,1.0322999954223633,0.9925500989766621,0.86
173.0,1.0403000116348269,0.9910407403410588,0.865
174.0,0.9942100048065186,0.9895299527223704,0.87
175.0,1.069499969482422,0.9880177837866171,0.875
176.0,0.9706900119781494,0.9865042799742042,0.88
177.0,1.0829999446868896,0.9849894865266458,0.885
178.0,1.0472999811172483,0.9834734475129822,0.89
179.0,1.0439000129699707,0.9819562058558914,0.895
180.0,0.9866300225257874,0.9804378033574414,0.9
181.0,1.069700002670288,0.9789182807245194,0.905
182.0,0.9388099908828736,0.9773976775938755,0.91
183.0,1.023900032043457,0.9758760325568111,0.915
184.0,0.961359977722168,0.97435338318347,0.92
185.0,1.0113999843597412,0.9728297660467445,0.925
186.0,0.9578800201416016,0.9713052167457908,0.93
187.0,1.055500030517578,0.9697797699291227,0.935
188.0,0.9892699718475342,0.9682534593173212,0.9400000000000001
189.0,0.993910014629364,0.9667263177253137,0.9450000000000001
190.0,0.9212599992752076,0.9651983770842514,0.9500000000000001
191.0,1.1104999780654907,0.9636696684629749,0.9550000000000001
192.0,0.877780020236969,0.9621402220890475,0.96
193.0,1.0994000434875488,0.9606100673694058,0.965
194.0,0.8886299729347229,0.9590792329105543,0.97
195.0,1.1261999607086182,0.9575477465384001,0.975
