,1e-05,5e-05,0.0001,0.0005,0.001,0.005,0.01,0.05,0.1,0.5,1,5
-20,-8582.569604708675,-8582.43700932544,-8582.756619239119,-8591.001585201853,-10324.072774197693,-12922.731541391546,-12922.934258925849,-17238.27013429006,-25864.10738830258,-51756.68720093876,-25909.93868924093,-12949.983656860057
-15,-8582.729811260591,-8582.425826320472,-8582.719564817096,-10313.10003779017,-10324.033854492547,-12922.596972405616,-12922.923652790163,-25858.091385056483,-51735.07656947438,-51782.75631383705,-25903.290416123942,-12887.309191080001
-10,-8583.16459622435,-8582.416831588287,-10303.184019571581,-10312.96190723295,-12903.500707043735,-12922.260671184817,-17237.26556520799,-51748.09946691245,-51721.48755243933,-51796.59030636143,-25895.603694431673,-4929.453565296467
-5,-12929.067673689573,-12929.249425119286,-12883.821803487197,-17201.707554127275,-17220.659887741353,-51612.01573281677,-701480981.9026574,-66144595028.6582,-9582886940019.86,-51774.65211620046,-25889.05523279928,-5316.87596744655
-1,-12926.844565657424,-25897.88341255327,-25898.721256379355,-394960822.9641209,-917207727756.1813,-9.465439322007651e+16,-1.1368645779273794e+17,-2117945804633222.8,-9730744771813.756,-25883.71925844117,-25884.60385734167,-5633.541196097357
0,-25825.091393340528,-25802.01492119074,-51619.0722466566,-5.12082179094368e+16,-6.122358033986379e+16,-6.126839683173474e+16,-2.1117142704654048e+17,-162742305183723.34,-34683709082.02472,-25883.706948240422,-25883.873612864023,-5712.739790301465
1,-12926.869123260378,-25897.157504202463,-25897.827829159985,-1601104246.7535386,-258661683445.47028,-7287046225697965.0,-7947781404417659.0,-626308962913.1836,-954183888.0595269,-25882.03590694233,-25883.070914145304,-5791.762919494583
5,-12931.022257496592,-12884.58789157864,-12885.595837643754,-17208.125942274924,-17224.612812040534,-51593.30708370054,-5959336702.841312,-51750.65873852391,-51754.73795637302,-25876.751149561493,-25877.99297846009,-6104.500963403019
10,-8583.209016717863,-8582.720269509886,-10303.906733326061,-10315.026301371165,-12911.598442343626,-12922.40923357387,-12923.103517975942,-25867.869862838856,-25865.59304225839,-25872.31685266214,-25873.199528789806,-6483.025807997583
15,-8582.76617599242,-8582.629413373688,-8583.120421484162,-10314.49291896392,-10324.927122656527,-12922.160386411788,-12922.912266689555,-17234.75501870953,-25866.808626774015,-25869.459728805443,-17312.435848632507,-6842.426080040165
20,-8582.598101840073,-8582.589237114122,-8583.056967891078,-8591.875555687395,-10324.748399187809,-12921.918213547639,-12922.830141395829,-12923.44032356457,-17230.523238446192,-25852.88319760964,-17307.022302225694,-7179.396421371084
