cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.41844958395882814,0.9892540964782511,2.731110576532398,0.877512394540455,-0.772111139747933,2.202214065330196,-1.1266814915947658,-1.8118964529417485,-2.455821034177698,-0.21582066794321783
