cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.12127976334634065,0.15928241518149008,0.013725435421914487,0.20930861988964147,0.005396124113260379,-0.00011710036552892649,0.2752062058764815,-0.01135864399398402,6.50767368806477e-05,8.573028628636202e-08
