cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.07677514915998816,0.11462146999994718,0.021103111185992528,0.1712813163314321,0.008570262013172708,-0.00022036372790629194,0.2561606653432524,-0.014652450627151398,0.00012461221646953231,1.3494000744178662e-07
