cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.16872831938390365,0.19845666668828446,0.01667938627133221,0.23349258557543212,0.0027489681346387343,-0.0001443617053024396,0.2747869588797823,-0.013702077464196707,0.00010025686219468167,8.375823072699811e-08
