cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
-0.680303022405662,5.182327800732863,1.1594456628397258,-6.292516801763308,0.06425320556403462,-2.286055052431842,2.5114181767906545,-2.061985547782542,2.5314448653973716,1.7174260136324506
