,1e-05,5e-05,0.0001,0.0005,0.001,0.005,0.01,0.05,0.1,0.5,1,5
-20,-13751.306894744861,-13748.076918781684,-13742.05813235902,-16443.38127446261,-16431.30458070558,-20597.0773234346,-20604.5286863355,-41322.4265187796,-82653.48697170825,-41214.28671048676,-6425.794893003833,-2439.5284550813467
-15,-16506.793289744994,-16501.91772057622,-16494.554251941678,-20558.881014188177,-16431.01230799326,-20600.99131707593,-20605.57144041884,-82665.67296955938,-82648.00763027862,-41217.96961172936,-7712.407124357354,-2446.1520143240327
-10,-16510.13208894621,-20633.153184125375,-20623.46210518919,-20558.187654253266,-27398.74717444526,-27479.009803768786,-41237.14110266603,-82660.77339697309,-82573.17113218183,-41221.20862018448,-9158.897548383637,-2464.3744825808985
-5,-20661.48819132648,-20697.702572273323,-20624.331500289965,-27555.18151220317,-41128.84717772441,-243844704288.62857,-5678690349.041833,-3663794949.3517637,-82504.32449222017,-41223.16115395781,-10775.760634406175,-2492.486672793067
-1,-27637.38169061109,-41320.1839954639,-41271.344334140456,-80785319456.97556,-262131456516534.25,-217810876651497.72,-84340991448576.64,-913383553.9800949,-82492.23448912599,-41225.879758513256,-12202.29814811264,-2521.1134556291695
0,-27759.11871000326,-41368.61609160799,-82664.71533653377,-1627349289600.7412,-11521872765393.357,-436406347722836.94,-166576816083983.97,-82502.04777239113,-82491.60219026421,-41225.69552513061,-12578.243091882485,-2529.0362672300103
1,-27652.246584323268,-41336.02328108907,-41289.67504741195,-278146331.1033627,-11577206120.848213,-6859957937502.766,-1467508830890.0515,-82499.34318644344,-82489.13487498516,-41223.579440175694,-12961.945895221075,-2537.2466355008773
5,-20661.905188685225,-20725.05002145764,-20627.761635289284,-27555.18228108602,-41157.59750013111,-82473.74367332191,-82473.70272333687,-82490.0860952523,-41235.710109990316,-41227.717498433245,-14570.753904927,-2572.7896781284744
10,-16510.283846829418,-20633.869244450943,-20624.637798271397,-20562.935919942476,-27414.76656706095,-27470.462805978797,-41222.16030216808,-41229.708290941504,-41234.643720914224,-27659.128465390215,-16699.382774157682,-2622.7009391852716
15,-16506.86025276967,-16502.248868166287,-16495.10566349188,-20561.862026780167,-20552.763971514178,-27463.836933002953,-27474.763544840735,-41221.630196330196,-41231.33338017942,-27901.49102677633,-18740.124716149196,-2677.8844668161387
20,-13751.341328005421,-13748.274086256364,-13742.386021634975,-16445.155439497183,-16436.81158185778,-20588.668852617277,-27472.477717366015,-27493.01486687573,-41184.42488559708,-27725.151544280136,-20234.875065647186,-2737.5911216408244
