Time,traj,gen,theta
1.0,0.6956599950790405,0.7262889310960736,0.001
2.0,0.706570029258728,0.726567302133306,0.002
3.0,0.7119399905204773,0.7266872242864474,0.003
4.0,0.7039700150489807,0.7268034598908784,0.004
5.0,0.7103000283241272,0.7269180963615737,0.005
6.0,0.6655700206756592,0.7270311812602228,0.006
7.0,0.7257999777793884,0.7271427412453842,0.007
8.0,0.7181500196456909,0.727252802450826,0.008
9.0,0.7458400130271912,0.7273613906342827,0.009000000000000001
10.0,0.7385799884796143,0.7274685311855141,0.01
11.0,0.7014899849891663,0.7275742491336441,0.011
12.0,0.8083099722862244,0.7276785691543223,0.012
13.0,0.7325699925422668,0.727781515576713,0.013000000000000001
14.0,0.735539972782135,0.7278831123903117,0.014
15.0,0.7542700171470642,0.727983383251601,0.015
16.0,0.7291600108146667,0.7280823514905495,0.016
17.0,0.7541400194168091,0.7281800401169477,0.017
18.0,0.7462800145149231,0.7282764718266073,0.018000000000000002
19.0,0.7373999953269958,0.7283716690073985,0.019
20.0,0.7595300078392029,0.7284656537451626,0.02
21.0,0.7308899760246277,0.7285584478294723,0.021
22.0,0.7390099763870239,0.72865007275927,0.022
23.0,0.7306699752807617,0.7287405497483641,0.023
24.0,0.7399200201034546,0.7288298997308145,0.024
25.0,0.7449600100517273,0.7289181433661782,0.025
26.0,0.7352399826049805,0.7290053010446468,0.026000000000000002
27.0,0.7468400001525879,0.7290913928920637,0.027
28.0,0.7387499809265137,0.7291764387748314,0.028
29.0,0.727180004119873,0.7292604583047005,0.029
30.0,0.7381500005722046,0.729343470843463,0.03
31.0,0.7002800107002258,0.7294254955075313,0.031
32.0,0.7264500260353088,0.7295065511724237,0.032
33.0,0.7465900182723999,0.7295866564771426,0.033
34.0,0.7376300096511841,0.7296658298284664,0.034
35.0,0.7601500153541565,0.7297440894051406,0.035
36.0,0.7230899930000305,0.7298214531619807,0.036000000000000004
37.0,0.7412199974060059,0.7298979388338822,0.037
38.0,0.7104799747467041,0.7299735639397514,0.038
39.0,0.7320399880409241,0.730048345786347,0.039
40.0,0.7070299983024597,0.7301223014720405,0.04
41.0,0.7389500141143799,0.730195447890493,0.041
42.0,0.677299976348877,0.7302678017342632,0.042
43.0,0.7160400152206421,0.7303393794983297,0.043000000000000003
44.0,0.7121599912643433,0.7304101974835466,0.044
45.0,0.7630500197410583,0.7304802718000184,0.045
46.0,0.7090200185775757,0.730549618370416,0.046
47.0,0.7099300026893616,0.7306182529332111,0.047
48.0,0.7208600044250488,0.7306861910458549,0.048
49.0,0.7324699759483337,0.7307534480878856,0.049
50.0,0.6959999799728394,0.7308200392639723,0.05
51.0,0.7232800126075745,0.7308859796068949,0.051000000000000004
52.0,0.7153900265693665,0.7309512839804747,0.052000000000000005
53.0,0.7317900061607361,0.7310159670824252,0.053
54.0,0.7076600193977356,0.7310800434471694,0.054
55.0,0.7528300285339355,0.731143527448577,0.055
56.0,0.7396100163459778,0.7312064333026671,0.056
57.0,0.7219200134277344,0.7312687750702416,0.057
58.0,0.710919976234436,0.7313305666594766,0.058
59.0,0.7215099930763245,0.7313918218284567,0.059000000000000004
60.0,0.7215399742126465,0.7314525541876602,0.06
61.0,0.7603499889373779,0.7315127772023993,0.061
62.0,0.7030500173568726,0.7315725041952066,0.062
63.0,0.7582100033760071,0.7316317483481793,0.063
64.0,0.7167999744415283,0.7316905227052767,0.064
65.0,0.7057300209999084,0.7317488401745741,0.065
66.0,0.7400199770927429,0.7318067135304681,0.066
67.0,0.7341499924659729,0.7318641554158486,0.067
68.0,0.7398099899291992,0.7319211783442233,0.068
69.0,0.7372000217437744,0.7319777947017995,0.069
70.0,0.7432199716567993,0.7320340167495306,0.07
71.0,0.7071200013160706,0.7320898566251264,0.07100000000000001
72.0,0.7870299816131592,0.7321453263450167,0.07200000000000001
73.0,0.6969799995422363,0.732200437806285,0.073
74.0,0.7380399703979492,0.7322552027885646,0.074
75.0,0.7424100041389465,0.7323096329558954,0.075
76.0,0.7424899935722351,0.7323637398585543,0.076
77.0,0.7198200225830078,0.7324175349348421,0.077
78.0,0.7420700192451477,0.7324710295128422,0.078
79.0,0.7311400175094604,0.7325242348121521,0.079
80.0,0.7089099884033203,0.7325771619455667,0.08
81.0,0.7070000171661377,0.7326298219207522,0.081
82.0,0.722100019454956,0.732682225641874,0.082
83.0,0.7180500030517578,0.7327343839111988,0.083
84.0,0.7506800293922424,0.7327863074306706,0.084
85.0,0.7086700201034546,0.7328380068034553,0.085
86.0,0.7390699982643127,0.732889492535458,0.08600000000000001
87.0,0.7710199952125549,0.7329407750368155,0.08700000000000001
88.0,0.7299799919128418,0.732991864623359,0.088
89.0,0.7105100154876709,0.7330427715180472,0.089
90.0,0.7287700176239014,0.7330935058523875,0.09
91.0,0.7343400120735168,0.7331440776678138,0.091
92.0,0.7198299765586853,0.7331944969170558,0.092
93.0,0.7758399844169617,0.7332447734654727,0.093
94.0,0.732479989528656,0.7332949170923706,0.094
95.0,0.7266700267791748,0.7333449374922937,0.095
96.0,0.7638099789619446,0.7333948442762955,0.096
97.0,0.732420027256012,0.73344464697318,0.097
98.0,0.7684000134468079,0.7334943550307353,0.098
99.0,0.7184200286865234,0.7335439778169326,0.099
100.0,0.7300500273704529,0.7335935246211114,0.1
101.0,0.7452300190925598,0.7336430046551409,0.101
102.0,0.744159996509552,0.7336924270545684,0.10200000000000001
103.0,0.7549800276756287,0.7337418008797354,0.10300000000000001
104.0,0.7089499831199646,0.7337911351168875,0.10400000000000001
105.0,0.784060001373291,0.7338404386792601,0.105
106.0,0.7055799961090088,0.7338897204081413,0.106
107.0,0.757830023765564,0.7339389890739254,0.107
108.0,0.726830005645752,0.7339882533771421,0.108
109.0,0.7387300133705139,0.7340375219494729,0.109
110.0,0.7236700057983398,0.7340868033547457,0.11
111.0,0.7252100110054016,0.7341361060899158,0.111
112.0,0.7612199783325195,0.7341854385860309,0.112
113.0,0.699999988079071,0.7342348092091788,0.113
114.0,0.7592200040817261,0.7342842262614201,0.114
115.0,0.7089700102806091,0.7343336979817031,0.115
116.0,0.7644799947738647,0.7343832325467676,0.116
117.0,0.693340003490448,0.7344328380720313,0.117
118.0,0.7349200248718262,0.7344825226124622,0.11800000000000001
119.0,0.7305399775505066,0.7345322941634349,0.11900000000000001
120.0,0.7430499792098999,0.734582160661577,0.12
121.0,0.7283200025558472,0.7346321299855992,0.121
122.0,0.7245100140571594,0.7346822099571088,0.122
123.0,0.7174000144004822,0.7347324083414164,0.123
124.0,0.7452300190925598,0.7347827328483277,0.124
125.0,0.7355599999427795,0.7348331911329139,0.125
126.0,0.7255100011825562,0.7348837907962894,0.126
127.0,0.7624199986457825,0.7349345393863486,0.127
128.0,0.7263299822807312,0.7349854443985231,0.128
129.0,0.7652000188827515,0.7350365132764979,0.129
130.0,0.7511100172996521,0.7350877534129365,0.13
131.0,0.7392899990081787,0.7351391721501833,0.131
132.0,0.7300900220870972,0.7351907767809605,0.132
133.0,0.7422199845314026,0.735242574549048,0.133
134.0,0.7342900037765503,0.7352945726499628,0.134
