Time,traj,gen,theta
1.0,0.5671300292015076,0.5712535021997016,0.01
2.0,0.5176200270652771,0.5234517727316758,0.02
3.0,0.5702700018882751,0.5570446179326283,0.03
4.0,0.5277100205421448,0.5331414555166492,0.04
5.0,0.5740000009536743,0.5503666446680618,0.05
6.0,0.5243899822235107,0.5383299689211679,0.06
7.0,0.5257300138473511,0.5472321135937422,0.07
8.0,0.5547400116920471,0.5411855670697853,0.08
9.0,0.5485699772834778,0.5458401649070932,0.09
10.0,0.5451700091362,0.5428355836063342,0.1
11.0,0.5269299745559692,0.5453180015936975,0.11
12.0,0.5504699945449829,0.5438629622232566,0.12
13.0,0.5484099984169006,0.5452312362183159,0.13
14.0,0.5399500131607056,0.5445669994519303,0.14
15.0,0.5156099796295166,0.5453610881464188,0.15
16.0,0.5768499970436096,0.5451006799592951,0.16
17.0,0.5426499843597412,0.5455966206432898,0.17
18.0,0.5511500239372253,0.5455420335147813,0.18
19.0,0.5524200201034546,0.5458812832964681,0.19
20.0,0.5787100195884705,0.5459308207052372,0.2
21.0,0.5061900019645691,0.5461860863022754,0.21
22.0,0.5915600061416626,0.5462872819876895,0.22
23.0,0.5257499814033508,0.5464960581991465,0.23
24.0,0.5688899755477905,0.5466216951961443,0.24
25.0,0.5418400168418884,0.5468033834925202,0.25
26.0,0.5651900172233582,0.5469392457363359,0.26
27.0,0.5092399716377258,0.5471039146520362,0.27
28.0,0.6011800169944763,0.5472425109873679,0.28
29.0,0.4932900071144104,0.5473953939774028,0.29
30.0,0.585640013217926,0.5475327303856854,0.3
31.0,0.52360999584198,0.547676544232645,0.31
32.0,0.5620399713516235,0.5478104566736852,0.32
33.0,0.5242599844932556,0.5479466019222198,0.33
34.0,0.5456600189208984,0.5480758910869121,0.34
35.0,0.5623700022697449,0.5482050767934102,0.35000000000000003
36.0,0.5398200154304504,0.548329056637422,0.36
37.0,0.5290600061416626,0.5484516273641405,0.37
38.0,0.5591099858283997,0.5485698881572316,0.38
39.0,0.5383999943733215,0.5486859961915989,0.39
40.0,0.565339982509613,0.5487982793601565,0.4
41.0,0.5313199758529663,0.5489079760347272,0.41000000000000003
42.0,0.527649998664856,0.5490141075983597,0.42
43.0,0.5806699991226196,0.5491173920674844,0.43
44.0,0.5287600159645081,0.5492172469765212,0.44
45.0,0.5530800223350525,0.549314092471443,0.45
46.0,0.5261200070381165,0.5494075753481792,0.46
47.0,0.5938799977302551,0.5494979434232931,0.47000000000000003
48.0,0.5372200012207031,0.549584978071393,0.48
49.0,0.5737900137901306,0.5496688263966779,0.49
50.0,0.5410400032997131,0.5497493500306563,0.5
51.0,0.5790299773216248,0.5498266366856346,0.51
52.0,0.5488600134849548,0.5499005967192643,0.52
53.0,0.5309299826622009,0.5499712825722264,0.53
54.0,0.5584700107574463,0.5500386348035727,0.54
55.0,0.5348100066184998,0.5501026848313412,0.55
56.0,0.563260018825531,0.5501633923944845,0.56
57.0,0.5356699824333191,0.5502207764083982,0.5700000000000001
58.0,0.5755199790000916,0.5502748091477161,0.58
59.0,0.5324900150299072,0.550325502181601,0.59
60.0,0.5423099994659424,0.5503728362590914,0.6
61.0,0.565530002117157,0.5504168187610231,0.61
62.0,0.5443300008773804,0.5504574363914685,0.62
63.0,0.5733699798583984,0.5504946942987571,0.63
64.0,0.5298900008201599,0.5505285835539043,0.64
65.0,0.5673099756240845,0.5505591082963117,0.65
66.0,0.5242999792098999,0.5505862629449588,0.66
67.0,0.5859000086784363,0.5506100514020172,0.67
68.0,0.5169900059700012,0.5506304707673071,0.68
69.0,0.5765100121498108,0.550647525194846,0.6900000000000001
70.0,0.5270799994468689,0.5506612140182127,0.7000000000000001
71.0,0.5647299885749817,0.5506715419531248,0.71
72.0,0.5261600017547607,0.5506785102589796,0.72
73.0,0.573930025100708,0.5506821244077753,0.73
74.0,0.5037199854850769,0.5506823873657141,0.74
75.0,0.5866299867630005,0.5506793054804181,0.75
76.0,0.5111600160598755,0.5506728832632825,0.76
77.0,0.6058099865913391,0.5506631280070565,0.77
78.0,0.5183699727058411,0.5506500456441121,0.78
79.0,0.6149899959564209,0.5506336444483139,0.79
80.0,0.5248799920082092,0.5506139316733495,0.8
81.0,0.5885400176048279,0.5505909165873246,0.81
82.0,0.5342900156974792,0.5505646076818131,0.8200000000000001
83.0,0.5929800271987915,0.5505350152164774,0.8300000000000001
84.0,0.5295900106430054,0.5505021488481285,0.84
85.0,0.5903599858283997,0.5504660198142461,0.85
86.0,0.5293300151824951,0.5504266388714073,0.86
87.0,0.6078299880027771,0.5503840182133776,0.87
88.0,0.5286099910736084,0.5503381696357988,0.88
89.0,0.6296300292015076,0.5502891062617045,0.89
90.0,0.497869998216629,0.5502368408682259,0.9
91.0,0.6770300269126892,0.5501813874768402,0.91
