,1e-05,5e-05,0.0001,0.0005,0.001,0.005,0.01,0.05,0.1,0.5,1,5
-20,-13620.51920059751,-13606.318975520795,-13605.997403989113,-17016.56994507689,-17027.95958032906,-22725.119978018512,-16998.569284324865,-34110.341821582406,-68315.28321197872,-33799.509946264385,-33808.28042271771,26.20443734608463
-15,-13632.35576219311,-13607.48843668685,-13606.834769655055,-17017.718151180732,-17029.581089053998,-22710.13563828952,-22674.502387416404,-68314.49078440329,-68209.54994988472,-33812.17275472567,-33789.323423931484,65.40119870228068
-10,-13664.232872137538,-17018.31009214244,-17016.315965076446,-17020.622559578434,-22715.83368605539,-22691.502635636145,-68079.3965371233,-68302.85356183852,-67839.66113052853,-33823.42898820078,-6158.322889441205,107.79187329789788
-5,-17256.050676002847,-17035.673234552152,-17027.72092928395,-34083.47053006097,-34115.21639373584,-573271602318.492,-10586465595162.43,-39664731731.17161,-67694.07946666217,-33833.11137370537,-7214.1057360665345,144.156659660826
-1,-23798.039554503146,-34213.85805016083,-34151.89387451961,-1105420616.1589544,-28723574244472.363,-889248447890490.2,-338997252593912.0,-174903953.0494772,-67724.26156810609,-33839.83394204379,-8125.565438386668,166.6981829918225
0,-24212.020452645444,-34317.90206980541,-68397.57949859124,-1082434921362.1143,-2710885692881.5405,-172588556449503.44,-91429348934357.53,-67820.50369171039,-67733.06272856776,-33841.400746783554,-8361.903753220675,171.3124158333864
1,-23866.82285897843,-34226.35925261695,-34160.545068614345,-68345.12096024441,-5968305982.728231,-2567198791519.789,-699654559053.2799,-67816.47061857735,-67740.82349837689,-33842.834096734885,-8601.483947348053,175.5061756898415
5,-17258.53664491268,-17035.74202190185,-17027.204435103045,-34075.58939599569,-34097.44275800414,-68183.8409248119,-68089.94369775821,-67809.24508964676,-67739.02632943747,-33847.98541868574,-9590.873514605324,188.06014727817137
10,-13664.444602464879,-17018.099190665358,-17015.78396026483,-17018.14222770044,-17027.90350821283,-34068.73600913968,-34022.57553433485,-33892.72202005819,-33879.44389481444,-33853.96373005286,-10892.349554917952,194.52156310430126
15,-13632.470835325928,-13607.340038377899,-13606.517688736521,-17015.928676679585,-17025.70327167883,-22711.71479375844,-22669.49485601612,-33903.6080053408,-33881.91410881252,-33812.755812349125,-12253.82012672244,191.65710866590328
20,-13620.579803037037,-13606.19749850181,-13605.744143622967,-17015.189048042514,-17025.019826556305,-22716.10442472828,-22672.570531404992,-33921.77867303525,-33881.34554268687,-23164.568139178686,-13648.939445392683,180.9255255940423
