Time,traj,gen,theta
1.0,1.190000057220459,1.2168394062120869,-0.995
2.0,1.207800030708313,1.2126762202483146,-0.99
3.0,1.2036999464035034,1.2092989168448431,-0.985
4.0,1.2003999948501587,1.2065571041156413,-0.98
5.0,1.1979000568389893,1.204339886160034,-0.975
6.0,1.1883000135421753,1.2025627741801357,-0.97
7.0,1.1859999895095823,1.20115941633916,-0.965
8.0,1.1996999979019165,1.200076186301011,-0.96
9.0,1.1792999505996704,1.1992685445374751,-0.955
10.0,1.2020000219345093,1.1986985430649633,-0.95
11.0,1.1859999895095823,1.1983330942512764,-0.945
12.0,1.187600016593933,1.1981427665588906,-0.94
13.0,1.184399962425232,1.198100953543233,-0.935
14.0,1.210800051689148,1.1981833125987384,-0.9299999999999999
15.0,1.2065999507904053,1.1983674007261222,-0.925
16.0,1.2089999914169312,1.198632453867156,-0.92
17.0,1.210199952125549,1.1989592687735053,-0.915
18.0,1.2109999656677246,1.1993301547795454,-0.91
19.0,1.2003999948501587,1.1997289289902462,-0.905
20.0,1.2063000202178955,1.2001409333470572,-0.9
21.0,1.1996999979019165,1.2005530564141333,-0.895
22.0,1.197700023651123,1.2009537468351812,-0.89
23.0,1.1991000175476074,1.2013330093318908,-0.885
24.0,1.212399959564209,1.201682377794906,-0.88
25.0,1.1822999715805054,1.201994863333575,-0.875
26.0,1.216599941253662,1.202264877962654,-0.87
27.0,1.204699993133545,1.2024881368009372,-0.865
28.0,1.2069000005722046,1.2026615431795897,-0.86
29.0,1.2031999826431274,1.2027830619105482,-0.855
30.0,1.198799967765808,1.2028515862099227,-0.85
31.0,1.2098000049591064,1.202866803514369,-0.845
32.0,1.1995999813079834,1.2028290648018634,-0.84
33.0,1.1928000450134275,1.2027392611697907,-0.835
34.0,1.201300024986267,1.2025987104604037,-0.83
35.0,1.211899995803833,1.2024090557620486,-0.825
36.0,1.216599941253662,1.2021721767327471,-0.8200000000000001
37.0,1.192399978637695,1.201890113941003,-0.815
38.0,1.1956000328063965,1.201565005821998,-0.81
39.0,1.1973999738693235,1.2011990374099721,-0.8049999999999999
40.0,1.184499979019165,1.200794399719312,-0.8
41.0,1.2075999975204468,1.2003532584877725,-0.7949999999999999
42.0,1.1937999725341797,1.1998777309413127,-0.79
43.0,1.205600023269653,1.1993698692659596,-0.785
44.0,1.204200029373169,1.1988316495543114,-0.78
45.0,1.190500020980835,1.1982649651123007,-0.775
46.0,1.1943000555038452,1.1976716231488127,-0.77
47.0,1.2094000577926636,1.1970533440137254,-0.765
48.0,1.2137000560760498,1.1964117622896084,-0.76
49.0,1.1958999633789062,1.195748429172372,-0.755
50.0,1.1787999868392944,1.1950648156928112,-0.75
51.0,1.1926000118255615,1.194362316432514,-0.745
52.0,1.2059999704360962,1.1936422534735653,-0.74
53.0,1.2039999961853027,1.1929058803924877,-0.735
54.0,1.1999000310897827,1.1921543861662005,-0.73
55.0,1.1901999711990356,1.1913888989029207,-0.725
56.0,1.1953999996185305,1.1906104893456853,-0.72
57.0,1.1973999738693235,1.189820174122128,-0.715
58.0,1.1852999925613403,1.1890189187329905,-0.71
59.0,1.2101000547409058,1.1882076402849187,-0.7050000000000001
60.0,1.1985000371932983,1.1873872099817158,-0.7
61.0,1.1721999645233154,1.1865584553934378,-0.6950000000000001
62.0,1.1677000522613523,1.1857221625253382,-0.69
63.0,1.181399941444397,1.1848790777095255,-0.685
64.0,1.1799999475479126,1.1840299093417348,-0.6799999999999999
65.0,1.1764999628067017,1.1831753294843368,-0.675
66.0,1.1799999475479126,1.1823159753548975,-0.6699999999999999
67.0,1.1855000257492063,1.1814524507175888,-0.665
68.0,1.1800999641418457,1.1805853271925622,-0.6599999999999999
69.0,1.1864999532699585,1.1797151454963175,-0.655
70.0,1.187800049781799,1.1788424166240754,-0.6499999999999999
71.0,1.1765999794006348,1.1779676229833245,-0.645
72.0,1.1755000352859497,1.1770912194860366,-0.64
73.0,1.1928000450134275,1.1762136346055974,-0.635
74.0,1.1972999572753906,1.1753352714031748,-0.63
75.0,1.1969000101089478,1.1744565085272072,-0.625
76.0,1.17330002784729,1.173577701188701,-0.62
77.0,1.1894999742507937,1.172699182114307,-0.615
78.0,1.194599986076355,1.1718212624784872,-0.61
79.0,1.1851999759674072,1.1709442328155595,-0.605
80.0,1.1872999668121338,1.1700683639120424,-0.6
81.0,1.176200032234192,1.169193907679372,-0.595
82.0,1.180400013923645,1.168321098006859,-0.59
83.0,1.1806000471115112,1.1674501515945757,-0.585
84.0,1.186900019645691,1.1665812687657724,-0.5800000000000001
85.0,1.1690000295639038,1.165714634258348,-0.575
86.0,1.1901999711990356,1.1648504179948926,-0.5700000000000001
87.0,1.1742000579833984,1.1639887758308216,-0.565
88.0,1.173799991607666,1.1631298502801544,-0.56
89.0,1.1704000234603882,1.1622737712185611,-0.5549999999999999
90.0,1.1548000574111938,1.161420656563341,-0.55
91.0,1.1615999937057495,1.1605706129300928,-0.5449999999999999
92.0,1.1369999647140503,1.1597237362659123,-0.54
93.0,1.087000012397766,1.1588801124590322,-0.5349999999999999
94.0,1.0247000455856323,1.1580398179249098,-0.53
95.0,1.067199945449829,1.1572029201688538,-0.5249999999999999
96.0,1.055400013923645,1.1563694783253473,-0.52
97.0,1.0707999467849731,1.1555395436743165,-0.515
98.0,1.0570000410079956,1.1547131601346503,-0.51
99.0,1.152400016784668,1.153890364735346,-0.505
100.0,1.1263999938964844,1.153071188064718,-0.5
101.0,1.1627999544143677,1.1522556546981462,-0.495
102.0,1.142899990081787,1.1514437836048874,-0.49
103.0,1.1523000001907349,1.1506355885345287,-0.485
104.0,1.1617000102996826,1.1498310783836625,-0.48
105.0,1.145400047302246,1.1490302575434077,-0.475
106.0,1.1335999965667725,1.1482331262284258,-0.47
107.0,1.1610000133514404,1.1474396807880745,-0.46499999999999997
108.0,1.1288000345230105,1.1466499140003719,-0.45999999999999996
109.0,1.1644999980926514,1.1458638153494358,-0.45499999999999996
110.0,1.1490999460220337,1.1450813712870715,-0.44999999999999996
111.0,1.1345000267028809,1.1443025654791705,-0.44499999999999995
112.0,1.156599998474121,1.1435273790375833,-0.43999999999999995
113.0,1.1368000507354736,1.1427557907381227,-0.43499999999999994
114.0,1.1497000455856323,1.1419877772253397,-0.42999999999999994
115.0,1.149899959564209,1.141223313204687,-0.42499999999999993
116.0,1.146399974822998,1.1404623716227003,-0.42000000000000004
117.0,1.1405999660491943,1.1397049238357935,-0.41500000000000004
118.0,1.169100046157837,1.1389509397682274,-0.41000000000000003
119.0,1.160099983215332,1.1382003880598384,-0.405
120.0,1.159500002861023,1.1374532362040528,-0.4
121.0,1.1644999980926514,1.1367094506767168,-0.395
122.0,1.1649999618530271,1.1359689970562348,-0.39
123.0,1.169100046157837,1.135231840135515,-0.385
124.0,1.1540000438690186,1.1344979440261629,-0.38
125.0,1.1442999839782717,1.1337672722553822,-0.375
126.0,1.122099995613098,1.1330397878559977,-0.37
127.0,1.1618000268936155,1.1323154534499977,-0.365
128.0,1.121500015258789,1.131594231325998,-0.36
129.0,1.1571999788284302,1.1308760835109652,-0.355
130.0,1.0219999551773071,1.1301609718365744,-0.35
131.0,1.1414999961853027,1.129448858000507,-0.345
132.0,1.0509999990463257,1.128739703623017,-0.33999999999999997
133.0,1.1168999671936035,1.128033470299052,-0.33499999999999996
134.0,1.1483999490737915,1.1273301196462153,-0.32999999999999996
135.0,1.1238000392913818,1.1266296133488305,-0.32499999999999996
136.0,1.1318999528884888,1.1259319131983545,-0.31999999999999995
137.0,1.1031999588012695,1.1252369811303866,-0.31499999999999995
138.0,1.1152000427246094,1.1245447792584855,-0.30999999999999994
139.0,1.1205999851226809,1.1238552699050095,-0.30499999999999994
140.0,1.1332000494003296,1.1231684156291744,-0.29999999999999993
141.0,1.1332999467849731,1.1224841792525218,-0.29500000000000004
142.0,1.1145000457763672,1.1218025238819664,-0.29000000000000004
