Time,traj,gen
75.0,1.422700047492981,1.4058846937239273
76.0,1.4011000394821167,1.405430759896711
77.0,1.4061000347137451,1.4049472084131807
78.0,1.4038000106811523,1.4044370928531302
79.0,1.4048999547958374,1.4039030563427437
80.0,1.3789000511169434,1.4033474036240776
81.0,1.3955999612808228,1.402772157247066
82.0,1.3697999715805054,1.4021791021602659
83.0,1.3553999662399292,1.4015698216300412
84.0,1.3632999658584597,1.4009457265394059
85.0,1.3645000457763672,1.4003080795385612
86.0,1.3971999883651731,1.3996580151294997
87.0,1.3716000318527222,1.3989965564980946
88.0,1.412500023841858,1.39832462971641
89.0,1.38510000705719,1.397643075799352
90.0,1.3787000179290771,1.3969526609968397
91.0,1.374699950218201,1.3962540856248407
92.0,1.3787000179290771,1.3955479916789073
93.0,1.3593000173568726,1.3948349694274622
94.0,1.3877999782562256,1.3941155631457063
95.0,1.4093999862670898,1.3933902761221817
96.0,1.398300051689148,1.3926595750470647
97.0,1.424100041389465,1.3919238938727354
98.0,1.4097000360488892,1.391183637222227
99.0,1.3984999656677246,1.3904391834090055
100.0,1.3996000289916992,1.389690887121517
101.0,1.383800029754639,1.3889390818177663
102.0,1.4062000513076782,1.3881840818684072
103.0,1.3724000453948977,1.3874261844811917
104.0,1.4048000574111938,1.386665671434924
105.0,1.4085999727249146,1.3859028106471456
106.0,1.3524999618530271,1.3851378575964572
107.0,1.3847999572753906,1.3843710566176242
108.0,1.3700000047683716,1.3836026420852479
109.0,1.3834999799728394,1.382832839499784
110.0,1.3912999629974363,1.3820618664880004
111.0,1.3710999488830566,1.381289933728541
112.0,1.3650000095367432,1.3805172458120072
113.0,1.3982000350952148,1.3797440020439309
114.0,1.413599967956543,1.378970397198123
115.0,1.402500033378601,1.3781966222271245
116.0,1.40910005569458,1.3774228649357796
117.0,1.3797999620437622,1.3766493106235063
118.0,1.375,1.37587614270024
119.0,1.3658000230789185,1.3751035432807457
120.0,1.382099986076355,1.3743316937615762
121.0,1.3792999982833862,1.3735607753847479
122.0,1.3802000284194946,1.3727909697919454
123.0,1.3518999814987185,1.3720224595729007
124.0,1.3624999523162842,1.3712554288114855
125.0,1.3566999435424805,1.370490063632941
126.0,1.3609999418258667,1.3697265527556195
127.0,1.3688000440597534,1.368965088050621
128.0,1.3657000064849854,1.3682058651127027
129.0,1.3791999816894531,1.3674490838459081
130.0,1.395300030708313,1.3666949490674336
131.0,1.3624999523162842,1.3659436711334028
132.0,1.3942999839782717,1.365195466590361
133.0,1.3482999801635742,1.36445055885649
134.0,1.3488999605178833,1.363709178936811
135.0,1.3108999729156494,1.3629715661768929
136.0,1.3310999870300293,1.3622379690599313
137.0,1.3727999925613403,1.3615086460524308
138.0,1.3495999574661257,1.3607838665041427
139.0,1.3423999547958374,1.3600639116084312
140.0,1.370100021362305,1.3593490754297548
141.0,1.398800015449524,1.358639666005615
142.0,1.3519999980926514,1.3579360065310127
143.0,1.375100016593933,1.3572384366342711
144.0,1.371000051498413,1.3565473137539745
145.0,1.3619999885559082,1.3558630146277766
146.0,1.3538000583648682,1.3551859369050263
147.0,1.375,1.3545165008964024
148.0,1.3359999656677246,1.3538551514752164
149.0,1.3342000246047974,1.3532023601466845
150.0,1.3418999910354614,1.3525586273033259
151.0,1.3046000003814695,1.3519244846866867
152.0,1.368299961090088,1.3513004980779795
153.0,1.3488999605178833,1.350687270242837
154.0,1.3395999670028689,1.350085444158396
155.0,1.3217999935150146,1.3494957065542272
156.0,1.3490999937057495,1.3489187918025447
157.0,1.340399980545044,1.3483554861972749
158.0,1.3289999961853027,1.3478066326665514
159.0,1.3531999588012695,1.3472731359685184
160.0,1.3274999856948853,1.346755968426673
161.0,1.3632999658584597,1.346256176267759
162.0,1.3243000507354736,1.345774886633219
163.0,1.3221999406814575,1.3453133153439192
164.0,1.333199977874756,1.344872775507909
165.0,1.3539999723434448,1.3444546870720884
166.0,1.3378000259399414,1.3440605874310823
167.0,1.3529000282287598,1.3436921432207185
168.0,1.381600022315979,1.3433511634388868
169.0,1.3638999462127686,1.3430396140538605
170.0,1.3624000549316406,1.3427596342790105
171.0,1.346400022506714,1.3425135547136284
172.0,1.367300033569336,1.342303917571806
173.0,1.3360999822616575,1.342133499245413
174.0,1.368899941444397,1.3420053354721455
175.0,1.3600000143051147,1.341922749405449
176.0,1.427299976348877,1.3418893829085032
177.0,1.3472000360488892,1.3419092314184287
178.0,1.3767000436782837,1.341986682747145
179.0,1.3437999486923218,1.3421265601993984
180.0,1.3531999588012695,1.3423341703926335
181.0,1.366199970245361,1.342615356151954
182.0,1.3634999990463257,1.3429765548199453
183.0,1.3650000095367432,1.3434248622558016
184.0,1.325899958610535,1.343968102688832
185.0,1.3569999933242798,1.344614904422161
186.0,1.3529000282287598,1.345374781132938
187.0,1.3799999952316284,1.3462582181603029
188.0,1.3575999736785889,1.347276762681159
189.0,1.358199954032898,1.3484431160099488
190.0,1.35889995098114,1.349771225381087
191.0,1.3291000127792358,1.3512763714379745
192.0,1.3490999937057495,1.3529752462187863
193.0,1.3224999904632568,1.3548860146647517
194.0,1.3243000507354736,1.3570283505723308
195.0,1.3250999450683594,1.3594234354990526
196.0,1.2972999811172483,1.3620939065154483
197.0,1.3028000593185425,1.3650637360774325
198.0,1.3014999628067017,1.3683580250256426
199.0,1.3538999557495115,1.3720026883389262
200.0,1.3342000246047974,1.376024013535129
201.0,1.396299958229065,1.3804480744970378
202.0,1.3421000242233276,1.3852999901272744
203.0,1.336300015449524,1.3906030287056264
204.0,1.3456000089645386,1.396377575906072
205.0,1.364300012588501,1.4026400071025222
206.0,1.344499945640564,1.4094015314547332
207.0,1.3472000360488892,1.4166671030091365
208.0,1.326300024986267,1.424434517204298
209.0,1.3199000358581543,1.4326938225124826
210.0,1.312399983406067,1.4414271688686564
211.0,1.3487000465393066,1.4506091814456528
212.0,1.3468999862670898,1.4602078896193889
213.0,1.344099998474121,1.4701861634215463
214.0,1.2907999753952026,1.4805035279741023
215.0,1.3105000257492063,1.4911181599036947
216.0,1.3276000022888184,1.5019888372466816
217.0,1.30239999294281,1.513076626739323
218.0,1.3102999925613403,1.5243461477045208
219.0,1.2999999523162842,1.535766335087373
220.0,1.3135000467300415,1.5473107128579118
221.0,1.3667999505996704,1.5589572607954736
222.0,1.37909996509552,1.5706879984155562
223.0,1.357699990272522,1.5824884167941493
224.0,1.3396999835968018,1.5943468695745042
225.0,1.3480000495910645,1.6062540009574902
226.0,1.3394999504089355,1.6182022532136238
227.0,1.3545000553131104,1.630185467581316
228.0,1.3834999799728394,1.6421985737617608
229.0,1.3768999576568604,1.6542373540523365
230.0,1.3712999820709229,1.666298265847664
231.0,1.3451999425888062,1.6783783077675154
232.0,1.3285000324249268,1.690474917674365
233.0,1.3977999687194824,1.7025858939022334
234.0,1.3614000082015991,1.714709333522108
235.0,1.3516000509262085,1.726843583301902
236.0,1.321300029754639,1.7389872002873998
237.0,1.3285000324249268,1.751138919791359
238.0,1.3882999420166016,1.7632976291665925
239.0,1.366000056266785,1.775462346148141
240.0,1.3352999687194824,1.7876322008417258
241.0,1.3352999687194824,1.7998064206483395
242.0,1.317399978637695,1.811984317571766
243.0,1.3216999769210815,1.8241652774744095
244.0,1.3114999532699585,1.8363487509364609
245.0,1.3042999505996704,1.8485342454426752
246.0,1.2920000553131104,1.860721318674738
247.0,1.2746000289916992,1.8729095727289835
248.0,1.2687000036239624,1.8850986491127502
249.0,1.3033000230789185,1.8972882243985694
250.0,1.2760000228881836,1.9094780064369756
251.0,1.2711999416351318,1.9216677310451786
252.0,1.2906999588012695,1.9338571591030673
253.0,1.2736999988555908,1.9460460739989047
254.0,1.26610004901886,1.958234279376431
255.0,1.2700999975204468,1.9704215971424546
256.0,1.260800004005432,1.9826078657005566
257.0,1.2206000089645386,1.9947929383812457
258.0,1.2405999898910522,2.006976682043741
259.0,1.1820000410079956,2.0191589758277293
260.0,1.2580000162124634,2.031339710036777
261.0,1.1627999544143677,2.0435187851373833
262.0,1.2618999481201172,2.0556961108602305
263.0,1.0779999494552612,2.0678716053911668
264.0,1.2716000080108645,2.0800451946425556
265.0,1.1583000421524048,2.0922168115948003
266.0,1.2515000104904177,2.104386395701384
267.0,1.1129000186920166,2.1165538923495455
268.0,1.1670000553131104,2.1287192523714196
269.0,1.1621999740600586,2.140882431599611
270.0,1.1634000539779663,2.1530433904631647
271.0,1.1567000150680542,2.1652020936192864
272.0,1.2089999914169312,2.1773585096176444
273.0,1.0095000267028809,2.1895126105936744
274.0,1.2192000150680542,2.2016643719880737
275.0,1.111199975013733,2.213813772290357
276.0,1.1333999633789062,2.225960792803325
277.0,1.2187000513076782,2.238105417427657
278.0,1.0683000087738037,2.250247632463229
279.0,1.2782000303268433,2.262387426427694
280.0,1.1520999670028689,2.274524789887709
281.0,1.0809999704360962,2.28665971530634
282.0,1.2359000444412231,2.2987921968979874
283.0,1.0712000131607056,2.3109222305015056
284.0,1.186400055885315,2.3230498134516955
285.0,1.0528000593185425,2.335174944479697
286.0,1.073699951171875,2.347297623587612
287.0,1.1410000324249268,2.359417851991747
288.0,0.9639800190925598,2.371535631961789
289.0,1.0374000072479248,2.383650966874338
290.0,0.9534000158309937,2.395763860874389
291.0,1.0514999628067017,2.407874319322324
292.0,1.101699948310852,2.419982347682443
293.0,0.978950023651123,2.4320879536204596
294.0,1.1168999671936035,2.4441911423941582
295.0,0.8801199793815613,2.456291926606949
296.0,1.135800004005432,2.468390304592317
297.0,0.926010012626648,2.4804863087767703
298.0,1.3558000326156616,2.4925798947688995
299.0,0.7645400166511536,2.504671200318134
300.0,1.424399971961975,2.516759928308346
301.0,0.6770399808883667,2.528846844966934
302.0,1.4616999626159668,2.5409300718874115
303.0,0.6504999995231628,2.5530144357441085
304.0,1.4779000282287598,2.565087454012309
305.0,0.6383500099182129,2.5771821453446924
306.0,1.486799955368042,2.589209773387392
307.0,0.598770022392273,2.601413177774179
308.0,1.4586000442504885,2.6131164044138306
309.0,0.6281800270080566,2.626233311167413
310.0,1.496899962425232,2.635252196142898
311.0,0.6164000034332275,2.656300963305104
312.0,1.507200002670288,2.641309151113344
313.0,0.6019600033760071,2.7349835429773575
314.0,1.5615999698638916,2.4864124197867197
315.0,0.6225299835205078,3.2314047080121604
316.0,1.5604000091552734,0.3622869282803214
317.0,0.5709199905395508,-6.043666269412887
318.0,1.5255999565124512,-323.818740320158
319.0,0.5795400142669678,-9173616.873067968
320.0,1.532099962234497,-1.977584591946282e+20
321.0,0.5743200182914734,-1.9811513359648728e+60
322.0,1.510200023651123,-1.9918902120298645e+180
323.0,0.5713499784469604,
324.0,1.5467000007629397,
325.0,0.5627599954605103,
326.0,1.5013999938964844,
327.0,0.5462599992752075,
328.0,1.5062999725341797,
329.0,0.5425999760627747,
330.0,1.509600043296814,
331.0,0.5476599931716919,
332.0,1.5286999940872192,
333.0,0.5569800138473511,
334.0,1.4809999465942385,
