cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.233731830494512,-0.7540235490266401,-2.955987277328446,0.4602266997759052,-3.4614738914775582,-0.005275956629699707,0.12163901545039202,-4.0351309767963475,-0.006150000765810641,-7.977762543837845e-06
