Time,traj,gen
1.0,1.1783000230789185,1.1578456347021953
2.0,1.1835999488830566,1.1395257117333453
3.0,1.1928999423980713,1.1085895797185452
4.0,1.1549999713897705,1.0584328499311766
5.0,1.1679999828338623,0.9825334000453008
6.0,1.1881999969482422,0.879391775278747
7.0,1.190400004386902,0.7596863748126105
8.0,1.1611000299453735,0.6474294700336529
9.0,1.1735999584197998,0.5663422022783288
10.0,1.1639000177383425,0.5234685746212677
11.0,1.1575000286102295,0.5105444406880318
12.0,1.151900053024292,0.5159398853031844
13.0,1.1619999408721924,0.531222216019083
14.0,1.1723999977111816,0.5515737374892135
15.0,1.1711000204086304,0.5744910682124026
16.0,1.1706000566482544,0.5987094880910704
17.0,1.173200011253357,0.6235856584410341
18.0,1.1552000045776367,0.6487821437266613
19.0,1.1607999801635742,0.674112003073326
20.0,1.152500033378601,0.699462517661172
21.0,1.1512000560760498,0.7247572914154239
22.0,1.1447999477386477,0.7499369964609551
23.0,1.158900022506714,0.7749492821112025
24.0,1.15910005569458,0.7997432589886044
25.0,1.149500012397766,0.8242663104814374
26.0,1.1481000185012815,0.8484621182704188
27.0,1.1339000463485718,0.8722693505731468
28.0,1.1366000175476074,0.8956207492736131
29.0,1.148300051689148,0.918442507014005
30.0,1.148300051689148,0.940653915865908
31.0,1.1296000480651855,0.9621673283101094
32.0,1.1505000591278076,0.9828885142035815
33.0,1.1442999839782717,1.002717529798012
34.0,1.1756000518798828,1.0215502361398408
35.0,1.138399958610535,1.0392806091218414
36.0,1.141700029373169,1.0558039631419596
37.0,1.164199948310852,1.0710211534953549
38.0,1.153499960899353,1.0848437184657749
39.0,1.1309000253677368,1.0971997650747998
40.0,1.166100025177002,1.108040199272387
41.0,1.1446000337600708,1.1173446783679588
42.0,1.1542999744415283,1.1251264712445845
43.0,1.1532000303268433,1.1314353212481298
44.0,1.1617000102996826,1.13635749170997
45.0,1.128600001335144,1.140012481646066
46.0,1.120100021362305,1.1425464139361465
47.0,1.1461999416351318,1.1441227223479198
48.0,1.1347999572753906,1.1449113307909662
49.0,1.1328999996185305,1.1450778480274488
50.0,1.1272000074386597,1.14477427570576
51.0,1.1038999557495115,1.1441323486997048
52.0,1.1370999813079834,1.1432600195578952
53.0,1.1549999713897705,1.142240957276774
54.0,1.146299958229065,1.1411364344454789
55.0,1.1440999507904053,1.1399887265323532
56.0,1.1276999711990356,1.1388251447274231
57.0,1.121000051498413,1.1376619982753138
58.0,1.1574000120162964,1.1365080353317258
59.0,1.153499960899353,1.1353671577985611
60.0,1.178500056266785,1.1342403938944805
61.0,1.1347999572753906,1.1331272260410448
62.0,1.1509000062942505,1.132026419398928
63.0,1.155500054359436,1.1309364980646055
64.0,1.142199993133545,1.129855992662503
65.0,1.1437000036239624,1.128783551320163
66.0,1.143100023269653,1.12771797592971
67.0,1.1385999917984009,1.1266582217885326
