,1e-05,5e-05,0.0001,0.0005,0.001,0.005,0.01,0.05,0.1,0.5,1,5
-20,-28401.869139282342,-28402.034770084272,-28405.636339148237,-28409.506272754945,-28411.16814331095,-47378.40633151198,-47385.10978373972,-142204.4065248662,-142155.56959456374,-71049.03464177377,-46947.41484961083,100000.0
-15,-28401.987231621526,-28403.239628500618,-35512.07631877139,-35517.09073973489,-47365.4537183291,-47380.75938427848,-47387.94606240168,-13342150572.204504,-66675547207.313774,-71048.0681815568,-47252.73071213002,100000.0
-10,-28402.190454371015,-35509.17120383415,-35512.23969523744,-47362.62205839766,-47369.271990844434,-71076.8998839805,-189699842.40046635,-728396669133.6196,-3243470831.8601637,-71042.38154230507,-47314.18050633985,100000.0
-5,-35515.755051792905,-35509.89058383525,-47356.43422032825,-71057.23183358616,-71072.07609590064,-7899213511903.783,-648550620375038.4,-20172349489410.535,-5266407061.903302,-71045.39859738697,-47333.0486205388,100000.0
-1,-71019.02914613047,-71053.18250188141,-142129.5206472362,-219177181146051.9,-4.2887652247199085e+17,-1.0734861308243114e+20,-1.2929318317959135e+20,-4107156631955.294,-142076.9861866801,-71006.7039706273,-47339.90353690627,100000.0
0,-71076.86374459462,-142138.38560544112,-9.857097763141454e+16,-2.545578753249968e+19,-6.862769898989795e+20,-4.344416436762295e+20,-9.095056873815794e+18,-1360480423772.5222,-142072.72366803326,-70922.20711388162,-47340.0346500195,100000.0
1,-71053.29955124618,-71054.34076342979,-142118.81383876028,-208045427373880.94,-8.525123592013858e+16,-1.0471185551339377e+19,-1.7426918935416666e+17,-374651631091.4009,-142068.94210379044,-71008.57616496376,-47341.9910691493,100000.0
5,-35513.66675868912,-35513.793619344775,-47365.31371061594,-71057.37596387185,-71052.34591449414,-1145812050490.279,-574976526263.4436,-949033709.9380696,-142053.32378596277,-47347.750101585276,-47344.94548138551,100000.0
10,-28402.217606247625,-35509.31979345803,-35512.418231872005,-47363.22414517743,-47364.60131052664,-71030.55231777126,-141970.9767663847,-141996.24351920202,-71005.7827251347,-47350.59687576039,-47340.3997508568,100000.0
15,-28402.00901149501,-28403.29579232916,-35512.19354575098,-35518.29782449187,-47365.34344518808,-47354.002992927584,-47340.473696328445,-70976.25746047111,-71023.90465241566,-47352.39394217609,-47347.832263315424,100000.0
20,-28401.88402187014,-28402.134064358037,-28405.706099218845,-28410.417702445247,-28411.28789648718,-35513.266581410586,-35504.39447297325,-70989.14928542041,-70967.80029325826,-47353.76712499146,-47348.900398601625,100000.0
