t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,-14.355258845272111,-31.07745921897315,-3.867650215107735,-5.6648386320811355,8.910901251725782,35.666387225350796,-21.633533854942492,-2.883353996440546,16.404029409910606,9.738712812673027,9.608585096247229
0.01,0.001001001001001001,-14.355548610317415,-31.078082531111068,-3.8677289971452598,-5.664953035243899,8.911077629244412,35.66709886998784,-21.633969125150152,-2.883412494604303,16.40435598762666,9.738906494330408,9.608776845473043
0.02,0.002002002002002002,-14.355840879376268,-31.07870501711876,-3.8678009035895466,-5.66505000027647,8.911277720247607,35.66778513114825,-21.63440879642686,-2.883468971795811,16.40466618154467,9.73909490961225,9.608971659121208
0.03,0.003003003003003003,-14.356135651530689,-31.07932676229324,-3.86786592651228,-5.665129529172995,8.911501523765786,35.66844599595514,-21.634852808638396,-2.883523398577972,16.404959993431348,9.739278056916051,9.609169539747505
0.04,0.004004004004004004,-14.356432926235932,-31.07994785087391,-3.8679240583785046,-5.665191621417652,8.91174903761567,35.66908145242344,-21.635301102567357,-2.8835757469067476,16.405237425134334,9.739455934582631,9.609370489714289
0.05,0.005005005005005005,-14.356732703320505,-31.08056836606462,-3.867975292043823,-5.66523627398822,8.91202025840388,35.66969148946068,-21.635753619919022,-2.8836259901259,16.405498478588118,9.739628540903082,9.609574511196595
0.06,0.006006006006006006,-14.35703498298632,-31.081188390055264,-3.868019620751656,-5.6652634813589575,8.912315181529829,35.6702760968681,-21.63621030332717,-2.883674102961831,16.40574315581987,9.739795874125573,9.609781606188095
0.07,0.007007007007007007,-14.357339765808986,-31.081808004043012,-3.868057038130575,-5.665273235502791,8.912633801187908,35.67083526534208,-21.636671096359905,-2.883720061518532,16.4059714589552,9.739957932462,9.609991776506883
0.08,0.008008008008008008,-14.357647052738235,-31.0824272882532,-3.8680875381916953,-5.665265525892816,8.912976110368986,35.6713689864759,-21.63713594352544,-2.883763843272632,16.406183390223838,9.740114714094483,9.610205023801083
0.09,0.009009009009009009,-14.3579568450985,-31.08304632195979,-3.8681111153261387,-5.665240339503121,8.913342100861199,35.67187725276184,-21.637604790277894,-2.8838054270685562,16.406378951965227,9.740266217181713,9.610421349554297
0.1,0.01001001001001001,-14.358269144589613,-31.083665183505527,-3.8681277643025576,-5.6651976608089045,8.913731763250054,35.67236005759357,-21.63807758302304,-2.88384479311379,16.406558146634048,9.740412439865144,9.610640755090888
0.11,0.011011011011011011,-14.358583953287658,-31.084283950321687,-3.8681374802647226,-5.6651374717859255,8.914145086917825,35.67281739526894,-21.638554269124047,-2.883881922974245,16.40672097680567,9.740553380275044,9.610863241581077
0.12,0.012012012012012012,-14.358901273645952,-31.08490269894753,-3.8681402587291727,-5.665059751909252,8.914582060042266,35.673249260993046,-21.639034796907186,-2.883916799569738,16.40686744518152,9.740689036536386,9.61108881004589
0.13,0.013013013013013013,-14.359221108496168,-31.08552150504939,-3.868136095582925,-5.6649644781513215,8.915042669594616,35.67365565088168,-21.639519115667536,-2.8839494071695735,16.406997554594373,9.740819406774598,9.611317461361923
0.14,0.014014014014014014,-14.359543461049604,-31.08614044343943,-3.8681249870812464,-5.664851624979319,8.915526901336925,35.674036561965124,-21.640007175674636,-2.883979731388236,16.407111308013594,9.740944489121164,9.611549196265937
0.15,0.015015015015015015,-14.35986833489858,-31.086759588094086,-3.868106929845484,-5.664721164351851,8.916034739818686,35.67439199219227,-21.640498928178133,-2.8840077591811895,16.407208708550275,9.741064281719071,9.611784015359296
0.16,0.016016016016016016,-14.360195734017985,-31.08737901217219,-3.8680819208609525,-5.664573065714945,8.916566168372773,35.6747219404351,-21.640994325413388,-2.884033478840787,16.407289759462316,9.741178782728117,9.612021919112216
0.17,0.017017017017017015,-14.36052566276696,-31.087998788032785,-3.868049957474879,-5.664407295997334,8.917121169110704,35.67502640649353,-21.641493320607065,-2.88405687999229,16.407354464159432,9.741287990330068,9.612262907867851
0.18,0.018018018018018018,-14.360858125890728,-31.088618987252634,-3.8680110373944068,-5.664223819605061,8.917699722917208,35.67530539110058,-21.64199586798267,-2.884077953589993,16.40740282620809,9.741391902733675,9.612506981846217
0.19,0.01901901901901902,-14.361193128522554,-31.089239680643445,-3.8679651586846506,-5.6640225984153805,8.918301809444127,35.67555889592792,-21.64250192276608,-2.8840966919134665,16.407434849336354,9.74149051817953,9.612754141147922
0.2,0.02002002002002002,-14.361530676185867,-31.0898609382688,-3.8679123197668077,-5.663803591769961,8.918927407103629,35.67578692359178,-21.64301144119103,-2.8841130885639004,16.40745053743868,9.741583834944802,9.613004385757757
0.21,0.02102102102102102,-14.361870774796502,-31.090482829460793,-3.867852519416324,-5.663566756467383,8.919576493060749,35.675989477659165,-21.64352438050457,-2.884127138460567,16.407449894580623,9.741671851347805,9.613257715548075
0.22,0.022022022022022022,-14.362213430665115,-31.091105422836414,-3.8677857567611094,-5.663312046754941,8.92024904322526,35.6761665626545,-21.644040698972454,-2.884138837837389,16.40743292500347,9.741754565752439,9.613514130282033
0.23,0.023023023023023025,-14.362558650499716,-31.091728786313656,-3.867712031279808,-5.6630394143197265,8.920945032242884,35.676318184066574,-21.644560355884558,-2.884148184239621,16.407399633128794,9.741831976572474,9.613773629616638
0.24,0.024024024024024024,-14.36290644140837,-31.09235298712735,-3.867631342800116,-5.662748808279014,8.921664433485827,35.67644434835585,-21.64508331156019,-2.8841551765206423,16.407350023562945,9.741904082275706,9.614036213105633
0.25,0.025025025025025023,-14.363256810902033,-31.092978091844756,-3.8675436914971497,-5.662440175169928,8.922407219042665,35.676545062962155,-21.6456095273534,-2.8841598148388616,16.407284101101435,9.741970881387958,9.614301880202202
0.26,0.026026026026026026,-14.363609766897545,-31.09360416638091,-3.867449077891863,-5.6621134589383955,8.923173359707569,35.676620336312695,-21.646138965658253,-2.884162100654732,16.40720187073327,9.742032372496949,9.614570630261504
0.27,0.02702702702702703,-14.363965317720771,-31.094231276013705,-3.867347502849512,-5.661768600927385,8.923962824968886,35.676670177830445,-21.64667158991402,-2.8841620367278793,16.407103337645186,9.742088554256013,9.614842462543033
0.28,0.028028028028028028,-14.364323472109891,-31.09485948539876,-3.8672389675781647,-5.661405539864413,8.924775582997068,35.676694597942884,-21.647207364610374,-2.8841596271143426,16.4069885072258,9.742139425387682,9.615117376212803
0.29,0.029029029029029027,-14.364684239218855,-31.095488858584048,-3.867123473627259,-5.661024211848339,8.925611600631969,35.67669360809107,-21.647746255292496,-2.884154877163925,16.406857385069685,9.742184984687134,9.615395370345356
0.3,0.03003003003003003,-14.365047628620975,-31.096119459024283,-3.8670010228862024,-5.660624550335421,8.926470843369502,35.67666722073908,-21.648288228566173,-2.8841477935176596,16.40670997698134,9.742225231025486,9.6156764439256
0.31,0.031031031031031032,-14.365413650312691,-31.09675134959512,-3.8668716175830165,-5.660206486124642,8.927353275347665,35.67661544938376,-21.64883325210282,-2.8841383841053823,16.406546288979094,9.74226016335297,9.61596059585047
0.32,0.03203203203203203,-14.365782314717489,-31.097384592607114,-3.8667352602830234,-5.659769947342301,8.928258859331951,35.67653830856491,-21.649381294644456,-2.884126658143423,16.406366327298894,9.742289780701942,9.616247824930406
0.33,0.03303303303303303,-14.366153632689974,-31.098019249819483,-3.866591953887574,-5.65931485942586,8.929187556700134,35.676435813875656,-21.649932326008656,-2.884112626132405,16.40617009839801,9.742314082189779,9.616538129890666
0.34,0.03403403403403403,-14.366527615520118,-31.098655382453668,-3.866441701632816,-5.658841145107049,8.93013932742645,35.67630798197333,-21.65048631709341,-2.8840962998551554,16.405957608958648,9.742333067021624,9.616831509372453
0.35000000000000003,0.035035035035035036,-14.36690427493766,-31.099293051206683,-3.8662845070885017,-5.658348724394216,8.93111413006517,35.67615483059055,-21.651043239881947,-2.8840776923747296,16.40572886589144,9.742346734492994,9.617127961933877
0.36,0.036036036036036036,-14.367283623116682,-31.099932316264297,-3.8661203741568335,-5.657837514553931,8.932111921733584,35.67597637854668,-21.65160306744751,-2.8840568180325477,16.40548387633885,9.742355083992253,9.617427486050728
0.37,0.037037037037037035,-14.367665672680346,-31.100573237314016,-3.8659493070713458,-5.657307430091822,8.933132658094383,35.67577264575965,-21.652165773958068,-2.8840336924466388,16.405222647678467,9.742358115002952,9.617730080117077
0.38,0.03803803803803804,-14.36805043670581,-31.101215873557873,-3.865771310395824,-5.656758382732654,8.93417629333747,35.675543653258025,-21.652731334680958,-2.8840083325099997,16.40494518752619,9.742355827106024,9.618035742445704
0.39,0.03903903903903904,-14.368437928729312,-31.101860283725063,-3.8655863890232567,-5.6561902813996365,8.935242780161197,35.67528942319343,-21.653299725987488,-2.8839807563890623,16.40465150373929,9.742348219981853,9.618344471268339
0.4,0.04004004004004004,-14.36882816275143,-31.102506526084404,-3.8653945481748235,-5.655603032192952,8.936332069753027,35.67500997885331,-21.65387092535745,-2.883950983522272,16.404341604419365,9.742335293412195,9.618656264735735
0.41000000000000003,0.04104104104104104,-14.369221153242526,-31.10315465845662,-3.8651957933989123,-5.654996538367516,8.937444111769652,35.67470534467391,-21.6544449113836,-2.883919034618778,16.404015497915154,9.74231704728198,9.618971120917559
0.42,0.04204204204204204,-14.36961691514836,-31.103804738226472,-3.864990130570169,-5.6543707003099435,8.938578854316555,35.67437554625366,-21.655021663776054,-2.883884931657229,16.403673192825256,9.742293481580962,9.619289037802098
0.43,0.043043043043043044,-14.370015463895903,-31.10445682235473,-3.864777565888579,-5.653725415514729,8.939736243927031,35.67402061036676,-21.65560116336662,-2.8838486978846807,16.403314698000695,9.742264596405255,9.619610013295803
0.44,0.044044044044044044,-14.370416815399325,-31.10511096739001,-3.8645581058785723,-5.653060578559629,8.940916225540692,35.67364056497711,-21.656183392113054,-2.883810357815613,16.402940022547355,9.742230391958708,9.61993404522264
0.45,0.04504504504504504,-14.370820986066176,-31.105767229480445,-3.8643317573881615,-5.652376081080244,8.942118742481432,35.6732354392525,-21.656768333103276,-2.8837699372310532,16.402549175828277,9.742190868554179,9.620261131323266
0.46,0.04604604604604605,-14.371227992803762,-31.106425664385217,-3.8640985275881,-5.651671811743798,8.943343736434906,35.67280526357904,-21.657355970559465,-2.8837274631778063,16.402142167465822,9.742146026614641,9.620591269254032
0.47000000000000003,0.04704704704704705,-14.371637853025716,-31.107086327485973,-3.8638584239710694,-5.650947656222094,8.944591147425495,35.67235006957592,-21.657946289842126,-2.8836829639677943,16.40171900734367,9.74209586667419,9.6209244565858
0.48,0.04804804804804805,-14.372050584658764,-31.107749273798095,-3.863611454350886,-5.650203497163663,8.945860913792785,35.67186989011033,-21.658539277454054,-2.8836364691774996,16.40127970560867,9.74204038937889,9.621260690802588
0.49,0.04904904904904905,-14.372466206149701,-31.10841455798184,-3.8633576268617316,-5.649439214165082,8.947152972167578,35.67136475931274,-21.65913492104423,-2.883588009647515,16.400824272672548,9.741979595487507,9.62159996930003
