t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,7.083872215519102,33.73350989014037,26.473048597654667,-40.280726239852044,0.3972802658444426,2.9592451585003414,-2.2790687303215726,19.792359596810975,-27.769024089880006,19.527984526760253,-38.86302425064739
0.01,0.001001001001001001,7.084013408646559,33.73418223540348,26.473577231398103,-40.2815335311686,0.3972881656611644,2.9593014570746603,-2.2791171413753477,19.7927553390064,-27.76958247670681,19.52837465539499,-38.863802402805476
0.02,0.002002002002002002,7.084169801104808,33.73486418016862,26.47411131060883,-40.28233480575527,0.3973131069064231,2.9593337963378588,-2.2791798531098197,19.793155912158348,-27.770156389715098,19.528763766715173,-38.86458388489074
0.03,0.003003003003003003,7.084341401626087,33.73555574121571,26.474650842179564,-40.283130121294796,0.3973551302820458,2.959342185117312,-2.2792568814659604,19.793561360512257,-27.770745854173537,19.529151888576965,-38.865368752046514
0.04,0.004004004004004004,7.084528220206518,33.73625693464179,26.47519583362628,-40.283919536231984,0.3974142779211398,2.9593266313436737,-2.2793482448965174,19.79397172952622,-27.77135089584642,19.529539049821786,-38.866157059583344
0.05,0.005005005005005005,7.084730268109678,33.736967775853415,26.475746293086733,-40.284703109783905,0.39749059339673365,2.959287142058663,-2.2794539643695435,19.794387065876247,-27.771971540992496,19.529925280281727,-38.86694886298812
0.06,0.006006006006006006,7.0849475578702386,33.7376882795588,26.476302229318872,-40.28548090195035,0.39758412173083785,2.9592237234231593,-2.279574063372411,19.794807417461765,-27.77260781636379,19.530310610785172,-38.86774421793316
0.07,0.007007007007007007,7.085180103297653,33.738418459759494,26.476863651699205,-40.28625297352458,0.3976949094039269,2.9591363807256035,-2.2797085679163125,19.795232833411337,-27.77325974920446,19.53069507316256,-38.868543180285286
0.08,0.008008008008008008,7.085427919479906,33.739158329741755,26.47743057022104,-40.28701938610434,0.39782300436484425,2.9590251183907057,-2.279857506541248,19.795663364088604,-27.77392736724961,19.531078700252326,-38.86934580611484
0.09,0.009009009009009009,7.085691022787318,33.739907902067586,26.478002995492666,-40.28778020210315,0.39796845604113273,2.9588899399884685,-2.2800209103215012,19.796099061098456,-27.774610698724167,19.531461525907023,-38.870152151704694
0.1,0.01001001001001001,7.0859694308764185,33.74066718856537,26.478580938735444,-40.288535484761894,0.3981313153497919,2.9587308482435213,-2.280198812871603,19.796539977293424,-27.77530977234173,19.531843584999585,-38.87096227355919
0.11,0.011011011011011011,7.086263162693859,33.74143620032016,26.47916441178179,-40.28928529816067,0.39831163470846537,2.9585478450447744,-2.2803912503527823,19.796986166780304,-27.776024617303403,19.53222491342979,-38.871776228413154
0.12,0.012012012012012012,7.086572238480406,33.74221494766363,26.479753427073096,-40.29002970723096,0.39850946804705956,2.958340931455393,-2.2805982614799114,19.797437684926997,-27.77675526329669,19.53260554813088,-38.87259407324077
0.13,0.013013013013013013,7.086896679774981,33.74300344016363,26.48034799765754,-40.29076877776804,0.3987248708197966,2.9581101077230953,-2.2808198875289376,19.797894588369594,-27.77750174049434,19.532985527076374,-38.873415865264555
0.14,0.014014014014014014,7.087236509418755,33.743801686613395,26.480948137187823,-40.291502576443726,0.39895790001770365,2.957855373290779,-2.281056172344809,19.798356935019665,-27.778264079553228,19.533364889287018,-38.874241661964234
