t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,-7.464510620750272,18.10745304707898,2.3182558810187626,-22.87478908886931,0.6467179792684637,-30.92574353065583,-6.9917487157141105,-5.6567819445215255,14.076109655313253,32.77794204520011,6.8465223672417
0.01,0.001001001001001001,-7.464661027544777,18.107814125331593,2.3182993146960387,-22.87524945549873,0.6467282826550108,-30.926362232413712,-6.991889330463844,-5.656896679606322,14.076390896194892,32.77859513741676,6.846658043843315
0.02,0.002002002002002002,-7.4647909749745605,18.108204830069454,2.318317539575987,-22.875738987256163,0.646742408641375,-30.926987913921256,-6.991997869833029,-5.657025131841414,14.076640148072668,32.77924068674231,6.846822339334849
0.03,0.003003003003003003,-7.464900466177633,18.10862516980668,2.3183105594783453,-22.87625768936187,0.6467603753205539,-30.927620542281243,-6.9920743421734235,-5.657167300343605,14.076857401444821,32.77987867666474,6.847015232232866
0.04,0.004004004004004004,-7.464989502329856,18.10907515713722,2.318278373026195,-22.87680556857221,0.6467822006098757,-30.92826008277514,-6.992118753550907,-5.657323183029753,14.07704264674119,32.78050908994282,6.847236697410788
0.05,0.005005005005005005,-7.4650580826454425,18.10955480872839,2.3182209736453445,-22.877382633170313,0.6468079022477992,-30.928906498859426,-6.992131107741687,-5.657492776615758,14.077195874321546,32.781131908601466,6.847486706098305
0.06,0.006006006006006006,-7.465106204377172,18.11006414531424,2.3181383495630747,-22.877988892956196,0.6468374977903603,-30.929559752161797,-6.992111406229206,-5.6576760766153456,14.077317074475022,32.78174711392705,6.847765225880198
0.07,0.007007007007007007,-7.465133862816332,18.11060319168877,2.318030483806255,-22.878624359236305,0.6468710046072655,-30.9302198024772,-6.992059648201719,-5.657873077338648,14.077406237420675,32.78235468646286,6.848072220694603
0.08,0.008008008008008008,-7.465141051292386,18.111171976698984,2.31789735419882,-22.87928904481249,0.6469084398776307,-30.93088660776372,-6.991975830550571,-5.658083771890574,14.077463353309161,32.78295460600467,6.848407650830701
0.09,0.009009009009009009,-7.465127761172358,18.111770533237745,2.317738933358621,-22.879982963970427,0.6469498205853625,-30.93156012413833,-6.991859947869148,-5.658308152168985,14.077488412225527,32.78354685159637,6.848771472925844
0.1,0.01001001001001001,-7.4650939818599396,18.112398898236474,2.317555188693641,-22.880706132467438,0.6469951635141853,-30.932240305872465,-6.991711992452523,-5.658546208862661,14.077481404193124,32.78413140152569,6.849163639962131
0.11,0.011011011011011011,-7.46503970079432,18.113057112657618,2.317346082397589,-22.881458567519758,0.6470444852423087,-30.9329271053875,-6.991531954297773,-5.658797931449075,14.077442319178642,32.78470823332006,6.849584101262424
0.12,0.012012012012012012,-7.464964903448739,18.113745221486926,2.3171115714448653,-22.8822402877892,0.647097802136739,-30.93362047325004,-6.991319821104993,-5.659063308191963,14.077371147098278,32.78527732374251,6.850032802485833
0.13,0.013013013013013013,-7.46486957332875,18.114463273725487,2.3168516075849133,-22.883051313369254,0.6471551303472309,-30.934320358167113,-6.991075578278988,-5.659342326138697,14.077267877825012,32.785838648787724,6.850509685622653
0.14,0.014014014014014014,-7.464753691970215,18.11521132238152,2.3165661373359527,-22.883891665770552,0.6472164857998832,-30.935026706981184,-6.990799208931662,-5.659634971117464,14.077132501197033,32.786392183678124,6.851014688988782
0.15,0.015015015015015015,-7.464617238937012,18.11598942446192,2.3162551019781064,-22.884761367905774,0.6472818841903745,-30.935739464665076,-6.990490693885097,-5.65994122773425,14.076965007027281,32.78693790286013,6.85154774721962
0.16,0.016016016016016016,-7.4644601918184605,18.1167976409635,2.3159184375459234,-22.88566044407393,0.6473513409768424,-30.93645857431675,-6.990150011675325,-5.660261079369628,14.07676538511413,32.78747578000046,6.852108791263453
0.17,0.017017017017017015,-7.464282526226473,18.117636036863974,2.31555607482031,-22.886588919944028,0.647424871372406,-30.937183977153936,-6.989777138556802,-5.660594508175362,14.076533625253207,32.78800578798258,6.852697748374347
0.18,0.018018018018018018,-7.464084215792415,18.118504681112576,2.3151679393198696,-22.88754682253812,0.6475024903373309,-30.937915612508693,-6.9893720485075965,-5.6609414950708095,14.076269717250346,32.78852789890318,6.853314542104546
0.19,0.01901901901901902,-7.463865232163691,18.119403646620373,2.3147539512916677,-22.888534180213746,0.6475842125708396,-30.938653417821804,-6.988934713235278,-5.661302019739151,14.075973650935701,32.78904208406891,6.853959092296397
0.2,0.02002002002002002,-7.46362554500005,18.1203330102502,2.3143140257014245,-22.889551022645726,0.6476700525025683,-30.939397328637074,-6.988465102183533,-5.661676060623419,14.075645416178988,32.78954831399303,6.854631315073809
