t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,16.30890069357062,36.63315464331441,16.21742135915633,-18.165777061078664,-16.34287519652646,-18.786512762127572,-30.17510195961714,-21.994362086647868,20.453334173872815,42.05965149850649,-25.19645957898615
0.01,0.001001001001001001,16.309225084206076,36.633887099174544,16.217742917501557,-18.166143297227187,-16.343204189345915,-18.78689020227572,-30.175706051802447,-21.994803916221553,20.453742065199243,42.06048975860158,-25.19696554437337
0.02,0.002002002002002002,16.309552010559166,36.634595576793124,16.218066162845112,-18.1664844871839,-16.343535459968894,-18.787278756252796,-30.176300269903344,-21.99524879903574,20.454132215898923,42.06133446209596,-25.1974589324108
0.03,0.003003003003003003,16.3098814739095,36.63528011543722,16.21839109750888,-18.166800653505394,-16.34386902828311,-18.787678424299802,-30.17688460805771,-21.995696720194008,20.454504591997225,42.062185631811296,-25.19793975288729
0.04,0.004004004004004004,16.31021347463226,36.63594075362576,16.218717723095843,-18.167091817982435,-16.344204913958812,-18.788089207405015,-30.17745906007284,-21.996147664800397,20.454859160350072,42.06304329072508,-25.198408014772706
0.05,0.005005005005005005,16.310548012201025,36.63657752913165,16.219046040492817,-18.167358001639023,-16.34454313645126,-18.78851110730288,-30.178023619431052,-21.996601617957978,20.45519588863597,42.06390746197358,-25.198863726216032
0.06,0.006006006006006006,16.31088508519048,36.63719047898404,16.219376049873148,-18.167599224731696,-16.344883715003082,-18.7889441264729,-30.178578279295074,-21.997058564767467,20.4555147453484,42.06477816885459,-25.19930689454362
0.07,0.007007007007007007,16.31122469127901,36.63777963947083,16.21970775069928,-18.16781550674908,-16.34522666864651,-18.789388268138545,-30.179123032513363,-21.99751849032583,20.45581569978855,42.065655434830035,-25.19973752625755
0.08,0.008008008008008008,16.31156682725111,36.638345046141325,16.220041141725265,-18.16800686641168,-16.345572016205526,-18.7898435362662,-30.179657871625228,-21.997981379724898,20.45609872205842,42.066539283528336,-25.200155627034103
0.09,0.009009009009009009,16.311911488999726,36.63888673380912,16.220376220999206,-18.16817332167193,-16.34591977629787,-18.790309935564096,-30.18018278886584,-21.998447218049993,20.456363783054282,42.067429738746576,-25.200561201722376
0.1,0.01001001001001001,16.312258671528433,36.63940473655514,16.220712985865593,-18.168314889714487,-16.346269967336937,-18.79078747148127,-30.180697776171083,-21.998915990378563,20.456610854460486,42.06832682445252,-25.20095425434302
0.11,0.011011011011011011,16.312608368953473,36.639899087730846,16.22105143296756,-18.168431586956782,-16.346622607533583,-18.79127615020655,-30.181202825182282,-21.999387681778817,20.45683990874365,42.069230564786395,-25.201334788087095
0.12,0.012012012012012012,16.312960574505684,36.64036981996166,16.22139155824908,-18.16852342904981,-16.34697771489778,-18.79177597866753,-30.181697927250777,-21.999862277308367,20.45705091914719,42.0701409840625,-25.201702805315048
0.13,0.013013013013013013,16.313315280532287,36.6408169651506,16.22173335695707,-18.168590430879178,-16.34733530724018,-18.792286964529584,-30.182183073442367,-22.000339762012874,20.45724385968624,42.07105810677062,-25.20205830755583
0.14,0.014014014014014014,16.31367247849855,36.64124055448197,16.2220768236434,-18.16863260656642,-16.347695402173557,-18.792809116194867,-30.182658254541625,-22.0008201209247,20.457418705142917,42.07198195757727,-25.20240129550614
0.15,0.015015015015015015,16.31403215898932,36.64164061842537,16.222421952166837,-18.16864996947053,-16.348058017114123,-18.79334244280135,-30.183123461056066,-22.001303339061558,20.45757543106197,42.0729125613267,-25.202731769029775
0.16,0.016016016016016016,16.314394311710423,36.6420171867398,16.222768735694903,-18.168642532189786,-16.348423169282736,-18.79388695422185,-30.183578683220183,-22.00178940142517,20.457714013746784,42.07384994304176,-25.203049727157143
