cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,x^5,px^4,x^4sin,p^2x^3,px^3sin,x^3sin^2,p^3x^2,p^2x^2sin,px^2sin^2,x^2sin^3,p^4x,p^3xsin,p^2xsin^2,pxsin^3,xsin^4,p^5,p^4sin,p^3sin^2,p^2sin^3,psin^4,sin^5
0.0,0.0024376838069650785,0.0,0.20816697964933664,0.0,-0.003410693562544734,0.0,0.0,0.0,-0.01263433227410379,0.0,0.0,0.0,0.0,-0.0032826204990696424,0.0,0.0,0.0,0.09475227355662673,-0.01627692718948036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009158269515532603,0.0,0.0,0.0,0.0,0.0,0.053750565866137474,-0.0008562780279381012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060792475535881525,0.0,0.0
