x,a,b,rrate,t,Time
-2.3425941554887886,1.2,6.0,-10.463242131990693,0.0,0
-2.3425941554887886,1.2018018018018017,5.996996996996997,-10.466245134993695,0.03,1
-2.3423290569162223,1.2036036036036035,5.993993993993994,-10.465522238628123,0.06,2
-2.3418821064369677,1.2054054054054053,5.990990990990991,-10.462244410357954,0.09,3
-2.3413104065294683,1.207207207207207,5.987987987987988,-10.457215271181564,0.12,4
-2.340653092744884,1.2090090090090089,5.984984984984985,-10.450985716743583,0.15,5
-2.339936974376065,1.2108108108108109,5.981981981981982,-10.443933150174658,0.18,6
-2.339180413085506,1.2126126126126127,5.978978978978979,-10.436316035909655,0.21,7
-2.3383959845049795,1.2144144144144144,5.975975975975976,-10.428311365071062,0.24,8
-2.337592302374458,1.2162162162162162,5.972972972972973,-10.420040343387985,0.27,9
-2.336775267794867,1.218018018018018,5.96996996996997,-10.411585986563349,0.3,10
-2.3359489244411957,1.2198198198198198,5.966966966966967,-10.403005165826972,0.32999999999999996,11
-2.3351160439391565,1.2216216216216216,5.963963963963964,-10.394336852022205,0.36,12
-2.3342785265524015,1.2234234234234234,5.960960960960961,-10.385607757609993,0.39,13
-2.333437675487615,1.2252252252252251,5.957957957957958,-10.376836198197175,0.42,14
-2.3325943847198958,1.227027027027027,5.954954954954955,-10.368034735925411,0.44999999999999996,15
-2.3317492676368374,1.2288288288288287,5.951951951951952,-10.359211989422832,0.48,16
-2.3309027451751305,1.2306306306306305,5.948948948948949,-10.350373873445928,0.51,17
-2.3300551062244073,1.2324324324324323,5.945945945945946,-10.341524448181355,0.54,18
-2.3292065490388523,1.2342342342342343,5.942942942942943,-10.332666501313497,0.57,19
-2.3283572096382263,1.236036036036036,5.93993993993994,-10.323801947082984,0.6,20
-2.3275071812930115,1.2378378378378379,5.936936936936937,-10.31493209997468,0.63,21
-2.3266565278975566,1.2396396396396396,5.933933933933934,-10.306057862491004,0.6599999999999999,22
-2.3258052931518254,1.2414414414414414,5.930930930930931,-10.297179854028215,0.69,23
-2.324953506867771,1.2432432432432432,5.927927927927928,-10.288298499362313,0.72,24
-2.324101189302434,1.245045045045045,5.924924924924925,-10.279414089426039,0.75,25
-2.323248354136323,1.2468468468468468,5.921921921921922,-10.270526823069478,0.78,26
-2.3223950105214044,1.2486486486486486,5.918918918918919,-10.261636835765223,0.8099999999999999,27
-2.321541164489868,1.2504504504504503,5.915915915915916,-10.252744219346999,0.84,28
-2.3206868199235497,1.2522522522522521,5.912912912912913,-10.243849035587726,0.87,29
-2.3198319792212874,1.2540540540540541,5.90990990990991,-10.234951325543356,0.8999999999999999,30
-2.318976643758494,1.255855855855856,5.906906906906907,-10.226051115985324,0.9299999999999999,31
-2.318120814203771,1.2576576576576577,5.903903903903904,-10.217148423830357,0.96,32
-2.317264490737108,1.2594594594594595,5.900900900900901,-10.208243259192425,0.99,33
-2.3164076732003194,1.2612612612612613,5.897897897897898,-10.199335627486054,1.02,34
-2.315550361200795,1.263063063063063,5.894894894894895,-10.190425530876505,1.05,35
-2.314692554183086,1.2648648648648648,5.891891891891892,-10.181512969279968,1.08,36
-2.313834251478309,1.2666666666666666,5.888888888888889,-10.17259794105367,1.1099999999999999,37
-2.312975452338255,1.2684684684684684,5.885885885885886,-10.163680443472183,1.14,38
