cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.0400400609028266,3.979979994945204,0.04004003975966895,0.0,-0.020020020148960097,0.0,-1.0000000010888046,0.0,0.0,0.0,-1.0,0.05
