cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.9999997234522864,5.999999822994409,0.1001001176273869,0.0,-0.30030029285856374,0.0,-0.9999999892826437,0.0,0.0,0.0
