cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.9999997210229977,5.49999982668343,0.2002002177029655,0.0,-0.2502502432424483,0.0,-0.9999999902324193,0.0,0.0,0.0
