cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.400601013239152,5.24774800967108,0.1201200806291908,0.0,-0.4504504643316445,0.0,-1.0000000143745018,0.0,0.0,0.0,-5.0,0.01
