cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
-2.747501228850152,11.66277357098048,1.0867777135445877,7.481888825490332,0.0,-0.01091992904807069,0.796730584136969,-0.05777565073563121,0.0,0.0
