cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.6000001087920879,4.000000085049112,0.1401401325709439,0.0,-0.10010010400491685,0.0,-1.0000000074930615,0.0,0.0,0.0
