cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.9205200248862717,3.7997994287872907,0.05205205897956304,0.0,-0.02002001678904677,0.0,-0.9999999700955203,0.0,0.0,0.0,-10.0,0.05
