cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.2002002732001973,4.199699757709987,0.20020018865547434,0.0,-0.3003003060366294,0.0,-1.0000000053128273,0.0,0.0,0.0,-1.0,0.005
