cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.00100033836682,5.4974971073357235,0.20020026399570515,0.0,-0.5005004803127908,0.0,-0.9999999822417711,0.0,0.0,0.0,-5.0,0.01
