cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.0804803565001642,3.7997997042337115,0.48048049771836787,0.0,-0.20020019183123552,0.0,-0.9999999917466539,0.0,0.0,0.0,-1.0,0.005
