cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.5603617893848944,5.399400312483975,0.018018007792724486,0.0,-0.030030034088706643,0.0,-1.0000000540681158,0.0,0.0,0.0,-20.0,0.1
