cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.7998004937068385,7.950450781549693,0.04004003151553361,0.0,-0.09009009261301384,0.0,-1.0000000104722637,0.0,0.0,0.0,5.0,0.05
