cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.022716597568755,0.0,0.0,0.10004429862419513,0.06725603087080201,0.07081825313659905,0.020686486450716066,0.02042683681520561,0.0,-0.47900624231073935,0.30721548045086283,0.29430550761092494,0.09331477602826349,0.2852551840558017,0.15614880997722955,0.031443956348329014,0.08552902584852076,0.04270102215613291,-0.024247132359488634
