cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.022102797806020223,0.0,0.0,0.10023954585695363,0.05595103120601535,0.07980727186263491,0.017692504355669898,0.12421165708279519,0.0,-0.5005996346611032,0.27860369143248803,0.33399924130172476,0.09464875178158276,0.27768799924516047,0.1825334718537542,0.05604072989215174,0.04858448382894358,0.0,0.0
