cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.6808807032385304,3.89939926317946,0.04404404697903178,0.0,-0.03003002871870792,0.0,-0.9999999888706741,0.0,0.0,0.0,-20.0,0.05
