cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.400400199000755,5.398398266031657,0.02002002348503611,0.0,-0.08008007872841334,0.0,-0.9999999918196796,0.0,0.0,0.0,-20.0,0.05
