cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.1999999810015995,6.499999991683492,0.1801801815188371,0.0,-0.35035035006191106,0.0,-0.9999999999429077,0.0,0.0,0.0
