cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
2.0000001843202098,5.000000128634143,0.1001000879714362,0.0,-0.2002002057092533,0.0,-1.0000000090775578,0.0,0.0,0.0
