cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.200200277853576,4.999499556437213,0.20020018928903188,0.0,-0.5005005057204513,0.0,-1.000000004532224,0.0,0.0,0.0,-1.0,0.005
