cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.7013012125910607,5.497497448139681,0.26026026901966126,0.0,-0.5005004980770407,0.0,-0.9999999982174486,0.0,0.0,0.0,-5.0,0.01
