cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.022922230011155405,0.0,0.0,0.10261220828263369,0.06683402338671458,0.06914981512031561,0.02207400777709904,0.0662256185467651,0.0,-0.5079089204459329,0.37246843728553625,0.22092324992966997,0.13773171053552533,0.2848517418143233,0.10319189586910327,0.06137197890201992,0.07285089787551312,0.0,-0.01788220028677353
