cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.022178447182817897,0.0,0.0,0.1101970547666751,0.0610637572183506,0.08273966706560683,0.029985861924057243,-0.0525562039620187,0.0,-0.5174783003492686,0.3624455193274643,0.21872028644238864,0.15250085602834476,0.29113545250462214,0.09365753705076679,0.09870575654999175,0.05869216400350226,0.0,0.0
