cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.3597588982008198,9.050550161721551,0.24024029349007697,0.0,-0.5505505354972876,0.0,-0.9999999887612059,0.0,0.0,0.0,1.0,0.01
