cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
2.8193159011663114,7.9962018883096455,0.0,-0.4960050374290262,-0.5520712870478875,0.0,-1.121250026563303,0.0,0.0,0.0
