cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.023750532650898378,0.0,0.0,0.10943759071299017,0.059146784504666046,0.08739934882200687,0.028541202396538134,0.0,0.0,-0.5664092581661673,0.36315782999307195,0.21140933842985227,0.13919111896877895,0.3093770223912249,0.09602911369917515,0.09748488937546144,0.044325768619376454,0.0,0.0
