cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.021778565603971567,0.0,0.0,0.1046114432297595,0.05824843728028178,0.08429406833466477,0.022254993840068883,0.07483097503603163,0.0,-0.5368397796130826,0.3324622296435771,0.2718149161924938,0.11668030807228727,0.30535724422298066,0.13666296012970003,0.07647185471627967,0.044670702029617225,0.0,0.0
