cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.0200186794134467,7.409909195289947,0.020020037785192544,0.0,-0.09009008413655491,0.0,-0.9999999707314017,0.0,0.0,0.0,-1.0,0.05
